Title:,"Time Series, Area-Averaged of UV Index (Local Noon) daily 1 deg. [OMI (daily)"
User Start Date:,2004-10-01T00:00:00Z
User End Date:,2024-11-19T23:59:59Z
User Bounding Box:,"50,-48,53,-45"
Data Bounding Box:,"50.5,-47.5,52.5,-45.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2004-10-01T00:00:00Z&endtime=2024-11-19T23:59:59Z&bbox=50,-48,53,-45&data=OMDOAO3e_003_ColumnAmountO3%2COMUVBd_003_UVindex&variableFacets=dataFieldMeasurement%3AUV%20Exposure%3B&portal=GIOVANNI&format=json"
Fill Value (OMUVBd_003_UVindex):, -1.267651e+30

time, OMUVBd_003_UVindex
2005-11-29,9.68909264
2005-11-30,9.97513485
2005-12-01,4.17198896
2005-12-02,6.95712662
2005-12-03,7.71239138
2005-12-04,7.71614218
2005-12-05,7.89459038
2005-12-06,4.77897024
2005-12-07,-1.267651e+30
2005-12-08,4.19724131
2005-12-09,6.59384966
2005-12-10,7.67580366
2005-12-11,9.23799229
2005-12-12,9.14103222
2005-12-13,8.56399441
2005-12-14,6.32021952
2005-12-15,5.78926229
2005-12-16,4.41492414
2005-12-17,8.46486282
2005-12-18,5.70974207
2005-12-19,8.32422733
2005-12-20,3.70204759
2005-12-21,7.95859623
2005-12-22,7.53687477
2005-12-23,7.68027544
2005-12-24,4.86545897
2005-12-25,6.89669132
2005-12-26,6.85646582
2005-12-27,8.69315338
2005-12-28,6.36519003
2005-12-29,8.12679482
2005-12-30,6.57340527
2005-12-31,7.8402195
2006-01-01,5.73145294
2006-01-02,6.92636442
2006-01-03,6.37311554
2006-01-04,9.01049137
2006-01-05,9.91731262
2006-01-06,9.45176888
2006-01-07,7.94434261
2006-01-08,-1.267651e+30
2006-01-09,10.1433859
2006-01-10,8.14834118
2006-01-11,8.33699703
2006-01-12,8.46094894
2006-01-13,9.57733154
2006-01-14,5.38171816
2006-01-15,7.99632835
2006-01-16,8.90712452
2006-01-17,9.58562088
2006-01-18,7.36066961
2006-01-19,4.49082851
2006-01-20,8.75994778
2006-01-21,5.15953636
2006-01-22,6.45110893
2006-01-23,5.69924736
2006-01-24,8.72138977
2006-01-25,6.510427
2006-01-26,7.38063145
2006-01-27,7.68420649
2006-01-28,6.05193424
2006-01-29,2.54669142
2006-01-30,7.65682888
2006-01-31,6.49115229
2006-02-01,6.60241222
2006-02-02,6.94400215
2006-02-03,8.34774017
2006-02-04,8.89771175
2006-02-05,5.31260586
2006-02-06,7.12541771
2006-02-07,7.36314726
2006-02-08,6.54340506
2006-02-09,-1.267651e+30
2006-02-10,8.73833275
2006-02-11,7.36758089
2006-02-12,4.49274778
2006-02-13,6.63394117
2006-02-14,8.40788364
2006-02-15,4.51351881
2006-02-16,6.02925014
2006-02-17,6.80802488
2006-02-18,3.658149
2006-02-19,7.57870054
2006-02-20,3.33162117
2006-02-21,7.66697025
2006-02-22,6.45661211
2006-02-23,5.83415651
2006-02-24,6.03881073
2006-02-25,4.53073835
2006-02-26,5.62320137
2006-02-27,6.87163544
2006-02-28,-1.267651e+30
2006-03-02,-1.267651e+30
2006-03-03,2.29874778
2006-03-04,5.47227716
2006-03-05,4.04976225
2006-03-06,4.46047497
2006-03-07,3.97745061
2006-03-08,7.10728264
2006-03-09,6.5371685
2006-03-10,4.99269772
2006-03-11,2.94533277
2006-03-12,2.71591568
2006-03-13,4.70746803
2006-03-14,3.35135746
2006-03-15,4.64855099
2006-03-16,3.58931661
2006-03-17,5.71989012
2006-03-18,4.21596336
2006-03-19,4.70119858
2006-03-20,2.76344299
2006-03-21,4.40994883
2006-03-22,3.5550034
2006-03-23,3.69072866
2006-03-24,3.49273539
2006-03-25,2.48958778
2006-03-26,3.21161938
2006-03-27,3.03823996
2006-03-28,3.68232727
2006-03-29,3.87797952
2006-03-30,3.24245596
2006-03-31,3.55518389
2006-04-01,3.02449727
2006-04-02,1.31036651
2006-04-03,2.55535388
2006-04-04,2.23182464
2006-04-05,3.18739009
2006-04-06,3.9686842
2006-04-07,3.35474825
2006-04-08,1.53710723
2006-04-09,3.43147731
2006-04-10,2.03425884
2006-04-11,3.23725653
2006-04-12,2.82948017
2006-04-13,2.39232373
2006-04-14,1.0249666
2006-04-15,1.23194683
2006-04-16,2.70459342
2006-04-17,1.93949068
2006-04-18,2.2676158
2006-04-19,0.789461374
2006-04-20,1.66053939
2006-04-21,1.79602349
2006-04-22,1.26965058
2006-04-23,1.25419545
2006-04-24,2.48750114
2006-04-25,2.02770472
2006-04-26,1.23845029
2006-04-27,1.25831831
2006-04-28,1.79103756
2006-04-29,1.83379018
2006-04-30,1.69071174
2006-05-01,1.68957102
2006-05-02,1.13544798
2006-05-03,1.34953701
2006-05-04,1.27489996
2006-05-05,1.68741274
2006-05-06,1.58617127
2006-05-07,0.709260166
2006-05-08,1.3932327
2006-05-09,1.28263235
2006-05-10,1.47844195
2006-05-11,1.35610902
2006-05-12,1.37722683
2006-05-13,1.37359262
2006-05-14,0.78026098
2006-05-15,0.986609399
2006-05-16,0.538250268
2006-05-17,1.02820826
2006-05-18,0.957563162
2006-05-19,0.424290627
2006-05-20,0.867453933
2006-05-21,0.612061083
2006-05-22,0.955129743
2006-05-23,0.84268862
2006-05-24,0.599193156
2006-05-25,0.782476962
2006-05-26,1.03132844
2006-05-27,0.599258721
2006-05-28,0.232432351
2006-05-29,1.05304909
2006-05-30,0.514114022
2006-05-31,0.330561906
2006-06-01,0.693541646
2006-06-02,0.920872509
2006-06-03,0.843711913
2006-06-04,0.73913908
2006-06-05,0.33235696
2006-06-06,0.786653876
2006-06-07,0.399591446
2006-06-08,0.758582413
2006-06-09,0.894814193
2006-06-10,0.477782518
2006-06-11,0.767528832
2006-06-12,0.776115298
2006-06-13,0.730935156
2006-06-14,0.969278038
2006-06-15,0.692875981
2006-06-16,0.732034028
2006-06-17,-1.267651e+30
2006-06-18,0.404915035
2006-06-19,0.779174745
2006-06-20,0.235589966
2006-06-21,0.363468766
2006-06-22,0.59717375
2006-06-23,0.594696879
2006-06-24,0.578620076
2006-06-25,0.335887372
2006-06-26,0.482260555
2006-06-27,0.719238281
2006-06-28,0.816802084
2006-06-29,0.310685694
2006-06-30,0.620582044
2006-07-01,0.814986467
2006-07-02,0.383574188
2006-07-03,0.733100951
2006-07-04,0.691217661
2006-07-05,0.751876116
2006-07-06,0.76653111
2006-07-07,0.33748427
2006-07-08,0.568383038
2006-07-09,0.697498202
2006-07-10,0.511584938
2006-07-11,0.465365082
2006-07-12,0.357448488
2006-07-13,0.731093884
2006-07-14,0.554699957
2006-07-15,0.418090105
2006-07-16,0.735695004
2006-07-17,0.816515326
2006-07-18,0.868383408
2006-07-19,-1.267651e+30
2006-07-20,1.03443635
2006-07-21,0.991915584
2006-07-22,0.382765174
2006-07-23,1.18016958
2006-07-24,0.922537327
2006-07-25,0.854537845
2006-07-26,0.832884908
2006-07-27,0.905969083
2006-07-28,0.797852814
2006-07-29,0.811124802
2006-07-30,0.886155427
2006-07-31,0.644863486
2006-08-01,1.14504313
2006-08-02,1.59072959
2006-08-03,1.06423402
2006-08-04,1.00611794
2006-08-05,0.459206909
2006-08-06,1.11332357
2006-08-07,1.26633275
2006-08-08,1.2263912
2006-08-09,1.07399404
2006-08-10,1.24417734
2006-08-11,1.27379632
2006-08-12,0.604516089
2006-08-13,0.844190001
2006-08-14,1.26107621
2006-08-15,1.50656152
2006-08-16,1.65720749
2006-08-17,1.00323629
2006-08-18,1.53714335
2006-08-19,1.88089204
2006-08-20,-1.267651e+30
2006-08-21,1.56156754
2006-08-22,1.4005444
2006-08-23,1.20117962
2006-08-24,1.15595078
2006-08-25,1.23920691
2006-08-26,1.34951031
2006-08-27,2.2606883
2006-08-28,2.79232121
2006-08-29,2.17542386
2006-08-30,0.642757356
2006-08-31,2.19412303
2006-09-01,2.16396904
2006-09-02,1.70803726
2006-09-03,2.64350486
2006-09-04,1.7890662
2006-09-05,2.24131942
2006-09-06,1.65297747
2006-09-07,1.71709538
2006-09-08,2.47091341
2006-09-09,1.56982291
2006-09-10,3.04335093
2006-09-11,2.63420987
2006-09-12,1.06886983
2006-09-13,3.28619051
2006-09-14,2.4541564
2006-09-15,2.82358122
2006-09-16,0.952427566
2006-09-17,2.16012359
2006-09-18,1.98874295
2006-09-19,2.66195059
2006-09-20,2.90631843
2006-09-21,-1.267651e+30
2006-09-22,-1.267651e+30
2006-09-23,3.53380656
2006-09-24,3.5745995
2006-09-25,2.60742831
2006-09-26,3.18927884
2006-09-27,2.53809905
2006-09-28,2.17741799
2006-09-29,2.06351686
2006-09-30,3.74577117
2006-10-01,2.07602048
2006-10-02,3.9623456
2006-10-03,3.07616043
2006-10-04,4.49966431
2006-10-05,2.33409953
2006-10-06,3.00122309
2006-10-07,3.29753232
2006-10-08,5.57446766
2006-10-09,5.18084335
2006-10-10,1.92373955
2006-10-11,4.26870632
2006-10-12,3.71682286
2006-10-13,4.38537025
2006-10-14,5.57919884
2006-10-15,2.7067163
2006-10-16,3.37038469
2006-10-17,6.76821375
2006-10-18,6.44267273
2006-10-19,6.23097277
2006-10-20,4.7770443
2006-10-21,6.31018925
2006-10-22,6.94923496
2006-10-23,-1.267651e+30
2006-10-24,1.92436814
2006-10-25,5.43415785
2006-10-26,6.74805832
2006-10-27,5.44506216
2006-10-28,6.52076912
2006-10-29,5.9789362
2006-10-30,2.90461445
2006-10-31,4.99962997
2006-11-01,6.59906197
2006-11-02,6.81552315
2006-11-03,1.80754554
2006-11-04,5.89805031
2006-11-05,6.04575729
2006-11-06,5.64919472
2006-11-07,4.01809359
2006-11-08,7.38399553
2006-11-09,7.31954908
2006-11-10,7.57533932
2006-11-11,4.49217939
2006-11-12,4.85543823
2006-11-13,5.87855148
2006-11-14,6.86691189
2006-11-15,3.54387331
2006-11-16,6.71976566
2006-11-17,6.03153896
2006-11-18,7.38324785
2006-11-19,7.01141214
2006-11-20,6.74511099
2006-11-21,8.56134415
2006-11-22,3.29527712
2006-11-23,6.78773737
2006-11-24,-1.267651e+30
2006-11-25,5.93002319
2006-11-26,8.05004692
2006-11-27,8.52618313
2006-11-28,3.53515244
2006-11-29,4.09277725
2006-11-30,8.91938686
2006-12-01,7.86709166
2006-12-02,8.95567131
2006-12-03,9.03852367
2006-12-04,8.32503605
2006-12-05,10.4925604
2006-12-06,10.2285709
2006-12-07,9.0299015
2006-12-08,5.50346851
2006-12-09,10.0399389
2006-12-10,9.43929291
2006-12-11,9.50734806
2006-12-12,6.88180017
2006-12-13,9.21404362
2006-12-14,9.1656971
2006-12-15,8.63168335
2006-12-16,9.13292313
2006-12-17,9.81050301
2006-12-18,9.27186012
2006-12-19,8.91734409
2006-12-20,9.11015797
2006-12-21,9.94819546
2006-12-22,10.0622101
2006-12-23,7.20209789
2006-12-24,10.3864021
2006-12-25,9.82108974
2006-12-26,-1.267651e+30
2006-12-27,8.63156319
2006-12-28,6.44729996
2006-12-29,10.0091848
2006-12-30,10.8454723
2006-12-31,6.30506754
2007-01-01,9.68092632
2007-01-02,6.34544945
2007-01-03,10.3010511
2007-01-04,3.40539503
2007-01-05,9.74722767
2007-01-06,5.83093452
2007-01-07,5.24709511
2007-01-08,4.12473202
2007-01-09,9.25704002
2007-01-10,7.53767633
2007-01-11,7.13697481
2007-01-12,9.56227493
2007-01-13,8.47461987
2007-01-14,8.06471443
2007-01-15,6.97958851
2007-01-16,5.21029282
2007-01-17,6.90651369
2007-01-18,9.33671093
2007-01-19,9.55048943
2007-01-20,5.64775562
2007-01-21,5.78680563
2007-01-22,7.47394657
2007-01-23,5.9216156
2007-01-24,5.61079454
2007-01-25,7.02432489
2007-01-26,9.21402645
2007-01-27,-1.267651e+30
2007-01-28,7.28791046
2007-01-29,8.40533161
2007-01-30,4.47314215
2007-01-31,9.43231773
2007-02-01,9.04776859
2007-02-02,7.92635918
2007-02-03,8.78791237
2007-02-04,8.78540039
2007-02-05,7.24021912
2007-02-06,7.36064434
2007-02-07,6.84677458
2007-02-08,9.21520138
2007-02-09,7.66670656
2007-02-10,5.29405832
2007-02-11,4.53568554
2007-02-12,8.44606876
2007-02-13,2.99562407
2007-02-14,7.30688524
2007-02-15,7.88407803
2007-02-16,8.91182613
2007-02-17,8.95743179
2007-02-18,8.69401932
2007-02-19,7.89878607
2007-02-20,7.63191605
2007-02-21,4.45990181
2007-02-22,7.5510478
2007-02-23,6.78897762
2007-02-24,7.63328171
2007-02-25,8.09696102
2007-02-26,3.74410868
2007-02-27,4.95046997
2007-02-28,-1.267651e+30
2007-03-01,6.60468674
2007-03-02,7.4602437
2007-03-03,5.59168148
2007-03-04,7.17003584
2007-03-05,8.22512627
2007-03-06,6.04332685
2007-03-07,1.57670903
2007-03-08,6.85625315
2007-03-09,3.66080761
2007-03-10,6.00946522
2007-03-11,5.20428896
2007-03-12,3.91863251
2007-03-13,3.74456048
2007-03-14,5.13305187
2007-03-15,4.79747343
2007-03-16,4.68241739
2007-03-17,3.65052032
2007-03-18,2.3352282
2007-03-19,6.04098129
2007-03-20,4.61506271
2007-03-21,3.88677931
2007-03-22,3.83957958
2007-03-23,3.87116647
2007-03-24,1.21659827
2007-03-25,3.84436679
2007-03-26,2.71143723
2007-03-27,3.09728909
2007-03-28,1.95250165
2007-03-29,2.68303394
2007-03-30,2.24546075
2007-03-31,3.5923593
2007-04-01,-1.267651e+30
2007-04-02,2.01774573
2007-04-03,2.56366181
2007-04-04,2.5690248
2007-04-05,2.81532049
2007-04-06,1.68879712
2007-04-07,3.29545999
2007-04-08,2.460572
2007-04-09,3.60463953
2007-04-10,2.65414071
2007-04-11,2.61614633
2007-04-12,1.43935084
2007-04-13,1.80654442
2007-04-14,2.99376011
2007-04-15,2.57742882
2007-04-16,1.8495636
2007-04-17,2.19800806
2007-04-18,2.27701569
2007-04-19,1.86436844
2007-04-20,1.72831357
2007-04-21,2.36345148
2007-04-22,1.50008357
2007-04-23,1.42142344
2007-04-24,1.76220942
2007-04-25,2.40439844
2007-04-26,1.66825366
2007-04-27,0.963056743
2007-04-28,1.28220761
2007-04-29,1.77782857
2007-04-30,1.75526357
2007-05-01,1.12831473
2007-05-02,1.61332095
2007-05-03,-1.267651e+30
2007-05-04,0.852976382
2007-05-05,1.20510876
2007-05-06,0.923933268
2007-05-07,1.31466067
2007-05-08,1.31615603
2007-05-09,1.3297987
2007-05-10,0.607070088
2007-05-11,0.979850948
2007-05-12,0.516479075
2007-05-13,0.986594796
2007-05-14,1.17780137
2007-05-15,0.498315245
2007-05-16,1.36366868
2007-05-17,0.913977027
2007-05-18,0.616062582
2007-05-19,1.11348283
2007-05-20,0.410221785
2007-05-21,0.679677725
2007-05-22,0.709982455
2007-05-23,0.971405923
2007-05-24,0.251775861
2007-05-25,1.02313673
2007-05-26,0.833444774
2007-05-27,0.858163834
2007-05-28,0.731456399
2007-05-29,0.878119409
2007-05-30,0.806488693
2007-05-31,0.713170886
2007-06-01,0.752985537
2007-06-02,0.526057065
2007-06-03,0.965141892
2007-06-04,-1.267651e+30
2007-06-05,0.725668788
2007-06-06,0.753064334
2007-06-07,0.673485994
2007-06-08,0.664639294
2007-06-09,0.588171482
2007-06-10,0.944626868
2007-06-11,0.653844416
2007-06-12,0.642668903
2007-06-13,0.595101118
2007-06-14,0.647278786
2007-06-15,0.639311135
2007-06-16,0.493517727
2007-06-17,0.549091876
2007-06-18,0.664806902
2007-06-19,0.315153718
2007-06-20,0.487484127
2007-06-21,0.502649426
2007-06-22,0.609529316
2007-06-23,0.744552374
2007-06-24,0.756582499
2007-06-25,0.36165902
2007-06-26,0.457565069
2007-06-27,0.769949138
2007-06-28,0.638269544
2007-06-29,0.811143756
2007-06-30,0.477059186
2007-07-01,0.324406236
2007-07-02,0.444658697
2007-07-03,0.409929931
2007-07-04,0.566965222
2007-07-05,0.484872818
2007-07-06,-1.267651e+30
2007-07-07,0.687632978
2007-07-08,0.656311929
2007-07-09,0.730202794
2007-07-10,0.678765833
2007-07-11,0.758769035
2007-07-12,0.326030195
2007-07-13,0.453062803
2007-07-14,0.436332464
2007-07-15,0.69527179
2007-07-16,0.595866501
2007-07-17,0.674988806
2007-07-18,0.56610626
2007-07-19,0.351229727
2007-07-20,0.843967378
