Title:,"Time Series, Area-Averaged of UV Index (Local Noon) daily 1 deg. [OMI (daily)"
User Start Date:,2004-10-01T00:00:00Z
User End Date:,2024-11-19T23:59:59Z
User Bounding Box:,"29,-28,32,-25"
Data Bounding Box:,"29.5,-27.5,31.5,-25.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2004-10-01T00:00:00Z&endtime=2024-11-19T23:59:59Z&bbox=29,-28,32,-25&data=OMDOAO3e_003_ColumnAmountO3%2COMUVBd_003_UVindex&variableFacets=dataFieldMeasurement%3AUV%20Exposure%3B&portal=GIOVANNI&format=json"
Fill Value (OMUVBd_003_UVindex):, -1.267651e+30

time, OMUVBd_003_UVindex
2005-12-01,5.94735765
2005-12-02,12.3840561
2005-12-03,13.9263706
2005-12-04,12.9610043
2005-12-05,10.7655172
2005-12-06,6.96812248
2005-12-07,-1.267651e+30
2005-12-08,9.34027863
2005-12-09,7.67139292
2005-12-10,10.7259016
2005-12-11,13.0862532
2005-12-12,10.6282644
2005-12-13,12.6450253
2005-12-14,13.0293999
2005-12-15,11.9322319
2005-12-16,12.5325804
2005-12-17,11.822422
2005-12-18,6.16272688
2005-12-19,14.1456451
2005-12-20,9.30983257
2005-12-21,8.14080811
2005-12-22,13.757226
2005-12-23,13.2562256
2005-12-24,10.9731703
2005-12-25,6.71151114
2005-12-26,10.6665373
2005-12-27,13.4721985
2005-12-28,5.96964931
2005-12-29,6.35679245
2005-12-30,11.125989
2005-12-31,13.3304148
2006-01-01,13.0775681
2006-01-02,11.0892973
2006-01-03,8.65489197
2006-01-04,11.7743835
2006-01-05,12.8941078
2006-01-06,11.9717627
2006-01-07,10.1546106
2006-01-08,-1.267651e+30
2006-01-09,5.75562477
2006-01-10,5.11180258
2006-01-11,8.52077961
2006-01-12,11.1320505
2006-01-13,10.2884426
2006-01-14,13.3725891
2006-01-15,9.19413662
2006-01-16,12.3313417
2006-01-17,13.9317589
2006-01-18,13.7694645
2006-01-19,8.4057951
2006-01-20,9.39690304
2006-01-21,13.0233717
2006-01-22,13.247797
2006-01-23,7.18366289
2006-01-24,9.87805653
2006-01-25,13.1640348
2006-01-26,8.161026
2006-01-27,7.46653223
2006-01-28,11.1812239
2006-01-29,8.42164707
2006-01-30,9.14207268
2006-01-31,13.3500738
2006-02-01,12.2893333
2006-02-02,14.1665287
2006-02-03,13.4216309
2006-02-04,11.1040592
2006-02-05,11.7515793
2006-02-06,10.1398172
2006-02-07,8.22060299
2006-02-08,9.31467342
2006-02-09,-1.267651e+30
2006-02-10,4.70566416
2006-02-11,9.49022198
2006-02-12,13.084959
2006-02-13,8.48206043
2006-02-14,12.5823326
2006-02-15,12.4337263
2006-02-16,11.9304876
2006-02-17,13.330102
2006-02-18,13.6727428
2006-02-19,12.4253912
2006-02-20,10.8215933
2006-02-21,8.86396503
2006-02-22,9.40457726
2006-02-23,12.3458471
2006-02-24,10.221734
2006-02-25,9.05554676
2006-02-26,6.14796638
2006-02-27,6.50411081
2006-02-28,-1.267651e+30
2006-03-02,-1.267651e+30
2006-03-03,5.30916595
2006-03-04,5.77128601
2006-03-05,8.9249115
2006-03-06,10.4419432
2006-03-07,12.967742
2006-03-08,13.3937778
2006-03-09,12.4426994
2006-03-10,10.6365137
2006-03-11,10.4207964
2006-03-12,10.8557692
2006-03-13,4.29326057
2006-03-14,8.56281948
2006-03-15,10.7192554
2006-03-16,10.1985741
2006-03-17,6.98007298
2006-03-18,8.81479073
2006-03-19,10.5396366
2006-03-20,7.04806185
2006-03-21,9.48728466
2006-03-22,4.08481884
2006-03-23,5.4338727
2006-03-24,9.32252693
2006-03-25,8.37290764
2006-03-26,10.1180992
2006-03-27,8.43346405
2006-03-28,2.90723491
2006-03-29,-1.267651e+30
2006-03-30,10.0476284
2006-03-31,9.60029602
2006-04-01,10.0339689
2006-04-02,10.3694725
2006-04-03,9.09539986
2006-04-04,9.37209415
2006-04-05,10.1496649
2006-04-06,9.55525398
2006-04-07,9.88996506
2006-04-08,7.02354527
2006-04-09,6.65322781
2006-04-10,6.32352352
2006-04-11,7.06519222
2006-04-12,6.76905727
2006-04-13,9.36815929
2006-04-14,8.89620686
2006-04-15,6.85078382
2006-04-16,8.09146786
2006-04-17,7.61639977
2006-04-18,4.18706274
2006-04-19,5.85251617
2006-04-20,6.42218256
2006-04-21,6.01266336
2006-04-22,7.45899105
2006-04-23,3.97544146
2006-04-24,7.35764837
2006-04-25,6.80844736
2006-04-26,7.21734858
2006-04-27,7.40739965
2006-04-28,7.64239645
2006-04-29,7.82432079
2006-04-30,6.26311255
2006-05-01,4.09884119
2006-05-02,4.55901766
2006-05-03,6.11149025
2006-05-04,6.63743734
2006-05-05,6.66620016
2006-05-06,6.595366
2006-05-07,5.55258989
2006-05-08,5.21412277
2006-05-09,5.00359917
2006-05-10,6.35425901
2006-05-11,6.44254637
2006-05-12,6.65067911
2006-05-13,6.37113142
2006-05-14,6.01120472
2006-05-15,5.33743
2006-05-16,4.49827909
2006-05-17,4.82708216
2006-05-18,5.50612402
2006-05-19,5.40654898
2006-05-20,4.09295988
2006-05-21,5.21959782
2006-05-22,4.63644934
2006-05-23,5.69257832
2006-05-24,4.04298162
2006-05-25,5.41080952
2006-05-26,5.62740278
2006-05-27,5.51757002
2006-05-28,5.40525293
2006-05-29,4.38717985
2006-05-30,5.03708029
2006-05-31,4.87734795
2006-06-01,5.17978144
2006-06-02,5.13572931
2006-06-03,3.34861445
2006-06-04,4.86832333
2006-06-05,5.04825449
2006-06-06,5.24157333
2006-06-07,5.41035938
2006-06-08,5.30708265
2006-06-09,4.84869051
2006-06-10,4.78279734
2006-06-11,4.60699558
2006-06-12,5.01356077
2006-06-13,5.10522509
2006-06-14,4.92322206
2006-06-15,4.81929588
2006-06-16,4.62518406
2006-06-17,-1.267651e+30
2006-06-18,4.14852762
2006-06-19,4.29308367
2006-06-20,4.61764002
2006-06-21,5.24755716
2006-06-22,5.30661678
2006-06-23,4.90602636
2006-06-24,5.01106215
2006-06-25,4.85472965
2006-06-26,3.77323294
2006-06-27,4.58640957
2006-06-28,4.33892107
2006-06-29,3.44096184
2006-06-30,2.57908988
2006-07-01,4.59158564
2006-07-02,4.49108601
2006-07-03,4.92078829
2006-07-04,4.77541113
2006-07-05,4.87182903
2006-07-06,5.11039495
2006-07-07,4.7296257
2006-07-08,4.94811916
2006-07-09,4.95843458
2006-07-10,4.97167253
2006-07-11,5.02232695
2006-07-12,5.23925734
2006-07-13,5.22280693
2006-07-14,4.29637718
2006-07-15,5.26102543
2006-07-16,5.2440052
2006-07-17,5.34095287
2006-07-18,5.21494007
2006-07-19,-1.267651e+30
2006-07-20,5.07781363
2006-07-21,4.3687892
2006-07-22,4.08917809
2006-07-23,4.61658192
2006-07-24,4.80083704
2006-07-25,4.78720856
2006-07-26,5.51165056
2006-07-27,5.4142065
2006-07-28,5.62126493
2006-07-29,5.60435247
2006-07-30,5.48723936
2006-07-31,5.50009203
2006-08-01,3.33939433
2006-08-02,4.07825327
2006-08-03,4.5697546
2006-08-04,4.51842642
2006-08-05,4.5276475
2006-08-06,5.15937567
2006-08-07,5.39345026
2006-08-08,5.31591702
2006-08-09,5.26975346
2006-08-10,5.36901331
2006-08-11,5.67930222
2006-08-12,5.89688444
2006-08-13,5.89316988
2006-08-14,5.6679821
2006-08-15,4.91485691
2006-08-16,5.10651064
2006-08-17,6.02016354
2006-08-18,6.12119865
2006-08-19,6.05461884
2006-08-20,-1.267651e+30
2006-08-21,4.82860851
2006-08-22,5.70305014
2006-08-23,4.36417103
2006-08-24,3.36037445
2006-08-25,4.43822718
2006-08-26,4.5282917
2006-08-27,5.64146185
2006-08-28,6.22993231
2006-08-29,6.56626034
2006-08-30,6.35242939
2006-08-31,6.42674685
2006-09-01,6.21094847
2006-09-02,6.11733627
2006-09-03,6.29270601
2006-09-04,5.54525232
2006-09-05,6.52812052
2006-09-06,6.22895241
2006-09-07,6.06127739
2006-09-08,6.19048929
2006-09-09,6.56158304
2006-09-10,6.83799171
2006-09-11,6.75323629
2006-09-12,6.8553524
2006-09-13,6.99851847
2006-09-14,6.99956751
2006-09-15,6.57870483
2006-09-16,4.5090766
2006-09-17,3.3585825
2006-09-18,7.02175236
2006-09-19,7.88449049
2006-09-20,7.08914566
2006-09-21,-1.267651e+30
2006-09-22,-1.267651e+30
2006-09-23,7.87543154
2006-09-24,7.70204353
2006-09-25,7.53384018
2006-09-26,7.04607725
2006-09-27,6.54421663
2006-09-28,6.34732199
2006-09-29,7.60015106
2006-09-30,8.39962769
2006-10-01,7.57037973
2006-10-02,4.74820805
2006-10-03,5.73603153
2006-10-04,8.65157318
2006-10-05,9.45580673
2006-10-06,9.47304726
2006-10-07,9.25684929
2006-10-08,8.42510128
2006-10-09,6.8956604
2006-10-10,5.58703804
2006-10-11,8.99930668
2006-10-12,9.29626942
2006-10-13,9.76887894
2006-10-14,9.51888657
2006-10-15,8.49527264
2006-10-16,7.65295124
2006-10-17,8.31311226
2006-10-18,5.05343485
2006-10-19,7.60214663
2006-10-20,8.95361519
2006-10-21,8.19851589
2006-10-22,8.30274773
2006-10-23,-1.267651e+30
2006-10-24,10.8913317
2006-10-25,9.55338383
2006-10-26,7.11894369
2006-10-27,5.98243427
2006-10-28,9.9030714
2006-10-29,9.59091282
2006-10-30,6.87554455
2006-10-31,9.41208649
2006-11-01,6.71357393
2006-11-02,9.0117712
2006-11-03,11.5417938
2006-11-04,11.5290327
2006-11-05,9.88304234
2006-11-06,6.5519557
2006-11-07,12.0296583
2006-11-08,11.863512
2006-11-09,11.724699
2006-11-10,8.07193279
2006-11-11,11.7801113
2006-11-12,5.99436665
2006-11-13,8.17677784
2006-11-14,12.746933
2006-11-15,12.8456516
2006-11-16,9.79150009
2006-11-17,8.18789196
2006-11-18,3.60060167
2006-11-19,5.80417395
2006-11-20,10.1270018
2006-11-21,11.0838099
2006-11-22,7.834095
2006-11-23,10.0225935
2006-11-24,-1.267651e+30
2006-11-25,6.21307325
2006-11-26,10.177906
2006-11-27,12.9963007
2006-11-28,10.0941048
2006-11-29,13.4527273
2006-11-30,13.2515955
2006-12-01,8.78737164
2006-12-02,12.9375896
2006-12-03,13.6748247
2006-12-04,12.2856684
2006-12-05,11.9695501
2006-12-06,14.70049
2006-12-07,13.8738089
2006-12-08,9.96841908
2006-12-09,12.8103323
2006-12-10,8.83036804
2006-12-11,9.39734364
2006-12-12,14.0942307
2006-12-13,14.0734701
2006-12-14,14.0891199
2006-12-15,13.044982
2006-12-16,12.3032598
2006-12-17,14.0554638
2006-12-18,9.90814686
2006-12-19,8.96119499
2006-12-20,13.4847145
2006-12-21,10.7237034
2006-12-22,10.0444498
2006-12-23,10.7472172
2006-12-24,8.05191231
2006-12-25,8.38642979
2006-12-26,-1.267651e+30
2006-12-27,12.6178379
2006-12-28,6.21199226
2006-12-29,12.15483
2006-12-30,6.42453051
2006-12-31,10.3352556
2007-01-01,6.76738739
2007-01-02,14.3300962
2007-01-03,15.473875
2007-01-04,15.52847
2007-01-05,15.6307201
2007-01-06,15.7077093
2007-01-07,12.3312445
2007-01-08,9.88792229
2007-01-09,13.4429359
2007-01-10,12.3551731
2007-01-11,14.3149948
2007-01-12,14.6073437
2007-01-13,12.2710276
2007-01-14,14.1063766
2007-01-15,11.1236229
2007-01-16,14.4388485
2007-01-17,10.062417
2007-01-18,12.0139542
2007-01-19,12.9714575
2007-01-20,11.7749395
2007-01-21,14.02108
2007-01-22,14.1925764
2007-01-23,13.3393488
2007-01-24,13.8545418
2007-01-25,14.681613
2007-01-26,14.2882977
2007-01-27,-1.267651e+30
2007-01-28,12.5540218
2007-01-29,15.1393099
2007-01-30,12.088892
2007-01-31,11.2347994
2007-02-01,13.3619356
2007-02-02,12.8943357
2007-02-03,12.7833824
2007-02-04,13.9721575
2007-02-05,10.7363243
2007-02-06,13.4470968
2007-02-07,10.1842575
2007-02-08,13.3464031
2007-02-09,12.4614973
2007-02-10,12.2225342
2007-02-11,13.97859
2007-02-12,13.6836386
2007-02-13,12.9536448
2007-02-14,12.5425806
2007-02-15,12.7357645
2007-02-16,13.2509823
2007-02-17,12.8696012
2007-02-18,13.5649128
2007-02-19,14.1849041
2007-02-20,14.1243496
2007-02-21,13.5490217
2007-02-22,12.6432552
2007-02-23,11.6369896
2007-02-24,13.4505968
2007-02-25,10.633707
2007-02-26,12.9450312
2007-02-27,13.3936625
2007-02-28,-1.267651e+30
2007-03-01,13.067626
2007-03-02,13.3868599
2007-03-03,12.7736292
2007-03-04,11.0439892
2007-03-05,11.198019
2007-03-06,7.9784255
2007-03-07,9.08126163
2007-03-08,9.86989021
2007-03-09,12.2434101
2007-03-10,11.9682417
2007-03-11,12.2524271
2007-03-12,9.46287155
2007-03-13,10.8864202
2007-03-14,9.91001034
2007-03-15,10.8735676
2007-03-16,11.4496956
2007-03-17,11.5142584
2007-03-18,6.5041132
2007-03-19,10.5743294
2007-03-20,11.6572142
2007-03-21,11.8376961
2007-03-22,10.3618727
2007-03-23,8.36368561
2007-03-24,7.64529419
2007-03-25,8.28611469
2007-03-26,9.10974789
2007-03-27,6.3345561
2007-03-28,5.35425568
2007-03-29,5.57009649
2007-03-30,7.29742527
2007-03-31,9.13242531
2007-04-01,-1.267651e+30
2007-04-02,9.73716164
2007-04-03,8.84000015
2007-04-04,6.33031702
2007-04-05,7.12125635
2007-04-06,7.44858932
2007-04-07,6.61569977
2007-04-08,6.03551054
2007-04-09,7.82384253
2007-04-10,8.15181828
2007-04-11,8.09681702
2007-04-12,6.29335308
2007-04-13,4.05490637
2007-04-14,8.52667236
2007-04-15,7.15568495
2007-04-16,8.16408348
2007-04-17,6.77955675
2007-04-18,5.60665512
2007-04-19,6.12774181
2007-04-20,7.72241497
2007-04-21,7.69417763
2007-04-22,6.07196617
2007-04-23,6.28251791
2007-04-24,6.86620188
2007-04-25,7.47395325
2007-04-26,6.44873619
2007-04-27,5.85447884
2007-04-28,6.82457256
2007-04-29,7.29018974
2007-04-30,7.52940989
2007-05-01,7.25984669
2007-05-02,6.96878958
2007-05-03,-1.267651e+30
2007-05-04,6.84483433
2007-05-05,6.95902586
2007-05-06,6.76908827
2007-05-07,6.73683834
2007-05-08,6.9195118
2007-05-09,6.58869982
2007-05-10,6.69017935
2007-05-11,6.49327517
2007-05-12,6.43093348
2007-05-13,6.19209146
2007-05-14,6.18835831
2007-05-15,6.38865805
2007-05-16,4.5360508
2007-05-17,6.24171448
2007-05-18,6.15377808
2007-05-19,5.95072937
2007-05-20,5.60454082
2007-05-21,5.68234634
2007-05-22,5.17451334
2007-05-23,5.17941952
2007-05-24,5.37866831
2007-05-25,4.825037
2007-05-26,4.5038619
2007-05-27,4.91235256
2007-05-28,4.91631031
2007-05-29,4.96440363
2007-05-30,4.90583611
2007-05-31,4.67987251
2007-06-01,4.59165859
2007-06-02,3.23693538
2007-06-03,3.40351367
2007-06-04,-1.267651e+30
2007-06-05,5.19900942
2007-06-06,2.44058919
2007-06-07,4.70380735
2007-06-08,4.51615524
2007-06-09,4.82956362
2007-06-10,4.69338703
2007-06-11,4.58070183
2007-06-12,4.46239758
2007-06-13,3.72825217
2007-06-14,4.39118481
2007-06-15,4.8367424
2007-06-16,4.83439493
2007-06-17,4.77830172
2007-06-18,4.7685504
2007-06-19,3.68290091
2007-06-20,4.29811525
2007-06-21,3.96856904
2007-06-22,4.32640505
2007-06-23,4.46658182
2007-06-24,4.31154728
2007-06-25,4.2898531
2007-06-26,3.88780665
2007-06-27,3.04849815
2007-06-28,3.73468661
2007-06-29,4.08835602
2007-06-30,4.19697428
2007-07-01,3.58014059
2007-07-02,3.39546371
2007-07-03,2.97284198
2007-07-04,2.50945616
2007-07-05,3.0591557
2007-07-06,-1.267651e+30
2007-07-07,4.18166637
2007-07-08,4.17547798
2007-07-09,4.3009429
2007-07-10,4.19639492
2007-07-11,4.4079833
2007-07-12,4.17238903
2007-07-13,4.3902173
2007-07-14,4.26681137
2007-07-15,4.49577904
2007-07-16,4.70990038
2007-07-17,4.57743311
2007-07-18,4.58869839
2007-07-19,4.48732948
2007-07-20,4.62593269
2007-07-21,4.69342422
2007-07-22,4.50574398
2007-07-23,4.57071066
