Title:,"Time Series, Area-Averaged of Ozone Total Column (DOAS) daily 0.25 deg. [OMI (daily)"
User Start Date:,2004-10-01T00:00:00Z
User End Date:,2024-11-19T23:59:59Z
User Bounding Box:,"50,-48,53,-45"
Data Bounding Box:,"50.125,-47.875,52.875,-45.125"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2004-10-01T00:00:00Z&endtime=2024-11-19T23:59:59Z&bbox=50,-48,53,-45&data=OMDOAO3e_003_ColumnAmountO3%2COMUVBd_003_UVindex&variableFacets=dataFieldMeasurement%3AUV%20Exposure%3B&portal=GIOVANNI&format=json"
Fill Value (mean_OMDOAO3e_003_ColumnAmountO3):, -1.267651e+30

time, mean_OMDOAO3e_003_ColumnAmountO3
2005-12-25,317.803192
2005-12-26,317.763123
2005-12-27,325.036194
2005-12-28,331.602386
2005-12-29,340.10437
2005-12-30,336.4711
2005-12-31,314.164307
2006-01-01,293.130035
2006-01-02,288.449951
2006-01-03,280.822723
2006-01-04,312.613586
2006-01-05,310.215759
2006-01-06,290.290588
2006-01-07,276.339111
2006-01-08,-1.267651e+30
2006-01-09,297.281525
2006-01-10,306.500092
2006-01-11,314.444611
2006-01-12,314.248535
2006-01-13,288.762451
2006-01-14,295.014587
2006-01-15,277.476807
2006-01-16,286.583221
2006-01-17,271.111359
2006-01-18,264.636749
2006-01-19,267.582642
2006-01-20,305.602203
2006-01-21,296.609131
2006-01-22,272.119232
2006-01-23,275.37558
2006-01-24,280.960876
2006-01-25,280.617249
2006-01-26,296.038025
2006-01-27,333.334564
2006-01-28,312.931732
2006-01-29,295.154205
2006-01-30,282.183746
2006-01-31,282.485657
2006-02-01,290.610077
2006-02-02,268.894379
2006-02-03,272.219391
2006-02-04,280.625031
2006-02-05,272.64502
2006-02-06,324.366455
2006-02-07,276.538666
2006-02-08,279.362793
2006-02-09,-1.267651e+30
2006-02-10,285.809998
2006-02-11,296.371246
2006-02-12,259.796967
2006-02-13,261.718262
2006-02-14,266.80838
2006-02-15,261.461426
2006-02-16,289.32605
2006-02-17,308.986786
2006-02-18,284.29129
2006-02-19,275.336975
2006-02-20,267.574463
2006-02-21,275.237457
2006-02-22,310.782745
2006-02-23,299.962555
2006-02-24,294.063141
2006-02-25,304.809174
2006-02-26,292.757507
2006-02-27,253.049881
2006-03-03,254.981461
2006-03-04,279.624786
2006-03-05,285.288147
2006-03-06,268.544952
2006-03-07,260.723358
2006-03-08,251.611008
2006-03-09,275.989075
2006-03-10,328.118317
2006-03-11,287.351044
2006-03-12,286.635071
2006-03-13,316.903809
2006-03-14,281.716736
2006-03-15,271.429932
2006-03-16,253.00647
2006-03-17,274.529907
2006-03-18,282.809784
2006-03-19,271.998718
2006-03-20,258.552979
2006-03-21,307.410736
2006-03-22,277.661041
2006-03-23,282.278717
2006-03-24,308.493256
2006-03-25,261.981903
2006-03-26,261.26593
2006-03-27,254.161377
2006-03-28,283.908936
2006-03-29,281.00885
2006-03-30,245.508179
2006-03-31,249.755402
2006-04-01,250.133728
2006-04-02,271.590515
2006-04-03,288.633301
2006-04-04,275.100922
2006-04-05,258.267303
2006-04-06,242.119858
2006-04-07,230.678818
2006-04-08,236.347183
2006-04-09,268.887512
2006-04-10,269.364777
2006-04-11,274.910675
2006-04-12,274.283295
2006-04-13,268.620667
2006-04-14,259.812286
2006-04-15,292.502563
2006-04-16,290.226166
2006-04-17,278.445587
2006-04-18,330.204285
2006-04-19,290.700928
2006-04-20,319.679932
2006-04-21,269.506622
2006-04-22,245.890762
2006-04-23,240.861298
2006-04-24,249.960312
2006-04-25,284.819397
2006-04-26,278.991608
2006-04-27,288.34256
2006-04-28,274.79541
2006-04-29,275.169342
2006-04-30,311.994141
2006-05-01,315.489777
2006-05-02,274.304565
2006-05-03,268.677917
2006-05-04,284.114655
2006-05-05,269.668701
2006-05-06,264.280029
2006-05-07,293.577637
2006-05-08,258.35144
2006-05-09,244.005127
2006-05-10,248.204056
2006-05-11,257.804169
2006-05-12,244.693863
2006-05-13,249.924911
2006-05-14,239.925095
2006-05-15,277.042816
2006-05-16,291.849945
2006-05-17,272.335938
2006-05-18,271.49231
2006-05-19,272.052704
2006-05-20,277.779297
2006-05-21,282.775085
2006-05-22,264.364624
2006-05-23,320.852509
2006-05-24,278.46582
2006-05-25,283.58844
2006-05-26,262.031342
2006-05-27,283.815582
2006-05-28,291.485077
2006-05-29,274.626129
2006-05-30,272.300629
2006-05-31,277.855499
2006-06-01,280.233612
2006-06-02,241.73465
2006-06-03,311.073029
2006-06-04,271.413177
2006-06-05,273.822021
2006-06-06,297.191956
2006-06-07,277.272064
2006-06-08,285.316071
2006-06-09,271.494232
2006-06-10,274.285583
2006-06-11,271.625427
2006-06-12,286.4263
2006-06-13,282.110016
2006-06-14,263.70224
2006-06-15,283.288818
2006-06-16,281.872009
2006-06-17,-1.267651e+30
2006-06-18,293.886505
2006-06-19,281.231171
2006-06-20,336.915771
2006-06-21,293.171539
2006-06-22,307.966187
2006-06-23,300.729736
2006-06-24,315.776581
2006-06-25,366.378479
2006-06-26,283.860626
2006-06-27,255.347153
2006-06-28,306.136505
2006-06-29,267.667603
2006-06-30,294.712952
2006-07-01,255.044662
2006-07-02,257.557404
2006-07-03,297.985901
2006-07-04,320.160126
2006-07-05,317.425201
2006-07-06,311.595306
2006-07-07,291.24649
2006-07-08,345.907227
2006-07-09,333.549622
2006-07-10,312.020752
2006-07-11,277.801544
2006-07-12,250.020615
2006-07-13,302.120819
2006-07-14,297.371918
2006-07-15,285.436493
2006-07-16,250.714615
2006-07-17,247.769333
2006-07-18,251.626328
2006-07-19,-1.267651e+30
2006-07-20,288.622589
2006-07-21,275.699524
2006-07-22,281.699982
2006-07-23,274.04953
2006-07-24,262.39325
2006-07-25,257.568085
2006-07-26,282.749176
2006-07-27,250.111435
2006-07-28,323.213684
2006-07-29,328.065765
2006-07-30,298.163452
2006-07-31,262.960205
2006-08-01,300.673004
2006-08-02,281.3125
2006-08-03,315.494171
2006-08-04,292.278229
2006-08-05,272.60788
2006-08-06,284.116852
2006-08-07,287.543121
2006-08-08,342.343506
2006-08-09,327.620239
2006-08-10,345.810364
2006-08-11,301.89035
2006-08-12,302.497375
2006-08-13,321.514191
2006-08-14,280.41568
2006-08-15,294.190002
2006-08-16,304.712067
2006-08-17,319.04483
2006-08-18,290.038055
2006-08-19,304.384705
2006-08-20,-1.267651e+30
2006-08-21,351.543884
2006-08-22,319.716827
2006-08-23,345.54599
2006-08-24,325.517853
2006-08-25,390.308563
2006-08-26,306.358337
2006-08-27,278.988922
2006-08-28,266.733887
2006-08-29,285.63501
2006-08-30,324.552246
2006-08-31,330.050262
2006-09-01,304.857147
2006-09-02,298.047699
2006-09-03,307.689209
2006-09-04,336.444244
2006-09-05,351.809448
2006-09-06,387.517029
2006-09-07,355.730072
2006-09-08,288.198334
2006-09-09,289.705658
2006-09-10,345.470764
2006-09-11,343.769409
2006-09-12,297.51889
2006-09-13,301.831299
2006-09-14,299.250366
2006-09-15,296.273071
2006-09-16,337.020111
2006-09-17,346.764832
2006-09-18,324.423035
2006-09-19,321.643677
2006-09-20,376.321625
2006-09-21,-1.267651e+30
2006-09-22,-1.267651e+30
2006-09-23,350.088562
2006-09-24,360.196289
2006-09-25,355.75235
2006-09-26,363.839264
2006-09-27,323.888184
2006-09-28,328.153839
2006-09-29,350.372528
2006-09-30,302.524811
2006-10-01,247.337616
2006-10-02,267.013306
2006-10-03,317.390839
2006-10-04,310.518127
2006-10-05,317.222748
2006-10-06,330.967987
2006-10-07,319.705292
2006-10-08,297.853241
2006-10-09,303.156067
2006-10-10,318.044952
2006-10-11,331.577423
2006-10-12,362.904602
2006-10-13,330.988647
2006-10-14,288.501648
2006-10-15,302.859741
2006-10-16,297.200714
2006-10-17,300.875214
2006-10-18,291.126038
2006-10-19,266.138306
2006-10-20,270.739075
2006-10-21,252.297394
2006-10-22,289.767273
2006-10-23,-1.267651e+30
2006-10-24,298.929016
2006-10-25,320.559967
2006-10-26,302.79068
2006-10-27,332.550842
2006-10-28,294.039886
2006-10-29,282.854797
2006-10-30,276.344482
2006-10-31,274.446411
2006-11-01,324.113556
2006-11-02,307.338989
2006-11-03,280.786133
2006-11-04,326.145233
2006-11-05,334.0224
2006-11-06,299.483185
2006-11-07,303.916473
2006-11-08,321.028564
2006-11-09,308.034637
2006-11-10,295.055389
2006-11-11,264.962585
2006-11-12,278.480743
2006-11-13,295.9104
2006-11-14,292.134491
2006-11-15,268.384399
2006-11-16,302.085602
2006-11-17,300.461823
2006-11-18,334.720062
2006-11-19,328.975464
2006-11-20,315.336487
2006-11-21,305.160309
2006-11-22,306.937134
2006-11-23,320.139374
2006-11-24,-1.267651e+30
2006-11-25,334.081451
2006-11-26,331.480652
2006-11-27,299.469635
2006-11-28,308.52121
2006-11-29,306.231323
2006-11-30,299.240479
2006-12-01,313.890106
2006-12-02,326.003082
2006-12-03,325.12085
2006-12-04,322.179291
2006-12-05,291.833008
2006-12-06,286.25354
2006-12-07,279.136505
2006-12-08,290.899384
2006-12-09,304.246857
2006-12-10,319.624329
2006-12-11,317.556
2006-12-12,305.170074
2006-12-13,278.731232
2006-12-14,279.890869
2006-12-15,281.842255
2006-12-16,312.633545
2006-12-17,287.604095
2006-12-18,278.678467
2006-12-19,280.39447
2006-12-20,294.154449
2006-12-21,294.312592
2006-12-22,259.036591
2006-12-23,261.734253
2006-12-24,267.923401
2006-12-25,263.360016
2006-12-26,-1.267651e+30
2006-12-27,284.398956
2006-12-28,285.089447
2006-12-29,278.12915
2006-12-30,274.66568
2006-12-31,261.831085
2007-01-01,310.301788
2007-01-02,304.689911
2007-01-03,288.104034
2007-01-04,291.969543
2007-01-05,283.796753
2007-01-06,271.340332
2007-01-07,266.675964
2007-01-08,272.391327
2007-01-09,294.474731
2007-01-10,301.365784
2007-01-11,282.666443
2007-01-12,276.784851
2007-01-13,272.801239
2007-01-14,278.713562
2007-01-15,286.910828
2007-01-16,277.98761
2007-01-17,305.315125
2007-01-18,290.336304
2007-01-19,284.980255
2007-01-20,317.889465
2007-01-21,283.877655
2007-01-22,284.432953
2007-01-23,293.466888
2007-01-24,319.238586
2007-01-25,306.536224
2007-01-26,288.955048
2007-01-27,-1.267651e+30
2007-01-28,283.324402
2007-01-29,273.564758
2007-01-30,264.037811
2007-01-31,282.360779
2007-02-01,255.947922
2007-02-02,268.666412
2007-02-03,273.698578
2007-02-04,281.430481
2007-02-05,265.577911
2007-02-06,243.103134
2007-02-07,251.968246
2007-02-08,240.011856
2007-02-09,237.445557
2007-02-10,249.395645
2007-02-11,252.893616
2007-02-12,246.79834
2007-02-13,243.131332
2007-02-14,250.104233
2007-02-15,250.692261
2007-02-16,248.117767
2007-02-17,271.118164
2007-02-18,255.760864
2007-02-19,279.93869
2007-02-20,270.624512
2007-02-21,266.872375
2007-02-22,268.626068
2007-02-23,300.91629
2007-02-24,283.288666
2007-02-25,255.54863
2007-02-26,257.260773
2007-02-27,270.159637
2007-02-28,-1.267651e+30
2007-03-01,254.993484
2007-03-02,255.028336
2007-03-03,237.913086
2007-03-04,235.846756
2007-03-05,238.366577
2007-03-06,242.119904
2007-03-07,241.04332
2007-03-08,254.511398
2007-03-09,248.759552
2007-03-10,250.350861
2007-03-11,243.333694
2007-03-12,251.947327
2007-03-13,262.951599
2007-03-14,286.580322
2007-03-15,293.543945
2007-03-16,263.69046
2007-03-17,250.703796
2007-03-18,258.190399
2007-03-19,251.621994
2007-03-20,255.383774
2007-03-21,251.021103
2007-03-22,255.253677
2007-03-23,249.136414
2007-03-24,261.67215
2007-03-25,275.87738
2007-03-26,281.445496
2007-03-27,280.578857
2007-03-28,284.605713
2007-03-29,270.909332
2007-03-30,302.352203
2007-03-31,295.551788
2007-04-01,-1.267651e+30
2007-04-02,281.358582
2007-04-03,258.414124
2007-04-04,245.040939
2007-04-05,236.870743
2007-04-06,232.25766
2007-04-07,290.8255
2007-04-08,317.070404
2007-04-09,256.493439
2007-04-10,250.094849
2007-04-11,256.403503
2007-04-12,246.328125
2007-04-13,270.350616
2007-04-14,283.679169
2007-04-15,262.33548
2007-04-16,279.99411
2007-04-17,251.605438
2007-04-18,256.915222
2007-04-19,299.056183
2007-04-20,299.200897
2007-04-21,286.237061
2007-04-22,310.264618
2007-04-23,299.438446
2007-04-24,276.160919
2007-04-25,262.522675
2007-04-26,263.656097
2007-04-27,265.590302
2007-04-28,272.07962
2007-04-29,299.074341
2007-04-30,302.730225
2007-05-01,326.021973
2007-05-02,305.948242
2007-05-03,-1.267651e+30
2007-05-04,313.293457
2007-05-05,367.677612
2007-05-06,274.842712
2007-05-07,313.720428
2007-05-08,279.103546
2007-05-09,287.827271
2007-05-10,285.937317
2007-05-11,335.264465
2007-05-12,330.399933
2007-05-13,344.785736
2007-05-14,316.636353
2007-05-15,284.772339
2007-05-16,291.657013
2007-05-17,286.19931
2007-05-18,320.074982
2007-05-19,317.757416
2007-05-20,315.952332
2007-05-21,289.840302
2007-05-22,279.813538
2007-05-23,318.407776
2007-05-24,312.068634
2007-05-25,293.987915
2007-05-26,335.150513
2007-05-27,310.631226
2007-05-28,320.975433
2007-05-29,307.478607
2007-05-30,271.6698
2007-05-31,329.854156
2007-06-01,287.061737
2007-06-02,260.626007
2007-06-03,249.452347
2007-06-04,-1.267651e+30
2007-06-05,316.08667
2007-06-06,294.248108
2007-06-07,283.713318
2007-06-08,271.812469
2007-06-09,272.763916
2007-06-10,271.467651
2007-06-11,279.904022
2007-06-12,284.822052
2007-06-13,325.309998
2007-06-14,366.117462
2007-06-15,367.213959
2007-06-16,376.402466
2007-06-17,392.516052
2007-06-18,308.334564
2007-06-19,323.376617
2007-06-20,289.977081
2007-06-21,294.1745
2007-06-22,311.492645
2007-06-23,276.391357
2007-06-24,279.62851
2007-06-25,259.183228
2007-06-26,315.978912
2007-06-27,306.524506
2007-06-28,307.878571
2007-06-29,300.147461
2007-06-30,302.531281
2007-07-01,335.237915
2007-07-02,409.84787
2007-07-03,379.54895
2007-07-04,385.31958
2007-07-05,345.957336
2007-07-06,-1.267651e+30
2007-07-07,369.304565
2007-07-08,358.276276
2007-07-09,341.977722
2007-07-10,377.061859
2007-07-11,339.967438
2007-07-12,356.68985
2007-07-13,368.98822
2007-07-14,349.421722
2007-07-15,354.642334
2007-07-16,356.766754
2007-07-17,366.673065
2007-07-18,338.512939
2007-07-19,328.540405
2007-07-20,350.94104
2007-07-21,346.564331
2007-07-22,332.884155
2007-07-23,341.350159
2007-07-24,327.346252
2007-07-25,349.61499
2007-07-26,346.465973
2007-07-27,325.009705
2007-07-28,329.040863
2007-07-29,354.213135
2007-07-30,367.944763
2007-07-31,398.044769
2007-08-01,370.132141
2007-08-02,289.810516
2007-08-03,312.527771
2007-08-04,293.596649
2007-08-05,329.656708
2007-08-06,345.43573
2007-08-07,-1.267651e+30
2007-08-08,369.738403
2007-08-09,355.623138
2007-08-10,382.032043
2007-08-11,351.029999
2007-08-12,346.302734
2007-08-13,394.948303
2007-08-14,357.541229
2007-08-15,363.028534
2007-08-16,359.224854
2007-08-17,386.733337
2007-08-18,350.622253
2007-08-19,317.419586
2007-08-20,310.726166
2007-08-21,313.249481
2007-08-22,382.738129
2007-08-23,398.931427
2007-08-24,358.868073
2007-08-25,384.642761
2007-08-26,382.300171
2007-08-27,359.390533
2007-08-28,332.792725
2007-08-29,335.05545
2007-08-30,339.897247
2007-08-31,338.685089
2007-09-01,338.962982
2007-09-02,342.238586
2007-09-03,351.624023
2007-09-04,350.473297
2007-09-05,376.433319
2007-09-06,379.108521
2007-09-07,371.692963
2007-09-08,-1.267651e+30
2007-09-09,323.017975
2007-09-10,326.601135
2007-09-11,-1.267651e+30
2007-09-12,330.386475
2007-09-13,389.734711
2007-09-14,386.832855
2007-09-15,351.721863
2007-09-16,352.462433
2007-09-17,359.870636
2007-09-18,392.723999
2007-09-19,357.272797
2007-09-20,348.048584
2007-09-21,340.834167
2007-09-22,329.561462
2007-09-23,377.339691
2007-09-24,381.680511
2007-09-25,397.610168
2007-09-26,410.968231
2007-09-27,364.215271
2007-09-28,360.998108
2007-09-29,365.873474
2007-09-30,366.315216
2007-10-01,370.183838
2007-10-02,370.627075
