,Unnamed: 0,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0,precalibrated_AOT465,precalibrated_AOT540,precalibrated_AOT619,tau_aerosols_465_calitoo,tau_aerosols_540_calitoo,tau_aerosols_619_calitoo,tau_aerosols_465_expected,tau_aerosols_540_expected,tau_aerosols_619_expected
114,116,2024-07-11,08:39:58,26,846,2328.755629728633,2612.8762145446813,2148.984786972296,01577,4648.78608N,00950.67703E,48.8,0.019412710644499842,-0.0016014683042039988,0.026626220526907992,2.09,0.97,2024-07-11 08:39:58,46.813101333333336,9.844617166666668,0.7190756518216638,1.329053941086364,193,0.9678988946825032,0.1544,0.1039,0.085,0.11615658466711468,0.12091986303574728,0.09074149862340541,0.09271632442991104,0.07340586462203334,0.06194696165144034
115,117,2024-07-11,08:40:17,26,846,2269.865181239488,2607.7103857298443,2133.487300527785,01568,4648.78500N,00950.67189E,48.9,0.03904132483938974,6.930717096577908e-05,0.03224028327929712,2.3,0.93,2024-07-11 08:40:17,46.81308333333333,9.8445315,0.7173303225696694,1.3270283697641696,193,0.9678988946825032,0.174,0.1055,0.0906,0.13593286836273502,0.12277765462961795,0.09645342670526738,0.11245682899676282,0.07519113101992293,0.06761493785581782
116,118,2024-07-11,08:40:31,26,846,2313.2581432841207,2565.3505894481787,2123.15564289811,01542,4648.78186N,00950.65954E,48.9,0.024771438342909402,0.012410745022703526,0.035898365182746375,1.85,1.0,2024-07-11 08:40:31,46.813031,9.844325666666666,0.7173303225696694,1.3270283697641696,193,0.9678988946825032,0.1599,0.118,0.0944,0.12166298186625465,0.13511909248135565,0.10011150860871665,0.09818694250028251,0.08753256887166068,0.07127301975926709
117,119,2024-07-11,08:54:40,27,846,2365.9495971954607,2535.3887823221226,2130.387803238882,01606,4648.79791N,00950.67168E,51.1,0.01443787406515773,0.025863036566075574,0.03698905307778534,1.58,0.93,2024-07-11 08:54:40,46.8132985,9.844528,0.6789330790257941,1.284945459390144,193,0.9678988946825032,0.1529,0.1343,0.097,0.11450268701585223,0.15259017279938755,0.10330522425476388,0.09025779006658294,0.1034451554859764,0.07352225365108508
118,120,2024-07-11,08:54:58,27,846,2376.2812548251354,2528.1566219813503,2116.956648320305,01611,4648.79613N,00950.67379E,51.2,0.01133655276872711,0.028293293131625978,0.04208004842102661,1.33,0.9,2024-07-11 08:54:58,46.81326883333333,9.844563166666669,0.6771877497737998,1.283140363998472,193,0.9678988946825032,0.1497,0.1367,0.1021,0.11154213483384876,0.15519870648569015,0.10848951181945152,0.08726313066374644,0.10598455297583069,0.07866464314717833
119,121,2024-07-11,08:57:12,28,846,2362.8500999065586,2572.582749788951,2131.4209690018497,01609,4648.79210N,00950.67571E,51.5,0.016637930846213983,0.015279089913062668,0.03725573486706045,1.63,1.0,2024-07-11 08:57:12,46.81320166666666,9.844595166666666,0.6719517620178169,1.2777786574853989,193,0.9678988946825032,0.1557,0.1242,0.0975,0.11726398708255256,0.14271701300763526,0.103943860027714,0.09288310541275405,0.09329635123762968,0.07399384276912277
120,122,2024-07-11,08:57:33,28,846,2280.1968388691625,2633.5395298040303,2142.785792394492,01605,4648.79264N,00950.67420E,51.6,0.04483609271122849,-0.002887318165723846,0.0332482753136409,2.38,0.9,2024-07-11 08:57:33,46.81321066666667,9.84457,0.6702064327658225,1.276009121490248,193,0.9678988946825032,0.1838,0.106,0.0935,0.14560169452413188,0.12472733249941634,0.10002888181783146,0.12118700208685398,0.07523813545138387,0.0700373306605385
121,123,2024-07-11,09:14:16,28,846,2465.133510440336,2596.3455623372024,2154.1506157871336,01595,4648.79316N,00950.66567E,54.0,-0.010507839700003296,0.01237748159830467,0.032570339766848574,1.16,0.86,2024-07-11 09:14:16,46.813219333333336,9.844427833333333,0.6283185307179586,1.2360679774997896,193,0.9678988946825032,0.1322,0.1245,0.0946,0.09351380747978608,0.1441157526712952,0.101508832300535,0.06831020151681969,0.09302740801872254,0.07054816222334767
122,124,2024-07-11,09:14:39,28,846,2375.248089062168,2650.0701820115096,2169.648102231645,0000M,4648.79458N,00950.65862E,54.1,0.01981394869844247,-0.0040465503776577014,0.026903871657123,2.12,0.97,2024-07-11 09:14:39,46.813243,9.844310333333333,0.6265732014659643,1.234504437882555,193,0.9678988946825032,0.1625,0.108,0.0889,0.12396734264351247,0.127858571457151,0.09592967701117786,0.09873181550212742,0.07670552177121266,0.0649297942485142
123,125,2024-07-11,09:15:01,28,846,2439.3043663661497,2604.610888440942,2148.984786972296,01591,4648.79554N,00950.65676E,54.2,-0.0014983364975417746,0.010132421772788938,0.034797948651300856,1.31,0.97,2024-07-11 09:15:01,46.813259,9.844279333333333,0.62482787221397,1.2329485998353475,193,0.9678988946825032,0.1412,0.1222,0.0968,0.1027864869435082,0.14220399256353913,0.10391085656115026,0.07751911549549659,0.09098639366529566,0.07287185554402928
124,126,2024-07-11,09:30:59,27,846,2427.939542973508,2672.799828796793,2163.4491076538407,01607,4648.79148N,00950.67486E,56.4,0.007603343767839915,-0.007908393258072586,0.03225599074656116,1.66,0.93,2024-07-11 09:30:59,46.813191333333336,9.844581,0.5864306286700948,1.200593706972173,193,0.9678988946825032,0.1534,0.1068,0.0957,0.11469854699856877,0.12772238453034093,0.1032314277683822,0.08875024319901567,0.07512451858968482,0.07135595430712224
125,127,2024-07-11,09:31:13,27,846,2430.0058744994426,2674.8661603227283,2145.885289683394,01610,4648.79267N,00950.67531E,56.4,0.006894776102215394,-0.008552072765153513,0.03904560450767881,1.41,0.84,2024-07-11 09:31:13,46.81321116666667,9.8445885,0.5864306286700948,1.200593706972173,193,0.9678988946825032,0.1528,0.1063,0.1026,0.11398997933294422,0.12707870502326,0.11002104152949985,0.08804167553339118,0.0744808390826039,0.07814556806823988
126,128,2024-07-11,09:31:27,27,846,2388.679243980745,2632.506364041063,2140.719460868557,01610,4648.79457N,00950.67273E,56.5,0.021432178212123204,0.004887319145302124,0.04119124344189305,1.65,0.95,2024-07-11 09:31:27,46.81324283333333,9.8445455,0.5846852994181004,1.199204943335098,193,0.9678988946825032,0.1672,0.1196,0.1046,0.12865140521775273,0.14067516691020934,0.11224887500986672,0.10267305145804825,0.08801638894278739,0.08033648750926461
127,129,2024-07-11,09:31:42,27,846,2325.6561324397303,2653.169679300412,2155.183781550101,01608,4648.79382N,00950.67489E,56.5,0.04372894160869015,-0.0016325406678617625,0.035575829480526566,2.29,0.91,2024-07-11 09:31:42,46.81323033333334,9.8445815,0.5846852994181004,1.199204943335098,193,0.9678988946825032,0.1896,0.1132,0.0991,0.15094816861431967,0.13415530709704546,0.10663346104850024,0.1249698148546152,0.0814965291296235,0.07472107354789814
128,130,2024-07-11,09:31:53,27,846,2375.248089062168,2578.7817443667554,2145.885289683394,01609,4648.79369N,00950.67339E,56.5,0.02613421439069763,0.02208145040479411,0.03918139474160717,1.8,0.99,2024-07-11 09:31:53,46.81322816666667,9.8445565,0.5846852994181004,1.199204943335098,193,0.9678988946825032,0.1721,0.137,0.1027,0.13335344139632718,0.15786929816970127,0.11023902630958085,0.10737508763662271,0.10521052020227938,0.07832663880897875
129,131,2024-07-11,10:08:11,25,846,2477.531499595945,2673.832994559761,2178.9465940983523,01612,4648.79203N,00950.67386E,60.9,-0.000132229270447759,-0.002789209408872959,0.03143704121327201,1.54,0.99,2024-07-11 10:08:11,46.8132005,9.844564333333333,0.5078908123303499,1.1444630232419408,193,0.9678988946825032,0.1513,0.1168,0.0975,0.11221550450035969,0.13949363850982857,0.10589349922675567,0.08499455492341587,0.08431608749587326,0.07245467938971056
130,132,2024-07-11,10:08:25,25,846,2487.86315722562,2604.610888440942,2163.4491076538407,01609,4648.79239N,00950.67264E,60.9,-0.003768406898505855,0.020129598713533446,0.037673843017556885,1.22,0.85,2024-07-11 10:08:25,46.8132065,9.844544,0.5078908123303499,1.1444630232419408,193,0.9678988946825032,0.1477,0.1397,0.1038,0.10857932687230157,0.162412446632235,0.11213030103104055,0.0813583772953578,0.10723489561827969,0.07869148119399544
131,133,2024-07-11,10:08:43,25,846,2465.133510440336,2641.80485590777,2164.482273416808,01611,4648.79386N,00950.66963E,61.0,0.00444441224560968,0.00786343247553444,0.03736866116207635,1.43,1.0,2024-07-11 10:08:43,46.813231,9.844493833333331,0.5061454830783556,1.14335406787332,193,0.9678988946825032,0.1559,0.1274,0.1034,0.11690111368095626,0.15028428255165652,0.11189733555293829,0.08965376211794315,0.0950532140463627,0.07842608292904213
132,134,2024-07-11,10:57:14,26,846,2488.896322988588,2739.955603389678,2215.107395802213,0000M,4648.71787N,00950.63496E,64.6,0.002323247524902483,-0.020918903300187704,0.020278517426249667,2.05,0.94,2024-07-11 10:57:14,46.8119645,9.843916,0.4433136300065598,1.1070086687638443,193,0.9678988946825032,0.1579,0.1021,0.0883,0.11847213657497382,0.1261779197683661,0.09725412334734146,0.0903301977380058,0.06913350030683331,0.06268393982106307
133,135,2024-07-11,10:57:34,27,846,2519.891295877611,2734.7897745748405,2210.9747327503437,0000M,4648.77988N,00950.66213E,64.6,-0.008856787419962764,-0.01921417493454724,0.02196541855673496,1.72,0.96,2024-07-11 10:57:34,46.812998,9.844368833333334,0.4433136300065598,1.1070086687638443,193,0.9678988946825032,0.1467,0.1038,0.09,0.10729210163010863,0.12788264813400654,0.09894102447782677,0.07915016279314055,0.07083822867247376,0.06437084095154838
134,136,2024-07-11,10:57:47,27,846,2563.284257922244,2749.254095256385,2221.306390380018,01623,4648.78553N,00950.66578E,64.7,-0.024138819488565055,-0.023900587107332748,0.01783344094643628,1.49,0.98,2024-07-11 10:57:47,46.81309216666666,9.844429666666668,0.4415683007545653,1.106093686218378,193,0.9678988946825032,0.1313,0.0991,0.0858,0.09210615021677113,0.12331791735880807,0.0948727226092144,0.06394093181212065,0.06622630962672112,0.06027394194427205
135,137,2024-07-15,06:32:20,24,844,1897.0077879631203,2215.068973968913,1903.2037850931035,01613,4648.78965N,00950.67942E,26.9,0.026742975872412478,0.026252917221809217,0.03978038529974899,1.49,1.0,2024-07-15 06:32:20,46.813160833333335,9.844657,1.101302758008422,2.210263667703881,197,0.9683671367382456,0.1212,0.0969,0.0792,0.08491604767578301,0.09992623532583124,0.07833355173102854,0.07082118166339044,0.07135558659679551,0.06101910486048698
136,138,2024-07-15,06:32:30,24,844,1894.9424555864596,2215.068973968913,1893.9097893981289,01613,4648.78990N,00950.67927E,26.9,0.027235824188372254,0.026252917221809217,0.04199519112809548,1.41,1.0,2024-07-15 06:32:30,46.813165,9.8446545,1.101302758008422,2.210263667703881,197,0.9683671367382456,0.1219,0.0971,0.0815,0.08540889599174276,0.09992623532583124,0.08054835755937506,0.07131402997935024,0.07135558659679551,0.06323391068883347
137,139,2024-07-15,06:32:42,24,844,1867.060468501536,2201.6443135206164,1888.7464584564764,01613,4648.79010N,00950.67843E,27.0,0.034729285059778875,0.02951281319967263,0.04364793764056585,1.55,1.0,2024-07-15 06:32:42,46.81316833333333,9.8446405,1.0995574287564276,2.2026892645852665,197,0.9683671367382456,0.129,0.1001,0.083,0.09310239701568987,0.10343947226257515,0.08233367711732423,0.07895906288807233,0.07477057744213043,0.06495969093614004
138,140,2024-07-15,07:00:41,25,844,2036.4177233877367,2337.956250380242,1988.9150787245344,01612,4648.79194N,00950.67511E,31.8,0.02588128693651806,0.021753462955434504,0.03600199182031209,1.7,1.0,2024-07-15 07:00:41,46.813199,9.844585166666668,1.0157816246607,1.89769238434404,197,0.9683671367382456,0.1301,0.1008,0.08,0.09363611807062908,0.1075616053224057,0.08090529845789071,0.07721966906900965,0.07428504934869042,0.06073896741284332
139,141,2024-07-15,07:01:01,25,844,2064.2997104726605,2362.740238900174,1990.9804111011956,01619,4648.79354N,00950.66931E,31.8,0.018715320813657454,0.016196759844007667,0.03545507345726062,1.53,1.0,2024-07-15 07:01:01,46.81322566666667,9.8444885,1.0157816246607,1.89769238434404,197,0.9683671367382456,0.1234,0.0956,0.0796,0.0864701519477685,0.10200490221097887,0.08035838009483925,0.07005370294614907,0.06872834623726358,0.06019204904979186
140,142,2024-07-15,07:01:19,25,844,2082.887701862609,2360.674906523513,1999.2417406078396,01617,4648.79295N,00950.67210E,31.9,0.014579278137864443,0.017039724773944546,0.03358670558029633,1.49,1.0,2024-07-15 07:01:19,46.81321583333333,9.844535,1.0140362954087054,1.89236838868895,197,0.9683671367382456,0.1191,0.0964,0.0777,0.08252473094412213,0.10308928006023092,0.07861634333335257,0.0660620958490977,0.06971910371086391,0.05839327626401694
141,143,2024-07-15,07:22:25,26,844,2122.1290170191683,2441.222869213292,2058.1037133426776,0000M,4648.79233N,00950.67588E,35.5,0.024459017207853068,0.01102792497199003,0.027793549544873005,2.08,1.0,2024-07-15 07:22:25,46.8132055,9.844598,0.9512044423369096,1.7220508181772995,197,0.9683671367382456,0.1362,0.0965,0.0753,0.0991245414121921,0.10558811829826213,0.07727679483503888,0.08103368722862056,0.06891750081012245,0.055053587226767786
142,144,2024-07-15,07:22:40,26,844,2151.043670292422,2403.014220245064,2031.2543924460847,01608,4648.79356N,00950.67435E,35.5,0.01660018157548701,0.02018863907936721,0.03541905146683953,1.53,0.99,2024-07-15 07:22:40,46.813226,9.8445725,0.9512044423369096,1.7220508181772995,197,0.9683671367382456,0.1286,0.1059,0.083,0.09126570577982604,0.1147488324056393,0.08490229675700539,0.0731748515962545,0.0780782149174996,0.0626790891487343
143,145,2024-07-15,07:23:22,26,844,2097.3450284992364,2436.059538271639,2048.809717647703,01609,4648.79349N,00950.67647E,35.7,0.03238634934235601,0.012899814305712428,0.030952781072680246,2.13,0.99,2024-07-15 07:23:22,46.81322483333334,9.844607833333331,0.9477137838329208,1.713675025069875,197,0.9683671367382456,0.1442,0.0985,0.0785,0.10741681029015224,0.10792218196720695,0.08067788168475434,0.08923753487760702,0.071072332418899,0.0583460554723797
144,146,2024-07-15,07:42:16,27,844,2174.7949926240235,2483.562182934842,2080.8223694859485,01610,4648.79260N,00950.67656E,38.9,0.026917154986179026,0.010826289889823806,0.02952669866768867,2.08,0.99,2024-07-15 07:42:16,46.81321,9.844609333333333,0.8918632477691024,1.5924503644263928,197,0.9683671367382456,0.1449,0.1017,0.0799,0.10765928040371645,0.11308219809401152,0.08303710309947268,0.08809611476648346,0.07342716817333693,0.059005275358246956
145,147,2024-07-15,07:42:35,27,844,2178.925657377345,2501.1175081364604,2080.8223694859485,01610,4648.79361N,00950.67433E,38.9,0.025725573874088775,0.006403080394240665,0.02952669866768867,2.06,0.97,2024-07-15 07:42:35,46.81322683333333,9.844572166666667,0.8918632477691024,1.5924503644263928,197,0.9683671367382456,0.1441,0.0975,0.0801,0.10646769929162622,0.10865898859842836,0.08303710309947268,0.08690453365439324,0.06900395867775379,0.059005275358246956
146,148,2024-07-15,08:02:11,28,844,2191.3176516373114,2451.5495310965966,2076.6917047326265,01604,4648.80014N,00950.66024E,42.2,0.03728974858750744,0.028599291195252334,0.038368740332062876,1.98,0.99,2024-07-15 08:02:11,46.81333566666667,9.844337333333334,0.8342673824532895,1.4887142301352918,197,0.9683671367382456,0.1615,0.1247,0.0917,0.1236581223445273,0.1379805646379815,0.09560784056572838,0.10273176212191135,0.09556230492753402,0.06990143427923148
147,149,2024-07-15,08:02:54,28,844,2230.5589667938702,2452.582197284927,2075.659038544296,01599,4648.79833N,00950.66179E,42.3,0.025790899248851085,0.028600063383698797,0.03892770574594287,1.69,0.97,2024-07-15 08:02:54,46.8133055,9.844363166666668,0.8325220532012952,1.485856473581718,197,0.9683671367382456,0.1503,0.125,0.0924,0.1123253858105153,0.13819171047730003,0.09627689428000735,0.09135877779537568,0.09569186747678783,0.07052104671008894
148,150,2024-07-15,08:17:51,28,844,2222.2976372872263,2540.358823293019,2106.639024194211,01626,4648.81418N,00950.62214E,44.8,0.03877472906449905,0.010765388820884644,0.03399224000294074,2.2,0.98,2024-07-15 08:17:51,46.813569666666666,9.843702333333333,0.788888821901437,1.4191760573924812,197,0.9683671367382456,0.1674,0.1107,0.0893,0.12937506464369494,0.12550623259167046,0.09403599750161454,0.10742333421104863,0.08100952161661094,0.06707000364553051
149,151,2024-07-15,08:18:03,28,844,2329.694920873598,2512.476836208096,2094.247029934245,01625,4648.81348N,00950.62587E,44.8,0.005519030386077428,0.01854193358810937,0.03814938604303701,1.26,0.96,2024-07-15 08:18:03,46.813558,9.8437645,0.788888821901437,1.4191760573924812,197,0.9683671367382456,0.1343,0.1186,0.0936,0.09611936596527329,0.13328277735889518,0.09819314354171083,0.07416763553262704,0.08878606638383567,0.07122714968562677
150,152,2024-07-15,08:18:19,28,844,2234.689631547192,2498.019509571469,2088.051032804262,0000M,4648.80830N,00950.64205E,44.9,0.0352599162981127,0.02285722661726513,0.0404451897806644,1.88,1.0,2024-07-15 08:18:19,46.813471666666665,9.844034166666669,0.7871434926494426,1.4166883063990243,197,0.9683671367382456,0.1639,0.1228,0.0958,0.12601934902932613,0.13779955906187671,0.10059438608100935,0.10402907064019198,0.09322471040724876,0.07358103905789343
151,153,2024-07-15,08:30:40,27,843,2312.13959567198,2583.7308032029,2127.2923479608207,01616,4648.79291N,00950.68158E,46.9,0.01830292011492138,0.0031118322386019578,0.030933603961619063,1.89,0.98,2024-07-15 08:30:40,46.813215166666666,9.844693,0.7522369076095561,1.3695585652932902,197,0.9683671367382456,0.1504,0.106,0.0879,0.11218559903357286,0.12200960149875692,0.09315267600236082,0.08943858328863166,0.07590082714707776,0.06520973598201066
152,154,2024-07-15,08:30:54,27,843,2286.322940963717,2588.8941341445525,2127.2923479608207,01608,4648.79478N,00950.67303E,46.9,0.026501549669524282,0.0016541310624499286,0.030933603961619063,2.08,0.96,2024-07-15 08:30:54,46.81324633333333,9.8445505,0.7522369076095561,1.3695585652932902,197,0.9683671367382456,0.1588,0.1047,0.088,0.12038422858817574,0.12055190032260485,0.09315267600236082,0.0976372128432346,0.07444312597092574,0.06520973598201066
153,155,2024-07-15,08:31:22,28,843,2258.4409538787936,2559.9794808712986,2124.194349395829,01605,4648.79537N,00950.66921E,47.0,0.035836594039757586,0.010065530435278794,0.03217755095433576,2.22,0.99,2024-07-15 08:31:22,46.81325616666667,9.844486833333333,0.7504915783575618,1.3673274610985953,197,0.9683671367382456,0.1682,0.1131,0.0893,0.12987246379579367,0.12915730831391278,0.09449814749200278,0.10708833114675362,0.08297329706193356,0.06650961224120105
154,156,2024-07-15,08:48:46,27,843,2261.538952443785,2608.514791722832,2121.0963508308378,01614,4648.79194N,00950.68167E,49.7,0.044670656379234536,0.001274791668925598,0.03801716724882864,2.2,0.89,2024-07-15 08:48:46,46.813199,9.8446945,0.7033676885537148,1.3111859520887792,197,0.9683671367382456,0.1815,0.1081,0.0972,0.14273289296809413,0.12546576399066453,0.1030061666369402,0.11897320411639709,0.07730427572279601,0.0738192364510408
155,157,2024-07-15,08:49:04,27,843,2247.081625807158,2602.318794592849,2130.390346525812,01606,4648.79258N,00950.67574E,49.8,0.049923279085079514,0.0032692845574746384,0.034849613546947336,2.42,0.93,2024-07-15 08:49:04,46.813209666666665,9.844595666666669,0.7016223593017206,1.3092500648210947,197,0.9683671367382456,0.1866,0.1101,0.094,0.14813051275307157,0.12764388850814293,0.09993470716475228,0.12433569227880062,0.07941118755567302,0.070704620512378
156,158,2024-07-15,08:49:18,28,843,2302.8455999770053,2604.38412696951,2144.847673162439,01600,4648.79310N,00950.67228E,49.8,0.031200151138028043,0.002663337656487066,0.02968382361377322,2.24,0.97,2024-07-15 08:49:18,46.81321833333333,9.844538,0.7016223593017206,1.3092500648210947,197,0.9683671367382456,0.1681,0.1096,0.0889,0.12940738480602007,0.12703794160715534,0.09476891723157815,0.10561256433174912,0.07880524065468543,0.0655388305792039
157,159,2024-07-15,08:59:35,27,843,2442.255535401622,2630.2007816777723,2153.109002669083,01615,4648.79138N,00950.68427E,51.4,-0.00948801838719912,-0.0022183163769236656,0.029183171217869352,1.3,1.0,2024-07-15 08:59:35,46.813189666666666,9.844737833333332,0.6736970912698113,1.279557011353757,197,0.9683671367382456,0.1297,0.1067,0.0895,0.09099818574815635,0.12504249094906664,0.09577861189139125,0.06665118911423099,0.07569051500099445,0.06587021976444843
158,160,2024-07-15,09:00:09,28,843,2337.956250380242,2586.8288017678915,2163.435664552388,01611,4648.79116N,00950.68297E,51.4,0.02462133447140022,0.01077638515880557,0.025443831680137734,2.26,1.0,2024-07-15 09:00:09,46.813186,9.844716166666666,0.6736970912698113,1.279557011353757,197,0.9683671367382456,0.1642,0.12,0.0859,0.1251075386067557,0.13803719248479582,0.09203927235365963,0.10076054197283033,0.08868521653672369,0.06213088022671681
159,161,2024-08-06,07:04:57,21,842,2211.640188031261,2497.2119354872248,2071.9360238081995,01617,4648.80099N,00950.66959E,29.2,-0.030768005777371987,-0.02085083834172865,0.007577722349050697,1.17,0.95,2024-08-06 07:04:57,46.81334983333333,9.844493166666666,1.0611601852125525,2.0497698083202853,219,0.973485656324838,0.0686,0.0539,0.0492,0.031959929097951395,0.05859098855197025,0.04914954309307215,0.016761456507570827,0.027783301468186992,0.030479401358616747
160,162,2024-08-06,07:05:12,21,842,2244.5117560837457,2480.7761514609824,2070.908787306559,01618,4648.80075N,00950.66973E,29.2,-0.03796569700369412,-0.017629301853755087,0.007819656229108764,0.76,0.95,2024-08-06 07:05:12,46.81334583333334,9.8444955,1.0611601852125525,2.0497698083202853,219,0.973485656324838,0.0617,0.0574,0.0496,0.02476223787162926,0.0618125250399438,0.04939147697313023,0.009563765281248665,0.031004837956160568,0.030721335238674815
161,163,2024-08-06,07:05:36,21,842,2196.2316405066586,2500.2936449921453,2079.1266793196805,01618,4648.80076N,00950.67017E,29.3,-0.02683421708460218,-0.02114750243728198,0.006150036131480751,1.47,0.95,2024-08-06 07:05:36,46.813346,9.844502833333332,1.059414855960558,2.0433916182045806,219,0.973485656324838,0.0728,0.0539,0.0479,0.03608951515557088,0.05854229213454223,0.047851618089064546,0.02084360244319597,0.02763844272754353,0.029123199853712988
162,164,2024-08-06,07:33:01,28,842,2296.9008176673938,2577.336382615157,2123.297848890207,01617,4648.80071N,00950.66928E,33.9,-0.028353702167778883,-0.024381175728880315,0.006209218488475134,1.52,0.94,2024-08-06 07:33:01,46.81334516666666,9.844488,0.9791297103688188,1.7929336965936788,219,0.973485656324838,0.0808,0.0587,0.0524,0.04335995199020737,0.0664406201879897,0.05373616452105301,0.02598431210595925,0.031219760114641053,0.032391542063985104
163,165,2024-08-06,07:33:21,28,842,2214.721897536181,2581.4453286217176,2136.6519234115294,0000M,4648.80130N,00950.67000E,34.0,-0.007547801784582697,-0.025025912305070848,0.0029224307513354524,2.56,0.93,2024-08-06 07:33:21,46.813355,9.8445,0.9773843811168246,1.7882916499714008,219,0.973485656324838,0.1015,0.0581,0.0491,0.06435200664307242,0.06603163878684117,0.05057274720802801,0.046931263081000874,0.030719352421511657,0.02917271839004452
164,166,2024-08-06,07:33:52,28,842,2280.4650336411514,2540.3558685561115,2121.243375886927,01618,4648.80121N,00950.67067E,34.1,-0.023463419092279753,-0.015786848570036337,0.007189960382453672,1.65,1.0,2024-08-06 07:33:52,46.8133535,9.844511166666669,0.9756390518648302,1.7836789978888938,219,0.973485656324838,0.0857,0.0674,0.0534,0.04862232458575849,0.07550618031982541,0.054963502112133245,0.031156530412469657,0.040102575229863345,0.03350813212143326
165,167,2024-08-06,08:01:00,33,842,2294.846344664113,2641.025045716847,2166.441781959094,01615,4648.80061N,00950.67089E,38.5,-0.00845604207273365,-0.028569583209847545,0.0034903402657946968,2.51,0.91,2024-08-06 08:01:00,46.8133435,9.844514833333331,0.8988445647770797,1.6063879323404948,219,0.973485656324838,0.1097,0.0622,0.0539,0.07158553721028674,0.07279911796512799,0.056536470233818,0.05219210825010073,0.0334881485677729,0.03271315080151321
166,168,2024-08-06,08:01:25,33,842,2289.7101621559127,2634.861626707006,2174.659673972215,01617,4648.80081N,00950.67182E,38.6,-0.00664934124930977,-0.02691326444562179,0.0013074162454050318,2.7,0.95,2024-08-06 08:01:25,46.81334683333333,9.844530333333331,0.8970992355250854,1.602873383381084,219,0.973485656324838,0.1115,0.0639,0.0517,0.0735677416337426,0.07467770335810008,0.05446985809608412,0.0541317895670666,0.03528053855191148,0.030594302334080028
167,169,2024-08-06,08:01:41,33,842,2408.8695963461714,2621.507552185684,2162.332835952533,0000M,4648.80100N,00950.67218E,38.7,-0.03795807666162121,-0.023534772146249903,0.005035354372729017,1.29,1.0,2024-08-06 08:01:41,46.81335,9.844536333333334,0.895353906273091,1.5993790408680628,219,0.973485656324838,0.08,0.0672,0.0554,0.04243426546631701,0.078278152822512,0.05831394616404634,0.022955849498431713,0.038794912618086284,0.03438622680142642
168,170,2024-08-06,08:30:27,35,842,2375.9980282936863,2678.005559775893,2205.47676902142,01620,4648.80106N,00950.67171E,43.2,-0.013666399136144813,-0.029060182825638596,-0.0005927473735471873,2.61,0.97,2024-08-06 08:30:27,46.813351,9.8445285,0.8168140899333461,1.460819849122513,219,0.973485656324838,0.1128,0.0688,0.0537,0.0743511802546016,0.0824097279798066,0.05773933449759097,0.05302523081117175,0.039181490845398896,0.031542063925634425
169,171,2024-08-06,08:30:51,35,842,2358.535007765804,2694.441343802135,2210.6129515296207,01619,4648.80103N,00950.67108E,43.3,-0.00827062025488376,-0.033089068042552856,-0.0020439053781458223,2.87,0.94,2024-08-06 08:30:51,46.8133505,9.844518,0.8150687606813519,1.4581120434172656,219,0.973485656324838,0.1182,0.0648,0.0522,0.07991041331259227,0.07858784939301043,0.056396502835129564,0.058544860240735214,0.03527933470540042,0.030150582285253354
170,172,2024-08-06,08:31:11,35,842,2355.453298260883,2712.931600831658,2209.5857150279803,01618,4648.80102N,00950.67026E,43.3,-0.0073739301908690436,-0.03777933341765433,-0.001725142484688181,2.89,0.89,2024-08-06 08:31:11,46.81335033333333,9.844504333333331,0.8150687606813519,1.4581120434172656,219,0.973485656324838,0.1193,0.0603,0.0527,0.08080710337660699,0.07389758401790895,0.056715265728587205,0.05944155030474993,0.030589069330298944,0.030469345178710982
171,173,2024-08-06,09:01:25,31,841,2473.5854959495014,2761.2117164087454,2237.3211005722646,01619,4648.80012N,00950.67072E,47.8,-0.028590481360994374,-0.04432138392139775,-0.004833810220662125,2.43,0.9,2024-08-06 09:01:25,46.813335333333335,9.844512,0.7365289443416071,1.349883633298788,219,0.973485656324838,0.1057,0.0602,0.0531,0.06666056389503702,0.07630935362341952,0.05829212221972094,0.04358200402523979,0.029528530972656862,0.029941906023065634
172,174,2024-08-06,09:01:42,31,841,2441.741164398656,2760.184479907105,2233.212154565704,01618,4648.79988N,00950.67071E,47.9,-0.01871350613623532,-0.043926960926300475,-0.003353872671085282,2.65,0.87,2024-08-06 09:01:42,46.81333133333333,9.844511833333334,0.7347836150896128,1.3477527768088922,219,0.973485656324838,0.1155,0.0606,0.0545,0.07668813521682935,0.07689449912668102,0.05987186464830521,0.05357308712758843,0.03003971393526305,0.031476825511410345
173,175,2024-08-06,09:02:00,31,841,2437.632218392096,2760.184479907105,2246.5662290870264,01616,4648.79989N,00950.67064E,47.9,-0.017463862319201107,-0.043926960926300475,-0.0077774977588624845,2.98,0.92,2024-08-06 09:02:00,46.8133315,9.844510666666666,0.7347836150896128,1.3477527768088922,219,0.973485656324838,0.1169,0.0607,0.0502,0.07793777903386359,0.07689449912668102,0.055448239560527995,0.05482273094462267,0.03003971393526305,0.02705320042363314
