,Unnamed: 0,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0,precalibrated_AOT465,precalibrated_AOT540,precalibrated_AOT619,tau_aerosols_465_calitoo,tau_aerosols_540_calitoo,tau_aerosols_619_calitoo,tau_aerosols_465_expected,tau_aerosols_540_expected,tau_aerosols_619_expected
10,10,2024-06-18,06:31:00,22,845,1732.2330619086783,1980.137614596861,1631.0053695610036,01617,4648.80067N,00950.66967E,28.8,0.09213022806713897,0.11181872467878605,0.12180943474018938,0.22,0.76,2024-06-18 06:31:00,46.8133445,9.8444945,1.0681415022205298,2.0757496076487936,170,0.9681145319742256,0.1687,0.1583,0.1584,0.1120791270836918,0.12805511359633862,0.1304260446043081,0.1299773675527696,0.13614229563765953,0.140847867773977
11,11,2024-06-18,06:31:19,23,845,1744.6282895430877,1994.598713503672,1643.4005971954127,01616,4648.80064N,00950.66946E,28.8,0.08869524970639739,0.1083132250963426,0.11816207088944031,0.24,0.78,2024-06-18 06:31:19,46.813344,9.844491,1.0681415022205298,2.0757496076487936,170,0.9681145319742256,0.1658,0.1552,0.1551,0.10864414872295022,0.12454961401389517,0.12677868075355903,0.12654238919202795,0.13263679605521608,0.13720050392322794
12,12,2024-06-18,07:02:19,29,844,2267.293721460673,2552.383957052084,2110.2875047581574,01616,4648.80153N,00950.66908E,34.2,-0.01130821289614764,0.007643481076012251,0.010353364871674011,1.22,0.99,2024-06-18 07:02:19,46.81335883333333,9.844484666666666,0.9738937226128358,1.779095485479867,170,0.9681145319742256,0.0727,0.0589,0.0513,0.01196705234093201,0.026587196126895245,0.02040674575577135,0.0328497233018282,0.03602287008945853,0.03256634906654607
13,13,2024-06-18,07:02:32,29,844,2261.0961076434687,2547.2192788710795,2102.024019668552,01618,4648.80068N,00950.66978E,34.2,-0.009769662543595459,0.008781993472256158,0.012558697285222253,1.15,0.98,2024-06-18 07:02:32,46.813344666666666,9.844496333333334,0.9738937226128358,1.779095485479867,170,0.9681145319742256,0.0744,0.0602,0.0536,0.01350560269348422,0.027725708523139152,0.02261207816931959,0.03438827365438041,0.037161382485702436,0.03477168148009431
14,14,2024-06-18,07:02:45,30,844,2252.8326225538626,2538.9557937814734,2094.793470215146,01619,4648.80031N,00950.66968E,34.2,-0.007711689067120608,0.010608423601965197,0.014495486622131997,1.13,0.98,2024-06-18 07:02:45,46.8133385,9.844494666666666,0.9738937226128358,1.779095485479867,170,0.9681145319742256,0.0767,0.0622,0.0557,0.01556357616995907,0.02955213865284822,0.024548867506229335,0.03644624713085526,0.038987812615411475,0.036708470817004055
15,15,2024-06-18,07:35:10,33,844,2379.883705806556,2646.381099946353,2174.3295142026045,01610,4648.80113N,00950.67048E,39.8,-0.016845406790763517,0.0020975120855349968,0.003510584999607016,1.48,0.99,2024-06-18 07:35:10,46.81335216666667,9.844508,0.8761552845011534,1.56223222488992,170,0.9681145319742256,0.0744,0.0581,0.0488,0.009660844102603344,0.02367092312410051,0.014959538784930112,0.03344236969103487,0.03441642221303339,0.028807092951820806
16,16,2024-06-18,07:35:26,33,844,2374.7190276255524,2639.150550492948,2164.000157840597,01609,4648.80084N,00950.67022E,39.8,-0.015454770355291886,0.003848839305191606,0.0065587321856498924,1.34,0.99,2024-06-18 07:35:26,46.81334733333333,9.844503666666666,0.8761552845011534,1.56223222488992,170,0.9681145319742256,0.076,0.06,0.0519,0.011051480538074948,0.025422250343757107,0.018007685970972975,0.03483300612650647,0.036167749432690015,0.031855240137863686
17,17,2024-06-18,07:35:46,33,844,2377.817834534155,2646.381099946353,2171.230707294002,01609,4648.80052N,00950.66998E,39.9,-0.015915632038229433,0.002351359559406385,0.004596481532772031,1.45,0.99,2024-06-18 07:35:46,46.813342,9.844499666666668,0.8744099552491591,1.5589688586362294,170,0.9681145319742256,0.0755,0.0584,0.0499,0.010646103994688544,0.02396992989744747,0.0160694012422482,0.03447741109584024,0.034737922379312274,0.02994594228768625
18,18,2024-06-18,08:03:45,34,844,2349.928572356734,2592.668446863913,2118.5509898477635,01615,4648.80111N,00950.67001E,44.6,0.009306690537317502,0.028249466818002687,0.02967898988028379,1.07,0.99,2024-06-18 08:03:45,46.813351833333336,9.844500166666666,0.7923794804054256,1.4241909164025093,170,0.9681145319742256,0.1064,0.088,0.0784,0.03838208964970155,0.0519139050173247,0.04223764640499103,0.0644686663884004,0.06370092370696774,0.05742739035453842
19,19,2024-06-18,08:04:04,34,844,2317.9075676345105,2556.5156995968864,2088.595856397941,01616,4648.80077N,00950.67043E,44.7,0.019318419563074896,0.03838747511504328,0.03988636771525278,0.96,0.99,2024-06-18 08:04:04,46.81334616666667,9.844507166666666,0.7906341511534313,1.4216768991924045,170,0.9681145319742256,0.1163,0.0981,0.0885,0.048445234052469505,0.062093760238187655,0.05246723229486819,0.074577940894929,0.0739016224597601,0.06768383697326888
20,20,2024-06-18,08:04:29,34,844,2327.203988360317,2567.877991595095,2095.8264058513464,01617,4648.80054N,00950.67067E,44.7,0.016502960022351243,0.03526820302840727,0.03745547765341038,0.97,0.98,2024-06-18 08:04:29,46.81334233333333,9.844511166666669,0.7906341511534313,1.4216768991924045,170,0.9681145319742256,0.1138,0.0952,0.0863,0.04562977451174585,0.05897448815155167,0.05003634223302578,0.07176248135420535,0.0707823503731241,0.06525294691142647
21,21,2024-06-18,08:35:39,34,844,2116.485118575362,2309.6440825449044,1867.547630250978,01618,4648.80101N,00950.67143E,49.8,0.1071488656092254,0.12948201243157867,0.13547013949713305,0.4,0.94,2024-06-18 08:35:39,46.813350166666666,9.844523833333334,0.7016223593017206,1.3092500648210947,170,0.9681145319742256,0.21,0.193,0.1876,0.13877683372568553,0.15522398398523166,0.14913133763283926,0.1671535866696456,0.1680458011463025,0.16565460995238768
22,22,2024-06-18,08:36:01,34,844,2017.3232975000888,2205.3175832886272,1779.7481011739133,01616,4648.80035N,00950.67042E,49.9,0.1442988222037145,0.1652045018378319,0.17261923247647432,0.34,0.9,2024-06-18 08:36:01,46.813339166666665,9.844507,0.6998770300497261,1.307323862032507,170,0.9681145319742256,0.247,0.2286,0.2246,0.175973390770264,0.19098440145111142,0.18630055893593306,0.20439195384424555,0.2038251101972651,0.20284817654140708
23,23,2024-06-18,08:36:16,34,844,1957.4130306004445,2138.1767669355777,1726.0354480914737,01614,4648.80031N,00950.67009E,49.9,0.16735952983378946,0.18885437185186352,0.1960600253989661,0.3,0.91,2024-06-18 08:36:16,46.8133385,9.8445015,0.6998770300497261,1.307323862032507,170,0.9681145319742256,0.2703,0.2525,0.2482,0.19903409840033895,0.21463427146514305,0.2097413518584249,0.22745266147432044,0.22747498021129678,0.22628896946389887
24,24,2024-06-18,09:35:25,34,844,2392.2789334409654,2605.063674498322,2111.3204403943582,01616,4648.80037N,00950.66869E,58.7,0.03833975254099628,0.056151264490350204,0.05600269047825601,0.98,0.98,2024-06-18 09:35:25,46.8133395,9.844478166666669,0.5462880558742251,1.1703314012736823,170,0.9681145319742256,0.1494,0.125,0.1129,0.07372196928880739,0.08494881524269608,0.07128547664057017,0.1054670507169044,0.09929258567471803,0.08977006599011836
25,25,2024-06-18,09:35:55,34,844,2368.521413808348,2575.1085410485,2091.694663306544,01616,4648.80088N,00950.66945E,58.7,0.04686772660382954,0.06603345084262623,0.06398245738256308,0.94,0.99,2024-06-18 09:35:55,46.813348,9.844490833333332,0.5462880558742251,1.1703314012736823,170,0.9681145319742256,0.1581,0.1351,0.121,0.08224994335164063,0.09483100159497211,0.07926524354487724,0.11399502477973764,0.10917477202699406,0.09774983289442546
26,26,2024-06-18,09:36:07,34,844,2310.6770181811053,2517.2641454212576,2042.113752768907,01616,4648.80081N,00950.66922E,58.8,0.06827307276628411,0.08566274847124765,0.08465259906437869,0.83,0.99,2024-06-18 09:36:07,46.81334683333333,9.844487,0.5445427266222309,1.169092568600368,170,0.9681145319742256,0.1793,0.1546,0.1416,0.10369278239304999,0.11449081464020092,0.0999515796798488,0.13547150259804666,0.12884978449436188,0.1184557562835239
27,27,2024-06-18,10:36:11,40,844,2452.1892003406097,2649.479906854955,2141.27557384418,01619,4648.80087N,00950.66960E,65.1,0.030258320244895692,0.05160619714942998,0.051483838049305036,0.95,0.99,2024-06-18 10:36:11,46.81334783333333,9.844493333333334,0.4345869837465881,1.10248233188678,170,0.9681145319742256,0.1461,0.1236,0.1113,0.06781803264025718,0.08217600942711469,0.06770715884765047,0.10151677279848706,0.09740252550245819,0.0873293285003855
28,28,2024-06-18,10:36:48,40,844,2444.9586508872044,2641.216421765349,2136.1108956631765,01613,4648.80184N,00950.66983E,65.1,0.03293679006724293,0.05443960519900625,0.05367423760276241,0.95,0.99,2024-06-18 10:36:48,46.813364,9.844497166666669,0.4345869837465881,1.10248233188678,170,0.9681145319742256,0.1489,0.1265,0.1135,0.07049650246260444,0.08500941747669095,0.06989755840110781,0.10419524262083427,0.10023593355203446,0.08951972805384287
29,29,2024-06-18,10:37:15,40,844,2472.8479130646247,2676.336233396175,2165.0330934767976,01612,4648.80207N,00950.66986E,65.1,0.02264884596520611,0.04245827462446771,0.04147557516288758,1.1,0.99,2024-06-18 10:37:15,46.81336783333333,9.844497666666667,0.4345869837465881,1.10248233188678,170,0.9681145319742256,0.1386,0.1146,0.1013,0.06020855836056763,0.07302808690215241,0.05769889596123301,0.09390729851879745,0.08825460297749592,0.07732106561396807
30,30,2024-06-18,11:04:05,41,844,2483.1772694266324,2667.039812670368,2148.5061232975854,01617,4648.80192N,00950.66987E,66.4,0.02106410652336646,0.04730738223458968,0.04972716210892991,0.79,0.99,2024-06-18 11:04:05,46.81336533333333,9.844497833333334,0.4118977034706617,1.0912709211533682,170,0.9681145319742256,0.1379,0.1199,0.1101,0.05900969684741694,0.07819126017172236,0.06611715674546204,0.093054648390729,0.09357420919368846,0.08594091905423981
31,31,2024-06-18,11:04:22,41,844,2476.979655609428,2659.809263216963,2138.1767669355777,01614,4648.80226N,00950.66960E,66.4,0.023354060392015014,0.049795085568498536,0.054143376581918506,0.71,0.97,2024-06-18 11:04:22,46.813371,9.844493333333334,0.4118977034706617,1.0912709211533682,170,0.9681145319742256,0.1402,0.1224,0.1145,0.061299650716065496,0.08067896350563121,0.07053337121845063,0.09534460225937755,0.09606191252759728,0.0903571335272284
32,32,2024-06-18,11:04:38,41,844,2482.144333790432,2670.1386195789705,2145.407316388983,01612,4648.80223N,00950.66942E,66.4,0.021445368326063308,0.04624328759646406,0.05104979317264993,0.76,0.96,2024-06-18 11:04:38,46.8133705,9.844490333333331,0.4118977034706617,1.0912709211533682,170,0.9681145319742256,0.1383,0.1189,0.1114,0.05939095865011382,0.0771271655335967,0.06743978780918206,0.09343591019342587,0.09251011455556281,0.08726355011795983
33,33,2024-06-19,07:10:31,24,843,1685.9467942645258,1887.392642843927,1538.2198386396317,00002,4648.80035N,00950.66931E,35.5,0.16681229002259565,0.18711874079019722,0.1969044595387125,0.2,0.81,2024-06-19 07:10:31,46.813339166666665,9.8444885,0.9512044423369096,1.7220508181772995,171,0.9680020778543847,0.2533,0.2401,0.2393,0.1908585718567544,0.20668998547675968,0.2072908687874468,0.21243300232020354,0.21643822564020868,0.21985327120151893
34,34,2024-06-19,07:10:44,24,843,1675.616237927121,1872.92986397156,1527.8892823022263,01615,4648.80021N,00950.66817E,35.6,0.17127470138842918,0.19234561107435685,0.2014998834840484,0.19,0.84,2024-06-19 07:10:44,46.81333683333333,9.8444695,0.9494591130849152,1.717850095710534,171,0.9680020778543847,0.2573,0.2449,0.2435,0.195379784486211,0.21196471405045378,0.21191169100402252,0.21700697170357128,0.22173679194664117,0.22450481272601858
35,35,2024-06-19,07:11:00,24,843,1672.5170710258992,1872.92986397156,1527.8892823022263,01616,4648.80041N,00950.66743E,35.6,0.17235237458141953,0.19234561107435685,0.2014998834840484,0.21,0.84,2024-06-19 07:11:00,46.81334016666667,9.844457166666666,0.9494591130849152,1.717850095710534,171,0.9680020778543847,0.2588,0.2453,0.2439,0.19645745767920134,0.21196471405045378,0.21191169100402252,0.21808464489656157,0.22173679194664117,0.22450481272601858
36,36,2024-06-19,07:36:12,32,843,1809.913470313388,2004.1279294566057,1626.0295675075758,01615,4648.80019N,00950.66969E,39.9,0.15913863646688756,0.180664136139058,0.19007353980950165,0.22,0.84,2024-06-19 07:36:12,46.8133365,9.844494833333334,0.8744099552491591,1.5589688586362294,171,0.9680020778543847,0.2511,0.2371,0.2357,0.18570037249980556,0.20228270647709903,0.20154645951897782,0.20953167960095723,0.2130506989589638,0.21542300056441588
37,37,2024-06-19,07:36:36,32,843,1804.7481921446856,1995.8634843866812,1621.8973449726138,01617,4648.80071N,00950.66869E,40.0,0.16171417585138634,0.18394570096181942,0.19226873614682166,0.23,0.89,2024-06-19 07:36:36,46.81334516666666,9.844478166666669,0.8726646259971648,1.5557238268604123,171,0.9680020778543847,0.2535,0.2403,0.2378,0.18833131611220097,0.20560936474542166,0.2037655868319478,0.2122123321317785,0.2163998178190458,0.21767107248558265
38,38,2024-06-19,07:36:56,32,843,1817.144859749572,2008.260151991568,1630.161790042538,0000M,4648.80074N,00950.66867E,40.1,0.15804608448028454,0.18058732600615987,0.1895570955867934,0.22,0.86,2024-06-19 07:36:56,46.81334566666666,9.844477833333332,0.8709192967451704,1.5524969956007464,171,0.9680020778543847,0.2496,0.2367,0.2348,0.18471854788857053,0.2022960172440463,0.20107784222616842,0.2086492000808575,0.21310889803983843,0.21501223012947923
39,39,2024-06-19,08:06:25,34,842,1932.8470907285096,2114.664882266841,1712.8062407417794,01616,4648.80122N,00950.66826E,45.0,0.14890956820429993,0.17339171656188554,0.1807705294436781,0.25,0.93,2024-06-19 08:06:25,46.81335366666666,9.844471,0.7853981633974483,1.414213562373095,171,0.9680020778543847,0.2469,0.2338,0.2299,0.17819009584762804,0.197223108666971,0.19341778797703146,0.20446071481195852,0.20909328541813096,0.20871469640090795
40,40,2024-06-19,08:07:15,33,842,1934.913201995991,2119.830160435544,1715.905407643001,01618,4648.80061N,00950.66876E,45.2,0.14934950448873088,0.17268008173889546,0.18039021892675966,0.26,0.91,2024-06-19 08:07:15,46.8133435,9.844479333333334,0.7819075048934596,1.4093027636414244,171,0.9680020778543847,0.2472,0.2329,0.2294,0.17873206186032117,0.19659451573756323,0.19308154757958418,0.20509422234831745,0.20850605482081977,0.20843175898449812
41,41,2024-06-19,08:37:42,33,843,2071.276545649739,2255.1604484555514,1820.244026650793,01613,4648.80096N,00950.66899E,50.1,0.1250455673867962,0.14889282932223316,0.1560947470117019,0.32,0.92,2024-06-19 08:37:42,46.813349333333335,9.844483166666668,0.6963863715457375,1.3035002927775805,171,0.9680020778543847,0.2284,0.2128,0.2084,0.15681304725317827,0.17474834934933434,0.16981620503039915,0.1853149707564907,0.18762672386314858,0.18641236191297889
42,42,2024-06-19,08:37:57,33,843,2052.68154424241,2235.532391414481,1803.715136510945,01612,4648.80078N,00950.66872E,50.2,0.132440438860317,0.15599972758178562,0.16344465214557485,0.31,0.91,2024-06-19 08:37:57,46.813346333333335,9.844478666666667,0.6946410422937431,1.301602818869081,171,0.9680020778543847,0.2356,0.2197,0.2156,0.1642542292934184,0.18189293973272894,0.17718611327751033,0.19279770284210992,0.19479008831438446,0.19380646400341123
43,43,2024-06-19,08:38:16,33,843,2050.615432974929,2237.5985026819626,1803.715136510945,01612,4648.80052N,00950.66835E,50.2,0.1332141383452343,0.155289996793582,0.16344465214557485,0.32,0.89,2024-06-19 08:38:16,46.813342,9.8444725,0.6946410422937431,1.301602818869081,171,0.9680020778543847,0.2366,0.2192,0.2158,0.16502792877833564,0.1811832089445253,0.17718611327751033,0.19357140232702716,0.19408035752618083,0.19380646400341123
44,44,2024-06-19,09:30:53,36,843,2260.325726624254,2450.4079632325097,1977.268482979352,01619,4648.80216N,00950.66865E,58.1,0.08501047936015135,0.10698465838776657,0.11083098481858886,0.55,0.96,2024-06-19 09:30:53,46.81336933333333,9.8444775,0.5567600313861911,1.1778955818805026,171,0.9680020778543847,0.1956,0.1755,0.1674,0.12016547946680414,0.13559727774358146,0.1260156283641164,0.1517067011190482,0.14984893570672278,0.14438151383665399
45,45,2024-06-19,09:31:10,36,843,2260.325726624254,2450.4079632325097,1976.2354273456117,01619,4648.80167N,00950.66853E,58.1,0.08501047936015135,0.10698465838776657,0.11127465960664834,0.54,0.96,2024-06-19 09:31:10,46.81336116666667,9.8444755,0.5567600313861911,1.1778955818805026,171,0.9680020778543847,0.1958,0.1756,0.168,0.12016547946680414,0.13559727774358146,0.12645930315217585,0.1517067011190482,0.14984893570672278,0.14482518862471347
46,46,2024-06-19,09:31:28,36,843,2272.7223942291403,2462.8046308373955,1987.5990393167567,01620,4648.80143N,00950.66873E,58.1,0.08036704925592844,0.10270051967016659,0.10640694308440332,0.56,0.97,2024-06-19 09:31:28,46.81335716666667,9.844478833333334,0.5567600313861911,1.1778955818805026,171,0.9680020778543847,0.1913,0.1715,0.1632,0.11552204936258129,0.1313131390259815,0.12159158662993083,0.14706327101482533,0.1455647969891228,0.13995747210246845
47,47,2024-06-19,10:04:24,37,843,2345.0362885909767,2541.3168590016758,2042.3509879050048,01618,4648.80187N,00950.66738E,62.2,0.06420559451184257,0.08424709475661217,0.0901127470916071,0.64,0.93,2024-06-19 10:04:24,46.8133645,9.844456333333332,0.4852015320544235,1.1304787554998594,171,0.9680020778543847,0.1782,0.155,0.1487,0.10083513673470837,0.11405984246308346,0.10593429566798757,0.13369932409828642,0.12890927228879798,0.12507052025441062
48,48,2024-06-19,10:04:42,37,843,2341.9371216897557,2533.052413931751,2039.251821003783,01616,4648.80164N,00950.66758E,62.2,0.06537541743994793,0.08712846855904736,0.09145607457105046,0.63,0.95,2024-06-19 10:04:42,46.81336066666667,9.844459666666667,0.4852015320544235,1.1304787554998594,171,0.9680020778543847,0.1795,0.158,0.1501,0.10200495966281378,0.11694121626551865,0.10727762314743092,0.13486914702639183,0.13179064609123317,0.12641384773385397
49,49,2024-06-19,10:05:02,37,843,2364.6643456320467,2549.5813040716,2059.9129336785936,01613,4648.80161N,00950.66794E,62.3,0.05706368937960424,0.08155931366722731,0.08268652955525138,0.67,0.99,2024-06-19 10:05:02,46.81336016666667,9.844465666666666,0.4834562028024293,1.129441155788683,171,0.9680020778543847,0.171,0.1523,0.1413,0.09372688258307774,0.11139944987309149,0.09852261313785957,0.12662126175535846,0.12626252163492577,0.11767641787089062
50,50,2024-06-19,10:35:52,38,843,2438.0112956276234,2632.225754770841,2117.7640491680627,01620,4648.80171N,00950.66833E,65.0,0.035330801357216446,0.05738901302192869,0.061385000086127656,0.78,0.96,2024-06-19 10:35:52,46.81336183333333,9.844472166666666,0.4363323129985824,1.1033779189624917,171,0.9680020778543847,0.1515,0.1296,0.1213,0.07286002737759198,0.08793401246956457,0.07759515277934573,0.10653141502528593,0.10314816952378682,0.0972013955576741
51,51,2024-06-19,10:36:11,38,843,2421.482405487775,2609.498530828549,2105.3673815631764,01618,4648.80222N,00950.66877E,65.1,0.041688217571663855,0.06539806450184583,0.06682352518016138,0.77,0.99,2024-06-19 10:36:11,46.81337033333333,9.8444795,0.4345869837465881,1.10248233188678,171,0.9680020778543847,0.1577,0.1375,0.1266,0.07924792996702537,0.09596787677953054,0.08304684597850681,0.1129466701252552,0.11119439285487402,0.10266901563124187
52,52,2024-06-19,10:36:26,38,843,2411.15184915037,2607.4324195610684,2097.1029364932524,01617,4648.80218N,00950.66912E,65.1,0.045566137177944444,0.06611651524379782,0.07039105785899008,0.76,0.95,2024-06-19 10:36:26,46.81336966666667,9.844485333333331,0.4345869837465881,1.10248233188678,171,0.9680020778543847,0.1616,0.1382,0.1302,0.0831258495733059,0.0966863275214825,0.08661437865733551,0.11682458973153578,0.111912843596826,0.10623654831007057
53,53,2024-06-19,11:05:43,39,843,2416.3171273190724,2607.4324195610684,2098.1359921269927,01618,4648.80365N,00950.67089E,66.5,0.0462590254067389,0.06816254701511852,0.07158034689432088,0.75,0.96,2024-06-19 11:05:43,46.81339416666667,9.844514833333331,0.4101523742186674,1.0904411040579711,171,0.9680020778543847,0.1632,0.1408,0.1319,0.08423349202628913,0.0990699273402197,0.08798281418773676,0.11830435150969762,0.11446458266528511,0.10782166222356362
54,54,2024-06-19,11:05:59,39,843,2417.3501829528127,2609.498530828549,2105.3673815631764,01618,4648.80365N,00950.67110E,66.5,0.04586703562757724,0.06743616275980628,0.06842506212975968,0.82,0.98,2024-06-19 11:05:59,46.81339416666667,9.844518333333331,0.4101523742186674,1.0904411040579711,171,0.9680020778543847,0.1628,0.1401,0.1288,0.08384150224712747,0.09834354308490746,0.08482752942317556,0.11791236173053596,0.11373819840997287,0.10466637745900242
55,55,2024-06-19,11:06:16,39,843,2414.2510160515917,2607.4324195610684,2102.268214661955,01617,4648.80351N,00950.67107E,66.5,0.047043507981852306,0.06816254701511852,0.06977599791207051,0.81,0.98,2024-06-19 11:06:16,46.81339183333333,9.844517833333333,0.4101523742186674,1.0904411040579711,171,0.9680020778543847,0.164,0.1409,0.1301,0.08501797460140256,0.0990699273402197,0.08617846520548639,0.119088834084811,0.11446458266528511,0.10601731324131325
56,56,2024-06-19,12:07:26,33,844,2333.672676619831,2520.6557463268646,2015.4915414277516,01615,4648.79996N,00950.67100E,64.7,0.07430953237902752,0.09611195824092271,0.10579229088891204,0.49,0.85,2024-06-19 12:07:26,46.81333266666667,9.844516666666667,0.4415683007545653,1.106093686218378,171,0.9680020778543847,0.1899,0.168,0.1654,0.11174661372446745,0.12658196122997237,0.12196264315433117,0.14533532876208036,0.14175876330236206,0.14152074716031887
57,57,2024-06-19,14:00:20,28,844,2107.433492830657,2292.35045127021,1838.8390280581227,01615,4648.80021N,00950.66772E,50.2,0.11221626301739993,0.1367171303083494,0.1486276076470538,0.25,0.75,2024-06-19 14:00:20,46.81333683333333,9.844462,0.6946410422937431,1.301602818869081,171,0.9680020778543847,0.2154,0.2005,0.2009,0.14403005345050132,0.1626103424592927,0.1623690687789893,0.1725735269991928,0.17550749104094823,0.17898941950489017
58,58,2024-06-19,14:13:33,25,844,2022.7229308639348,2211.7721118384497,1777.888745667432,01621,4648.79963N,00950.66914E,48.1,0.13316994523994705,0.15536711398822153,0.16663896190729557,0.26,0.78,2024-06-19 14:13:33,46.81332716666667,9.844485666666667,0.7312929565856241,1.343523427875777,171,0.9680020778543847,0.234,0.2176,0.2175,0.16399108199682957,0.18045240630688972,0.17995166206094032,0.19164394227484702,0.19294713814479883,0.19605342471470294
