CALITOO #2205-0427
------------------------------------------
CN0_465=3521;RAY_465=0.19490
CN0_540=3595;RAY_540=0.10637;OZ_540=0.0128
CN0_619=2690;RAY_619=0.06281;OZ_619=0.0154
----------------------------------------------------------------------
Date;Time;Temperature;Pression;RAW465;RAW540;RAW619;Altitude;Latitude;Longitude;Elevation;AOT465;AOT540;AOT619;Alpha;R²
2024-11-03;13:20:36;+17;0959;1583;2001;1719;00600;4726.63197N;00721.21772E;21.1;0.1128;0.0875;0.0853;0.99;0.84
2024-11-03;13:25:05;+18;0959;1597;2015;1742;00602;4726.63103N;00721.20949E;20.7;0.1040;0.0812;0.0775;1.04;0.88
2024-11-03;13:40:26;+17;0959;1520;1962;1696;00599;4726.63078N;00721.21298E;19.1;0.0997;0.0761;0.0755;0.99;0.79
2024-11-03;13:44:59;+17;0959;1494;1947;1682;00600;4726.63073N;00721.21297E;18.7;0.0984;0.0740;0.0745;0.99;0.75
2024-11-03;13:50:04;+17;0959;1535;1967;1729;00597;4726.63215N;00721.21371E;18.1;0.0820;0.0655;0.0617;1.00;0.91
2024-11-03;14:04:49;+16;0959;1430;1898;1683;00597;4726.63215N;00721.21573E;16.5;0.0783;0.0597;0.0572;1.11;0.87
2024-11-03;14:11:00;+17;0959;1342;1784;1596;00593;4726.63022N;00721.21806E;15.7;0.0842;0.0690;0.0659;0.86;0.90
2024-11-03;14:14:57;+16;0959;1277;1768;1573;00593;4726.63112N;00721.21415E;15.3;0.0894;0.0660;0.0656;1.10;0.79
2024-11-03;14:30:19;+15;0959;1097;1523;1399;00599;4726.63060N;00721.21557E;13.3;0.0909;0.0784;0.0754;0.66;0.91
2024-11-03;14:35:37;+15;0959;1027;1434;1338;00600;4726.63020N;00721.21538E;12.7;0.0915;0.0820;0.0777;0.58;0.97
2024-11-04;11:40:33;+20;0998;1807;2256;1918;00287;4734.13599N;00734.84919E;26.5;0.1180;0.0784;0.0727;1.71;0.88
2024-11-08;12:19:45;+22;0978;1294;1648;1461;00457;4723.60027N;00830.42423E;23.9;0.2289;0.1902;0.1709;1.02;0.98
2024-11-14;07:39:05;+17;0948;0644;1028;1066;00690;4723.55280N;00850.61848E;09.1;0.0924;0.0829;0.0732;0.82;1.00
2024-11-15;12:48:12;+20;0946;1950;2412;2043;00695;4723.54753N;00850.61093E;20.2;0.0334;0.0182;0.0220;1.51;0.48
2024-11-15;12:59:11;+19;0946;1883;2353;1985;00699;4723.54603N;00850.61779E;19.4;0.0365;0.0213;0.0277;1.00;0.28
2024-11-15;13:12:58;+16;0946;1856;2306;1977;00691;4723.54476N;00850.61816E;18.3;0.0285;0.0200;0.0232;0.75;0.36
2024-11-15;13:18:42;+14;0946;1792;2289;1955;00691;4723.54555N;00850.61861E;17.7;0.0335;0.0187;0.0240;1.22;0.35
2024-11-15;13:23:16;+13;0946;1806;2249;1946;00688;4723.54482N;00850.61736E;17.3;0.0262;0.0209;0.0231;0.47;0.34
2024-11-15;13:27:14;+12;0946;1748;2194;1907;00690;4723.54466N;00850.61776E;16.9;0.0314;0.0253;0.0269;0.55;0.51
2024-11-16;10:24:10;+17;0943;2073;2510;2088;00725;4723.55456N;00850.62115E;22.9;0.0376;0.0197;0.0260;1.34;0.35
2024-11-16;10:42:57;+19;0943;2152;2518;2098;00693;4723.56839N;00850.62102E;23.4;0.0273;0.0212;0.0262;0.17;0.03
2024-11-16;10:53:29;+18;0943;2149;2567;2126;00691;4723.56871N;00850.62206E;23.6;0.0292;0.0143;0.0215;1.13;0.20
2024-11-16;11:10:19;+19;0943;2108;2558;2125;00690;4723.56795N;00850.61845E;23.7;0.0377;0.0162;0.0220;1.94;0.42
2024-11-16;11:18:20;+19;0943;2074;2515;2120;00687;4723.56902N;00850.62084E;23.7;0.0439;0.0228;0.0229;2.32;0.77
2024-11-16;11:24:19;+16;0943;2145;2494;2112;00689;4723.56845N;00850.62101E;23.6;0.0299;0.0259;0.0241;0.75;0.97
2024-11-16;11:33:03;+18;0943;2139;2520;2116;00688;4723.56903N;00850.62034E;23.5;0.0299;0.0210;0.0229;0.96;0.56
2024-11-16;11:40:27;+19;0943;2097;2507;2116;00688;4723.56855N;00850.62062E;23.3;0.0364;0.0222;0.0223;1.75;0.77
2024-11-16;11:47:47;+16;0943;2130;2543;2105;00689;4723.56916N;00850.62032E;23.1;0.0286;0.0155;0.0235;0.73;0.11
2024-11-16;11:55:58;+17;0942;2141;2541;2126;00685;4723.55597N;00850.61972E;22.8;0.0244;0.0146;0.0187;0.98;0.29
2024-11-16;12:43:58;+26;0941;1987;2401;2034;00698;4723.55405N;00850.61989E;20.3;1.0228;1.0265;1.1219;-.--;-.--
2024-11-16;13:00:17;+27;0941;1912;2339;2012;00685;4723.55541N;00850.61981E;19.1;0.9661;0.9696;1.0567;-.--;-.--
2024-11-16;13:13:25;+27;0941;1817;2255;1965;00699;4723.55322N;00850.61799E;18.0;0.9181;0.9208;1.0012;-.--;-.--
2024-11-16;13:20:25;+25;0941;1755;2266;1952;00697;4723.55192N;00850.61894E;17.4;0.8914;0.8845;0.9669;-.--;-.--
2024-11-16;13:32:13;+25;0941;1511;1939;1680;00693;4723.55486N;00850.62008E;16.2;0.8661;0.8657;0.9437;-.--;-.--
2024-11-16;13:42:48;+24;0941;1659;2115;1871;00696;4723.55235N;00850.61964E;15.2;0.7744;0.7802;0.8502;-.--;-.--
2024-11-16;13:48:44;+23;0941;1623;2073;1878;00696;4723.55440N;00850.61872E;14.6;0.7415;0.7494;0.8121;-.--;-.--
2024-11-16;14:06:32;+21;0941;1410;1896;1746;00689;4723.58542N;00850.53774E;12.6;0.6489;0.6538;0.7096;-.--;-.--
2024-11-16;14:08:33;+19;0941;1381;1897;1752;0000M;4723.61590N;00850.50094E;12.3;0.6381;0.6397;0.6945;-.--;-.--
2024-11-16;14:11:32;+18;0941;1392;1873;1752;00688;4723.65207N;00850.44588E;12.0;0.6137;0.6214;0.6731;-.--;-.--
2024-11-16;14:14:25;+16;0940;1356;1884;1721;00694;4723.64919N;00850.36301E;11.7;0.5969;0.5998;0.6559;-.--;-.--
2024-11-16;14:16:55;+15;0939;1306;1844;1706;0000M;4723.66363N;00850.31759E;11.4;0.5849;0.5862;0.6393;-.--;-.--
2024-11-16;14:23:46;+15;0940;1236;1743;1622;00696;4723.64034N;00850.37686E;10.5;0.5392;0.5458;0.5967;-.--;-.--
2024-11-16;14:26:11;+14;0941;1198;1697;1617;00690;4723.61954N;00850.49137E;10.2;0.5243;0.5319;0.5784;-.--;-.--
2024-11-16;14:28:52;+14;0941;1179;1690;1600;00693;4723.58195N;00850.54098E;09.9;0.5043;0.5119;0.5591;-.--;-.--
2024-11-16;14:33:56;+13;0941;1044;1595;1560;00690;4723.57032N;00850.55997E;09.2;0.4799;0.4812;0.5226;-.--;-.--
2024-11-16;14:37:18;+13;0941;1028;1535;1524;00690;4723.60196N;00850.52137E;08.8;0.4518;0.4597;0.4987;-.--;-.--
2024-11-16;14:43:59;+13;0941;0917;1416;1432;00689;4723.59667N;00850.52623E;08.0;0.4058;0.4151;0.4514;-.--;-.--
2024-11-16;14:45:55;+13;0941;0847;1365;1404;00690;4723.56378N;00850.57464E;07.7;0.3978;0.4033;0.4374;-.--;-.--
2024-11-17;10:07:05;+17;0939;1595;1975;1725;00676;4723.57569N;00850.62683E;22.0;0.1061;0.1054;0.0888;0.61;0.75
2024-11-17;10:26:39;+19;0938;1572;2016;1730;00702;4723.55051N;00850.62120E;22.8;0.1214;0.1048;0.0931;0.93;1.00
2024-11-17;10:39:57;+20;0938;1724;2093;1806;00687;4723.55172N;00850.61580E;23.1;0.0896;0.0933;0.0787;0.44;0.51
2024-11-27;13:17:38;+20;0971;1459;1942;1734;00461;4722.61642N;00832.81370E;15.8;0.0471;0.0486;0.0421;0.38;0.53
2024-11-27;13:20:44;+19;0971;1453;1889;1733;00464;4722.57565N;00832.81279E;15.6;0.0444;0.0533;0.0403;0.31;0.10
2024-11-27;13:21:31;+18;0971;1441;1912;1739;00462;4722.57554N;00832.81309E;15.5;0.0456;0.0494;0.0389;0.54;0.40
2024-11-27;13:22:01;+18;0971;1455;1904;1733;0000M;4722.57572N;00832.81406E;15.4;0.0424;0.0500;0.0395;0.22;0.07
2024-11-27;13:22:14;+18;0971;1449;1939;1729;00454;4722.57573N;00832.81418E;15.4;0.0432;0.0450;0.0400;0.26;0.39
2024-11-27;13:22:32;+18;0971;1459;1942;1727;00452;4722.57594N;00832.81445E;15.4;0.0410;0.0443;0.0401;0.07;0.03
2024-11-27;13:22:45;+18;0971;1430;1931;1732;00450;4722.57609N;00832.81465E;15.4;0.0460;0.0456;0.0392;0.55;0.77
2024-11-27;13:22:59;+18;0971;1373;1933;1726;00449;4722.57603N;00832.81438E;15.4;0.0565;0.0451;0.0400;1.21;0.98
2024-11-27;13:23:14;+18;0971;1454;1905;1729;00448;4722.57632N;00832.81406E;15.3;0.0410;0.0488;0.0393;0.12;0.02
2024-11-27;13:23:56;+18;0971;1438;1920;1731;00446;4722.57603N;00832.81450E;15.3;0.0430;0.0460;0.0386;0.37;0.34
2024-11-27;13:24:09;+18;0971;1433;1912;1724;00445;4722.57616N;00832.81500E;15.3;0.0436;0.0469;0.0395;0.33;0.30
2024-11-27;13:24:27;+18;0971;1445;1922;1724;00444;4722.57623N;00832.81514E;15.2;0.0410;0.0453;0.0393;0.14;0.07
2024-11-27;13:24:46;+17;0971;1447;1924;1725;00443;4722.57644N;00832.81562E;15.2;0.0403;0.0447;0.0389;0.10;0.04
2024-11-27;13:25:01;+17;0971;1442;1918;1712;00443;4722.57648N;00832.81573E;15.2;0.0408;0.0453;0.0408;-.--;-.--
2024-11-27;13:25:28;+17;0971;1421;1930;1705;00442;4722.57637N;00832.81571E;15.1;0.0441;0.0433;0.0415;0.21;0.94
2024-11-27;13:25:48;+17;0971;1409;1922;1719;00442;4722.57627N;00832.81542E;15.1;0.0458;0.0441;0.0392;0.55;0.91
2024-11-27;13:26:06;+17;0971;1436;1912;1721;00442;4722.57635N;00832.81574E;15.1;0.0405;0.0451;0.0387;0.15;0.07
2024-11-27;13:26:36;+17;0971;1436;1908;1717;00443;4722.57635N;00832.81504E;15.0;0.0398;0.0452;0.0389;0.07;0.01
2024-11-27;13:27:00;+17;0971;1438;1924;1719;00444;4722.57601N;00832.81458E;15.0;0.0389;0.0427;0.0384;0.04;0.01
2024-11-27;13:28:17;+17;0971;1425;1914;1707;00443;4722.57618N;00832.81528E;14.9;0.0396;0.0428;0.0393;0.01;-.--
2024-11-27;13:28:55;+17;0971;1432;1889;1699;00444;4722.57588N;00832.81431E;14.8;0.0374;0.0456;0.0401;-.--;-.--
2024-11-27;13:29:21;+17;0971;1432;1889;1710;00444;4722.57632N;00832.81457E;14.8;0.0368;0.0452;0.0381;-.--;-.--
2024-11-27;13:29:53;+17;0971;1410;1915;1719;00444;4722.57609N;00832.81420E;14.7;0.0401;0.0412;0.0364;0.33;0.53
2024-11-27;13:30:41;+18;0971;1388;1882;1702;00446;4722.57561N;00832.81367E;14.7;0.0429;0.0448;0.0384;0.38;0.47
2024-11-27;13:31:34;+18;0971;1407;1877;1707;00447;4722.57531N;00832.81323E;14.6;0.0382;0.0446;0.0370;0.10;0.02
2024-11-27;13:33:27;+18;0971;1407;1886;1706;0000M;4722.57581N;00832.81322E;14.4;0.0356;0.0415;0.0358;-.--;-.--
2024-11-27;13:34:21;+18;0971;1386;1847;1690;00445;4722.57576N;00832.81291E;14.3;0.0380;0.0458;0.0375;0.03;-.--
2024-11-27;13:35:18;+18;0971;1385;1869;1682;00443;4722.57533N;00832.81415E;14.2;0.0368;0.0419;0.0380;-.--;-.--
2024-11-27;13:36:05;+18;0971;1359;1835;1668;00443;4722.57574N;00832.81432E;14.1;0.0403;0.0455;0.0394;0.06;0.01
2024-11-27;13:36:48;+18;0971;1371;1862;1687;00443;4722.57622N;00832.81393E;14.1;0.0371;0.0412;0.0361;0.08;0.02
2024-11-27;13:37:30;+18;0971;1365;1862;1685;00444;4722.57610N;00832.81330E;14.0;0.0371;0.0405;0.0359;0.10;0.05
2024-11-27;13:38:47;+18;0971;1356;1843;1680;00445;4722.57583N;00832.81247E;13.9;0.0367;0.0416;0.0356;0.09;0.02
2024-11-27;13:40:04;+18;0971;1350;1803;1650;00446;4722.57538N;00832.81246E;13.8;0.0358;0.0455;0.0389;-.--;-.--
2024-11-27;13:40:33;+18;0971;1287;1799;1658;00445;4722.57537N;00832.81276E;13.7;0.0464;0.0454;0.0374;0.74;0.80
2024-11-27;13:41:12;+18;0971;1335;1817;1660;00445;4722.57524N;00832.81374E;13.7;0.0367;0.0424;0.0366;-.--;-.--
2024-11-27;13:41:43;+18;0971;1320;1799;1665;00444;4722.57571N;00832.81435E;13.6;0.0385;0.0441;0.0355;0.27;0.12
2024-11-27;13:42:19;+18;0971;1336;1785;1655;00444;4722.57556N;00832.81400E;13.5;0.0347;0.0453;0.0364;-.--;-.--
2024-11-27;13:42:53;+18;0971;1310;1816;1651;00444;4722.57583N;00832.81394E;13.5;0.0384;0.0406;0.0365;0.17;0.20
2024-11-27;13:44:42;+18;0971;1296;1792;1649;00442;4722.57690N;00832.81482E;13.3;0.0379;0.0416;0.0353;0.23;0.16
2024-11-27;13:45:10;+18;0971;1300;1785;1648;00442;4722.57713N;00832.81509E;13.3;0.0364;0.0420;0.0351;0.11;0.03
2024-11-27;13:45:52;+18;0971;1301;1778;1629;00441;4722.57710N;00832.81533E;13.2;0.0351;0.0421;0.0372;-.--;-.--
