CALITOO #2205-0425
------------------------------------------
CN0_465=3276;RAY_465=0.19490
CN0_540=3308;RAY_540=0.10637;OZ_540=0.0128
CN0_619=2515;RAY_619=0.06281;OZ_619=0.0154
----------------------------------------------------------------------
Date;Time;Temperature;Pression;RAW465;RAW540;RAW619;Altitude;Latitude;Longitude;Elevation;AOT465;AOT540;AOT619;Alpha;R²
2024-07-11;09:30:41;+27;0846;2303;2551;2080;01607;4648.79503N;00950.67032E;56.4;0.1453;0.1091;0.0933;1.56;0.98
2024-07-11;10:08:11;+25;0846;2320;2564;2082;01614;4648.79207N;00950.67834E;60.9;0.1542;0.1152;0.1005;1.51;0.97
2024-07-11;10:08:25;+25;0846;2315;2559;2081;01615;4648.79274N;00950.67534E;60.9;0.1562;0.1169;0.1009;1.53;0.97
2024-07-11;10:08:43;+25;0846;2324;2564;2087;01618;4648.79363N;00950.67440E;61.0;0.1529;0.1153;0.0984;1.54;0.98
2024-07-11;11:00:37;+27;0846;2372;2601;2104;01610;4648.78689N;00950.65452E;64.8;0.1453;0.1098;0.0969;1.42;0.96
2024-07-11;11:00:46;+27;0846;2372;2604;2112;01608;4648.78817N;00950.65349E;64.8;0.1453;0.1088;0.0934;1.55;0.98
2024-07-11;11:01:00;+27;0846;2378;2614;2113;01606;4648.78898N;00950.65148E;64.8;0.1431;0.1053;0.0930;1.51;0.96
2024-07-15;06:35:05;+24;0844;1798;2139;1829;01602;4648.79486N;00950.67645E;27.4;0.1219;0.0963;0.0807;1.45;1.00
2024-07-15;06:35:23;+24;0844;1810;2149;1839;01607;4648.79215N;00950.67768E;27.4;0.1194;0.0945;0.0784;1.47;1.00
2024-07-15;06:35:40;+24;0844;1805;2148;1837;01601;4648.79245N;00950.68153E;27.5;0.1211;0.0950;0.0792;1.49;1.00
2024-07-15;06:35:53;+24;0844;1799;2136;1828;01597;4648.79264N;00950.68432E;27.5;0.1230;0.0978;0.0816;1.44;1.00
2024-07-15;07:01:39;+25;0844;1959;2277;1922;01613;4648.79647N;00950.66526E;31.9;0.1192;0.0929;0.0767;1.54;1.00
2024-07-15;07:01:59;+25;0844;1963;2282;1924;01614;4648.79568N;00950.66930E;32.0;0.1186;0.0920;0.0764;1.54;1.00
2024-07-15;07:02:21;+25;0844;1953;2277;1914;01613;4648.79463N;00950.67231E;32.1;0.1218;0.0935;0.0794;1.50;0.99
2024-07-15;07:02:45;+25;0844;1953;2274;1915;01613;4648.79373N;00950.67472E;32.1;0.1224;0.0946;0.0794;1.51;0.99
2024-07-15;07:23:42;+26;0844;2056;2364;1968;01613;4648.79551N;00950.66909E;35.7;0.1201;0.0911;0.0778;1.52;0.98
2024-07-15;07:23:57;+26;0844;2069;2369;1979;01612;4648.79652N;00950.66500E;35.8;0.1167;0.0900;0.0747;1.56;1.00
2024-07-15;07:24:16;+26;0844;2057;2355;1961;01612;4648.79696N;00950.66271E;35.8;0.1205;0.0937;0.0802;1.43;0.99
2024-07-15;07:43:04;+27;0844;2125;2411;2003;01617;4648.78635N;00950.69957E;39.0;0.1214;0.0937;0.0781;1.55;0.99
2024-07-15;07:43:26;+27;0844;2140;2436;2013;01619;4648.78630N;00950.69886E;39.1;0.1174;0.0875;0.0752;1.56;0.98
2024-07-15;08:03:26;+28;0843;2158;2441;2022;01604;4648.79241N;00950.67836E;42.4;0.1316;0.0995;0.0823;1.65;0.99
2024-07-15;08:04:00;+28;0843;2148;2434;2006;01604;4648.79175N;00950.67810E;42.5;0.1352;0.1018;0.0879;1.51;0.98
2024-07-15;08:04:19;+28;0843;2150;2430;2018;01604;4648.79145N;00950.67811E;42.6;0.1349;0.1031;0.0840;1.66;1.00
2024-07-15;08:18:43;+28;0843;2183;2458;2027;01525;4648.78187N;00950.64622E;44.9;0.1373;0.1040;0.0876;1.58;0.99
2024-07-15;08:19:00;+28;0843;2189;2463;2034;01548;4648.78315N;00950.66328E;45.0;0.1356;0.1027;0.0853;1.63;0.99
2024-07-15;08:19:20;+28;0843;2199;2473;2040;01615;4648.78540N;00950.70467E;45.0;0.1326;0.1001;0.0833;1.63;0.99
2024-07-15;08:32:15;+28;0843;2222;2492;2053;01616;4648.79792N;00950.66852E;47.1;0.1355;0.1016;0.0841;1.67;0.99
2024-07-15;08:32:30;+28;0843;2208;2469;2038;01610;4648.79831N;00950.66733E;47.1;0.1403;0.1086;0.0895;1.57;1.00
2024-07-15;08:32:44;+28;0843;2219;2488;2048;01605;4648.79984N;00950.66453E;47.2;0.1369;0.1031;0.0860;1.63;0.99
2024-07-15;08:47:49;+28;0843;2226;2493;2054;01611;4648.79319N;00950.67251E;49.6;0.1457;0.1092;0.0896;1.70;0.99
2024-07-15;08:48:00;+28;0843;2226;2494;2053;01608;4648.79025N;00950.67912E;49.6;0.1458;0.1090;0.0900;1.69;0.99
2024-07-15;08:48:13;+28;0843;2228;2494;2050;01609;4648.79192N;00950.67636E;49.6;0.1453;0.1091;0.0912;1.63;0.99
2024-07-15;08:59:35;+27;0843;2276;2540;2077;01635;4648.79326N;00950.70238E;51.4;0.1364;0.1002;0.0850;1.66;0.98
2024-07-15;08:59:50;+28;0843;2287;2546;2085;01632;4648.79338N;00950.69541E;51.4;0.1328;0.0984;0.0821;1.69;0.99
2024-07-15;09:00:09;+28;0843;2268;2524;2067;01629;4648.79326N;00950.69286E;51.4;0.1396;0.1053;0.0890;1.58;0.99
2024-08-06;07:06:12;+20;0842;2120;2425;2013;01619;4648.80217N;00950.66972E;29.4;0.0631;0.0507;0.0463;1.09;0.96
2024-08-06;07:06:42;+20;0842;2108;2411;2005;0000M;4648.80115N;00950.66985E;29.5;0.0665;0.0540;0.0485;1.11;0.98
2024-08-06;07:06:53;+20;0842;2105;2410;1993;01618;4648.80109N;00950.67006E;29.5;0.0674;0.0543;0.0516;0.94;0.90
2024-08-06;07:34:20;+21;0842;2225;2513;2066;01614;4648.80145N;00950.66962E;34.1;0.0683;0.0525;0.0480;1.24;0.94
2024-08-06;07:34:47;+21;0842;2217;2505;2052;01614;4648.80139N;00950.67023E;34.2;0.0708;0.0546;0.0521;1.08;0.88
2024-08-06;08:02:04;+31;0842;2305;2567;2106;01619;4648.80181N;00950.66998E;38.7;0.0725;0.0568;0.0493;1.36;0.98
2024-08-06;08:02:19;+31;0842;2309;2573;2108;01620;4648.80137N;00950.67022E;38.8;0.0716;0.0555;0.0488;1.35;0.97
2024-08-06;08:02:35;+31;0842;2304;2570;2106;01621;4648.80125N;00950.67035E;38.8;0.0732;0.0564;0.0495;1.38;0.97
2024-08-06;08:31:40;+35;0841;2373;2622;2140;01620;4648.80077N;00950.67126E;43.4;0.0759;0.0579;0.0499;1.47;0.98
2024-08-06;08:31:59;+35;0841;2365;2619;2137;01619;4648.80117N;00950.67126E;43.5;0.0784;0.0589;0.0509;1.52;0.97
2024-08-06;08:32:20;+35;0841;2363;2612;2135;0000M;4648.80111N;00950.67138E;43.5;0.0792;0.0609;0.0517;1.50;0.99
2024-08-06;09:02:31;+31;0841;2431;2665;2163;01611;4648.80032N;00950.66843E;48.0;0.0772;0.0588;0.0514;1.43;0.97
2024-08-06;09:02:52;+31;0841;2422;2654;2147;01610;4648.80027N;00950.66854E;48.0;0.0802;0.0620;0.0570;1.20;0.93
2024-08-06;09:03:08;+31;0841;2427;2659;2155;01610;4648.80011N;00950.66879E;48.1;0.0788;0.0607;0.0544;1.30;0.96
2024-08-06;09:33:11;+32;0841;2476;2701;2184;01625;4648.79787N;00950.66820E;52.1;0.0775;0.0580;0.0511;1.46;0.96
2024-08-06;09:33:28;+32;0841;2468;2695;2176;01623;4648.79980N;00950.66846E;52.1;0.0802;0.0599;0.0541;1.38;0.94
2024-08-06;09:33:44;+32;0841;2473;2701;2187;01623;4648.80035N;00950.66858E;52.1;0.0787;0.0582;0.0502;1.58;0.97
2024-08-06;10:06:57;+29;0841;2510;2734;2199;01617;4648.79907N;00950.66847E;55.8;0.0778;0.0557;0.0512;1.47;0.91
2024-08-06;10:07:13;+29;0841;2511;2725;2198;01616;4648.79934N;00950.66884E;55.8;0.0776;0.0585;0.0517;1.43;0.96
2024-08-06;10:08:08;+28;0841;2513;2731;2204;01615;4648.79976N;00950.66927E;55.9;0.0772;0.0568;0.0495;1.56;0.96
2024-08-06;10:35:36;+32;0841;2532;2742;2209;01624;4648.80004N;00950.66841E;58.1;0.0768;0.0574;0.0505;1.47;0.96
2024-08-06;10:35:52;+32;0841;2526;2741;2210;01623;4648.80080N;00950.66847E;58.1;0.0788;0.0577;0.0502;1.59;0.96
2024-08-06;10:36:10;+32;0841;2517;2730;2203;01621;4648.80092N;00950.66795E;58.1;0.0819;0.0612;0.0529;1.54;0.97
2024-08-06;12:11:45;+32;0841;2480;2695;2179;01615;4648.80250N;00950.67069E;58.0;0.0941;0.0719;0.0620;1.46;0.98
2024-08-06;12:12:00;+32;0841;2465;2680;2168;01614;4648.80346N;00950.67110E;58.0;0.0992;0.0766;0.0663;1.42;0.98
2024-08-06;12:12:11;+31;0841;2471;2691;2172;01614;4648.80357N;00950.67111E;58.0;0.0971;0.0731;0.0647;1.43;0.96
2024-08-06;12:35:42;+32;0841;2450;2669;2163;01616;4648.80306N;00950.66942E;56.1;0.0988;0.0762;0.0654;1.45;0.99
2024-08-06;12:35:54;+32;0841;2450;2678;2166;01615;4648.80327N;00950.66964E;56.1;0.0987;0.0734;0.0642;1.51;0.97
2024-08-06;12:36:08;+32;0841;2443;2664;2161;01614;4648.80348N;00950.66974E;56.1;0.1010;0.0777;0.0661;1.49;0.99
2024-08-06;13:03:09;+34;0841;2415;2643;2145;01627;4648.80179N;00950.66899E;53.2;0.1012;0.0779;0.0674;1.42;0.98
