,Unnamed: 0,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0,precalibrated_AOT465,precalibrated_AOT540,precalibrated_AOT619,tau_aerosols_465_calitoo,tau_aerosols_540_calitoo,tau_aerosols_619_calitoo,tau_aerosols_465_expected,tau_aerosols_540_expected,tau_aerosols_619_expected
19,19,2024-06-18,08:01:36,35,844,2421.2011312545865,2744.5099853854254,2118.5509898477635,01621,4648.80097N,00950.67096E,44.2,0.026722830021357585,0.04028724811436526,0.04325661096750383,0.87,0.97,2024-06-18 08:01:36,46.8133495,9.844516,0.7993607974134029,1.4343804586682098,170,0.9681145319742256,0.5841,0.5313,0.4555,0.06834991266831128,0.06708178913309167,0.06616182116610356,0.06001004268814894,0.06043834942848083,0.055921098221106746
20,20,2024-06-18,08:02:00,35,844,2373.686091989352,2687.6985253943835,2078.2665000359334,01619,4648.80132N,00950.67117E,44.3,0.04096262842818943,0.05518214557673739,0.05688276453124935,0.85,0.97,2024-06-18 08:02:00,46.81335533333333,9.8445195,0.7976154681614086,1.431812878183043,170,0.9681145319742256,0.5989,0.5467,0.4695,0.08266435831898852,0.0820247355700728,0.07982904921074715,0.0743095329715878,0.07536938260053756,0.06956996221777437
21,21,2024-06-18,08:02:13,35,844,2344.7638941757305,2659.809263216963,2052.4431091309148,01617,4648.80098N,00950.67065E,44.3,0.0495247444141898,0.062467207845383864,0.06561525245500616,0.83,0.98,2024-06-18 08:02:13,46.81334966666667,9.844510833333333,0.7976154681614086,1.431812878183043,170,0.9681145319742256,0.6079,0.5544,0.4786,0.0912264743049889,0.08930979783871927,0.08856153713450399,0.08287164895758817,0.08265444486918407,0.0783024501415312
22,22,2024-06-18,08:32:59,36,844,2008.0268767742816,2259.030236371067,1734.2989331810795,01617,4648.80156N,00950.67072E,49.4,0.18853400120626176,0.20229733651915585,0.20602961770684547,0.67,0.98,2024-06-18 08:32:59,46.81335933333333,9.844512,0.7086036763096978,1.317052271486593,170,0.9681145319742256,0.792,0.7349,0.6536,0.2338693878061889,0.23147884044903702,0.23097531395736337,0.22478656946529194,0.22424357705293932,0.2198223072066453
23,23,2024-06-18,08:33:17,36,844,2160.901350931995,2431.530487616594,1863.415887706175,01627,4648.80052N,00950.67114E,49.4,0.1328241089317421,0.1464261545345594,0.15150783060725206,0.72,0.98,2024-06-18 08:33:17,46.813342,9.844519,0.7086036763096978,1.317052271486593,170,0.9681145319742256,0.7369,0.6796,0.5995,0.17815949553166924,0.17560765846444057,0.17645352685777,0.1690766771907722,0.16837239506834287,0.1653005201070519
24,24,2024-06-18,08:33:46,36,844,2168.1319003854,2438.7610370699995,1873.7452440681827,01623,4648.80012N,00950.67061E,49.5,0.13077372918234306,0.1445652277007972,0.14764765091922266,0.73,0.98,2024-06-18 08:33:46,46.813335333333335,9.844510166666666,0.7068583470577035,1.3150869998907848,170,0.9681145319742256,0.7354,0.6782,0.5961,0.1761768651764755,0.17379034059404055,0.17263062612412372,0.16708047343328894,0.16654426478960657,0.16146095227276755
25,25,2024-06-18,09:31:11,34,844,2461.485621066417,2755.872277383633,2103.056955304752,01616,4648.80138N,00950.66937E,58.1,0.06097168744989653,0.07150131490042223,0.07593754613862641,0.84,0.98,2024-06-18 09:31:11,46.81335633333333,9.8444895,0.5567600313861911,1.1778955818805026,170,0.9681145319742256,0.7322,0.6652,0.5753,0.11166300068568588,0.10413032431981913,0.10383032917980803,0.10150713737199521,0.09604028625768384,0.09135970521203024
26,26,2024-06-18,09:31:42,34,844,2546.186343234879,2860.19877663991,2182.5929992922106,01616,4648.80085N,00950.66981E,58.2,0.0324960317721642,0.04012860282609567,0.04455536227611878,0.9,0.98,2024-06-18 09:31:42,46.8133475,9.844496833333332,0.5550147021341968,1.1766191288050716,170,0.9681145319742256,0.7041,0.6342,0.5443,0.08324233738492023,0.07279300976572832,0.07247840475115083,0.07307545650178585,0.06469419524083463,0.059994252050135144
27,27,2024-06-18,09:32:09,34,844,2490.4078188800377,2784.794475197255,2136.1108956631765,01617,4648.80115N,00950.66975E,58.2,0.05132133195074845,0.06283522936708756,0.06285081699101727,0.87,0.97,2024-06-18 09:32:09,46.8133525,9.844495833333331,0.5550147021341968,1.1766191288050716,170,0.9681145319742256,0.7235,0.6574,0.563,0.10206763756350448,0.09549963630672022,0.09077385946604932,0.0919007566803701,0.08740082178182652,0.07828970676503363
28,28,2024-06-18,10:33:39,39,844,2615.39303086033,2906.6808802689447,2222.8774891040403,01616,4648.80115N,00950.66733E,64.9,0.023107378871885242,0.035965769944342134,0.0360358080096579,0.91,0.97,2024-06-18 10:33:39,46.8133525,9.8444555,0.4380776422505766,1.1042783288160736,170,0.9681145319742256,0.7365,0.6678,0.5678,0.0771780532137177,0.07077000818149977,0.06578807702845113,0.06634514432180469,0.062140643788511245,0.05248609283512992
29,29,2024-06-18,10:34:27,39,844,2574.0756054122994,2860.19877663991,2193.955291290419,01615,4648.80106N,00950.66925E,64.9,0.037527568910202036,0.050564186016362915,0.04789562503050515,0.9,0.97,2024-06-18 10:34:27,46.813351,9.8444875,0.4380776422505766,1.1042783288160736,170,0.9681145319742256,0.7514,0.6827,0.58,0.0915982432520345,0.08536842425352055,0.0776478940492984,0.08076533436012148,0.07673905986053205,0.06434590985597718
30,30,2024-06-18,11:01:42,40,844,2420.168195618386,2674.2703621237733,2017.3232975000888,01616,4648.80192N,00950.66932E,66.3,0.09657203991982286,0.11400194721252424,0.12615688103225348,0.73,0.98,2024-06-18 11:01:42,46.81336533333333,9.844488666666669,0.4136430327226562,1.0921053314549496,170,0.9681145319742256,0.8181,0.7531,0.6641,0.15124540537314404,0.14919412596055956,0.1562407795027322,0.1402917489969395,0.1404685755798659,0.1427905266270603
31,31,2024-06-18,11:02:13,40,844,2542.054600690076,2807.519059193672,2134.045024390775,01614,4648.80108N,00950.66978E,66.4,0.05176886257605867,0.06962245084184186,0.07476983141417917,0.81,0.97,2024-06-18 11:02:13,46.81335133333333,9.844496333333334,0.4118977034706617,1.0912709211533682,170,0.9681145319742256,0.7732,0.7086,0.6126,0.10648403251483993,0.10484153832162584,0.10487673271036227,0.09552200072649605,0.09610931618877287,0.09141619546869029
32,32,2024-06-19,07:07:03,22,843,1664.252625955975,1924.5826456585855,1484.5009456851249,01615,4648.80110N,00950.66733E,34.9,0.2014706800924593,0.2147433551880025,0.22496039504864845,0.57,0.99,2024-06-19 07:07:03,46.81335166666667,9.8444555,0.9616764178488756,1.7478060166333211,171,0.9680020778543847,0.6655,0.6215,0.5657,0.23563298033168747,0.23673296139743574,0.2437581252303108,0.22878865870014783,0.23128085744542523,0.23535382135725677
33,33,2024-06-19,07:07:20,22,843,1660.120403421013,1917.351256222402,1480.3687231501629,01613,4648.80082N,00950.66862E,35.0,0.20388766514031595,0.21773745823878157,0.22731724644070317,0.56,0.98,2024-06-19 07:07:20,46.813347,9.844477,0.9599310885968813,1.7434467956210982,171,0.9680020778543847,0.6679,0.6245,0.568,0.2381353829657892,0.23978204608211354,0.24616197746035826,0.2312739481589319,0.23431630998132272,0.2377366599159215
34,34,2024-06-19,07:07:49,22,843,1686.9798498982664,1948.3429252346173,1510.3273365286375,01615,4648.80104N,00950.66940E,35.1,0.19565239333967363,0.20935676595022876,0.216557982005457,0.59,0.98,2024-06-19 07:07:49,46.813350666666665,9.84449,0.9581857593448868,1.7391145497306408,171,0.9680020778543847,0.6604,0.6168,0.5578,0.2299854244269041,0.23145626827582175,0.2354496564587861,0.2231068973458494,0.22597691667583072,0.22700335090794488
35,35,2024-06-19,07:32:08,33,843,1810.9465259471287,2063.012100579815,1587.8065090591767,01615,4648.80070N,00950.66832E,39.2,0.18956693746454237,0.20579280111385326,0.2141719273537701,0.59,0.98,2024-06-19 07:32:08,46.813345,9.844472,0.8866272600131193,1.5822051221100972,171,0.9680020778543847,0.6983,0.6529,0.5891,0.2273048218044226,0.23008394105466465,0.2349371147820238,0.21974414186462773,0.2240611947258412,0.22565317765549714
36,36,2024-06-19,07:32:23,33,843,1813.0126372146096,2066.1112674810365,1588.8395646929173,01617,4648.80098N,00950.66814E,39.3,0.18966689182460125,0.2055369367880188,0.2143852196248786,0.59,0.98,2024-06-19 07:32:23,46.81334966666667,9.844469,0.8848819307611251,1.5788288583006114,171,0.9680020778543847,0.6984,0.6526,0.5893,0.2274854771552655,0.22988002238224417,0.2351948125948999,0.2199086289969068,0.2238443966457783,0.22589102213166423
37,37,2024-06-19,08:01:27,33,842,1976.2354273456117,2226.234890710817,1703.5087400381146,01611,4648.80090N,00950.66959E,44.2,0.16829615906024273,0.18619747530863343,0.19526807318482986,0.62,0.98,2024-06-19 08:01:27,46.81334833333333,9.844493166666666,0.7993607974134029,1.4343804586682098,171,0.9680020778543847,0.7254,0.6768,0.6071,0.20992324170719642,0.21299201632735978,0.21817328338342956,0.20158337172703408,0.20634857662274894,0.20793256043843278
38,39,2024-06-19,08:02:15,33,842,1975.2023717118711,2226.234890710817,1715.905407643001,01617,4648.80182N,00950.66933E,44.3,0.1693126404883488,0.18674507170363305,0.19069442379974,0.65,0.97,2024-06-19 08:02:15,46.81336366666667,9.844488833333331,0.7976154681614086,1.431812878183043,171,0.9680020778543847,0.7278,0.6787,0.6037,0.21101437037914786,0.21358766169696844,0.21364070847923783,0.20265954503174713,0.20693230872743326,0.20338162148626504
39,40,2024-06-19,08:33:08,34,843,2107.433492830657,2357.432956195863,1799.582913975983,01621,4648.80075N,00950.67052E,49.4,0.1518473278838672,0.1699237737661792,0.17797327875238,0.66,0.97,2024-06-19 08:33:08,46.81334583333334,9.844508666666666,0.7086036763096978,1.317052271486593,171,0.9680020778543847,0.7555,0.7026,0.6256,0.19718271448379435,0.19910527769606037,0.20291897500289796,0.18809989614289738,0.19187001429996262,0.19176596825217984
40,41,2024-06-19,08:33:33,34,843,2100.202103394474,2350.2015667596797,1796.4837470747614,01620,4648.80221N,00950.67283E,49.5,0.1549792316169812,0.17269191520425928,0.17966678859576157,0.66,0.97,2024-06-19 08:33:33,46.813370166666665,9.844547166666668,0.7068583470577035,1.3150869998907848,171,0.9680020778543847,0.759,0.7058,0.6276,0.20038236761111364,0.20191702809750264,0.2046497638006627,0.1912859758679271,0.19467095229306866,0.1934800899493065
41,42,2024-06-19,09:26:54,37,843,2324.3751759161664,2590.90352942122,1969.004037909428,01621,4648.80129N,00950.66977E,57.5,0.10762784086804852,0.12230835446416724,0.13047358608140547,0.74,0.98,2024-06-19 09:26:54,46.813354833333335,9.844496166666667,0.5672320068981571,1.1856890474341606,171,0.9680020778543847,0.7748,0.7123,0.6267,0.15798596303285026,0.15472289529122082,0.15818303147238486,0.14789685362152064,0.1466860325815116,0.14579437619491065
42,43,2024-06-19,09:27:33,36,843,2341.9371216897557,2604.3332526598465,1978.3015386130928,01620,4648.80135N,00950.66990E,57.6,0.10160837240222384,0.11821128883021267,0.12672782816594608,0.73,0.98,2024-06-19 09:27:33,46.81335583333333,9.844498333333334,0.5654866776461628,1.184373949736918,171,0.9680020778543847,0.7693,0.7087,0.6234,0.15202241090198979,0.15066182191124008,0.15446804139662138,0.141922098808807,0.1426160352804627,0.14206563008201806
43,44,2024-06-19,09:27:54,36,843,2325.4082315499068,2588.837418153739,1975.2023717118711,01620,4648.80144N,00950.66981E,57.6,0.10758858633919019,0.12325006204304087,0.12805157224504135,0.75,0.97,2024-06-19 09:27:54,46.813357333333336,9.844496833333332,0.5654866776461628,1.184373949736918,171,0.9680020778543847,0.7758,0.7142,0.6251,0.1580026248389562,0.15570059512406823,0.15579178547571668,0.1479023127457734,0.14765480849329085,0.14338937416111336
44,45,2024-06-19,10:00:25,37,843,2441.110462528845,2709.7049273013795,2060.945989312334,01612,4648.80034N,00950.67134E,61.7,0.07778574303146654,0.09345221632001686,0.09946733392569801,0.78,0.98,2024-06-19 10:00:25,46.813339,9.844522333333334,0.4939281783143952,1.13574755331807,171,0.9680020778543847,0.7731,0.7088,0.6172,0.13035823039955965,0.12729210082952938,0.12839522887433732,0.11982547909190325,0.11890183834312137,0.11546181525436111
45,46,2024-06-19,10:00:50,37,843,2441.110462528845,2709.7049273013795,2058.879878044853,01613,4648.80278N,00950.67054E,61.8,0.07804158754310117,0.09365170686357192,0.10051799319541396,0.78,0.98,2024-06-19 10:00:50,46.81337966666667,9.844509,0.492182849062401,1.1346829490533463,171,0.9680020778543847,0.7735,0.7092,0.6184,0.1306634004909132,0.12752334128648243,0.12947302943524608,0.12012076694084642,0.11912520672511936,0.11652748117685943
46,47,2024-06-19,10:01:14,37,843,2430.77990619144,2701.4404822314555,2057.8468224111125,01615,4648.80241N,00950.66992E,61.8,0.08177909718232027,0.09634373935634787,0.10096030359469324,0.79,0.98,2024-06-19 10:01:14,46.8133735,9.844498666666668,0.492182849062401,1.1346829490533463,171,0.9680020778543847,0.7776,0.7122,0.6192,0.13440091013013225,0.13021537377925838,0.12991533983452538,0.12385827658006551,0.1218172392178953,0.11696979157613871
47,48,2024-06-19,10:31:38,38,843,2529.9532470305294,2806.8121568729885,2127.061549871727,01620,4648.80282N,00950.66830E,64.7,0.05277737952114189,0.06732010927120084,0.07568313012384148,0.81,0.98,2024-06-19 10:31:38,46.813380333333335,9.844471666666667,0.4415683007545653,1.106093686218378,171,0.9680020778543847,0.7656,0.6985,0.6069,0.10675931129067959,0.10206722564580505,0.1053865687384189,0.09594418172577154,0.09345202404998569,0.09210641619984045
48,49,2024-06-19,10:32:04,38,843,2514.4574125244217,2784.084932930697,2117.7640491680627,01619,4648.80269N,00950.66924E,64.8,0.0585404007588696,0.07483004000381478,0.07977357651510492,0.81,0.97,2024-06-19 10:32:04,46.813378166666666,9.844487333333332,0.4398229715025711,1.1051835787563995,171,0.9680020778543847,0.7714,0.7061,0.611,0.11256678610142426,0.10960577027614839,0.10950147560995835,0.10174275038706879,0.10098347414923979,0.09621038700052806
49,50,2024-06-19,10:32:27,38,843,2517.556579425643,2778.9196547619945,2122.9293273367653,01619,4648.80273N,00950.66952E,64.8,0.057425852821847395,0.07651031356461334,0.07756936823269234,0.82,0.97,2024-06-19 10:32:27,46.81337883333333,9.844492,0.4398229715025711,1.1051835787563995,171,0.9680020778543847,0.7705,0.7079,0.609,0.11145223816440211,0.11128604383694694,0.10729726732754577,0.10062820245004664,0.10266374771003835,0.09400617871811548
50,51,2024-06-19,11:02:35,39,843,2496.895466750833,2772.721320959551,2106.4004371969168,01617,4648.80301N,00950.67245E,66.4,0.06819421097071657,0.08105126449671828,0.08671802341463944,0.82,0.98,2024-06-19 11:02:35,46.8133835,9.844540833333332,0.4118977034706617,1.0912709211533682,171,0.9680020778543847,0.7899,0.7202,0.6247,0.1229093809094978,0.11627035197650229,0.11682492471082251,0.11194734912115398,0.10753812984364931,0.10336438746915055
51,52,2024-06-19,11:02:49,39,843,2487.597966047168,2751.0271526510005,2103.3012702956958,01620,4648.80437N,00950.67247E,66.4,0.07161277019598108,0.08824921335192852,0.08806726939517573,0.82,0.97,2024-06-19 11:02:49,46.81340616666667,9.844541166666666,0.4118977034706617,1.0912709211533682,171,0.9680020778543847,0.7934,0.7275,0.6261,0.1263279401347623,0.12346830083171254,0.11817417069135883,0.1153659083464185,0.11473607869885957,0.10471363344968684
52,53,2024-06-19,11:03:10,39,843,2491.7301885821303,2755.1593751859623,2104.334325929436,01620,4648.80192N,00950.67097E,66.4,0.07009183585585341,0.08687380937204826,0.08761729996331916,0.82,0.97,2024-06-19 11:03:10,46.81336533333333,9.844516166666669,0.4118977034706617,1.0912709211533682,171,0.9680020778543847,0.7919,0.7262,0.6257,0.12480700579463463,0.12209289685183225,0.11772420125950223,0.11384497400629076,0.11336067471897929,0.10426366401783027
53,54,2024-06-19,13:58:38,28,844,2184.912665361196,2448.3418519650286,1849.169584395528,01617,4648.80124N,00950.66878E,50.5,0.12962936663515687,0.14543080117012483,0.16116725781360036,0.65,0.99,2024-06-19 13:58:38,46.813354,9.844479666666668,0.6894050545377601,1.2959670045887168,171,0.9680020778543847,0.7422,0.6862,0.6157,0.17570235590783204,0.17508708555094674,0.18651881830412836,0.16647176092738739,0.1677341050685012,0.17518435313416036
54,55,2024-06-19,14:15:04,25,844,2070.2434900159988,2332.6396209860904,1776.8556900336916,01620,4648.79927N,00950.66840E,47.8,0.15660361760837452,0.17072491202844628,0.18115780635457845,0.66,0.98,2024-06-19 14:15:04,46.81332116666667,9.844473333333331,0.7365289443416071,1.349883633298788,171,0.9680020778543847,0.7467,0.6913,0.6185,0.200836373993636,0.19919667439978686,0.2054967827671379,0.1919744645428599,0.19213738435761693,0.19461503525010043
55,56,2024-06-19,14:29:37,25,844,2042.3509879050048,2295.449618171432,1753.0954104576597,01621,4648.80056N,00950.67042E,45.4,0.15260688891634608,0.17090668524030037,0.18066747666620064,0.63,0.98,2024-06-19 14:29:37,46.81334266666666,9.844507,0.778416846389471,1.404443005463658,171,0.9680020778543847,0.7212,0.672,0.6015,0.195121304715259,0.1982723852984217,0.20406093996997687,0.18660366001138637,0.1914873323959094,0.1936019232510398
56,57,2024-06-19,14:47:15,24,844,1933.8801463622503,2189.0448878961583,1655.988180886051,01623,4648.80096N,00950.67175E,42.5,0.17169334275623796,0.18812868049671813,0.205918767392691,0.57,0.99,2024-06-19 14:47:15,46.813349333333335,9.844529166666666,0.8290313946973066,1.4801872329222612,171,0.9680020778543847,0.7121,0.6639,0.6052,0.21203220838898376,0.214094021354555,0.22811513902717379,0.20395042909694008,0.2076561735751081,0.2181913317221083
57,58,2024-06-19,14:57:48,25,844,1657.0212365197915,1877.0620865065216,1422.5176076606938,01618,4648.80054N,00950.66951E,40.7,0.2596997431818894,0.2777082221323407,0.2951381344610679,0.48,0.99,2024-06-19 14:57:48,46.81334233333333,9.844491833333333,0.8604473212332044,1.5335108844402192,171,0.9680020778543847,0.7827,0.7378,0.6811,0.29863593496637264,0.30277068919808603,0.3165626879115328,0.29083517747012233,0.2965566999872349,0.306983953894069
58,59,2024-07-05,07:02:44,24,843,2423.83327983249,2801.10370505162,2148.8909973440286,01608,4648.79399N,00950.67766E,33.2,-0.021429275720470764,-0.00510634482682037,0.009405481286901603,0.81,0.98,2024-07-05 07:02:44,46.81323316666667,9.844627666666666,0.9913470151327792,1.8262731262732532,187,0.9674757828896804,0.4232,0.3842,0.3353,0.011265217256054061,0.015938462482299708,0.027395553767245045,0.004714966718343067,0.010720612012102023,0.019352346722462232
59,60,2024-07-05,07:03:13,24,843,2422.79966222915,2788.7002938115384,2129.252262880567,01598,4648.79282N,00950.67687E,33.3,-0.020732694193762308,-0.002365798874569067,0.014679623517718354,0.76,0.99,2024-07-05 07:03:13,46.81321366666667,9.8446145,0.9896016858807848,1.821417921474081,187,0.9674757828896804,0.4248,0.3877,0.3412,0.012048949818960542,0.018735105856367416,0.032717650663058914,0.005481238814065426,0.013503346588882961,0.024653003499023853
60,61,2024-07-05,07:03:26,24,843,2429.0013678491905,2789.7339114148785,2133.386733293927,01598,4648.79247N,00950.67610E,33.3,-0.022136247113255347,-0.0025692536917939855,0.013614593468899396,0.76,0.98,2024-07-05 07:03:26,46.81320783333334,9.844601666666666,0.9896016858807848,1.821417921474081,187,0.9674757828896804,0.424,0.388,0.3405,0.010645396899467502,0.018531651039142498,0.03165262061423996,0.004077685894572414,0.013299891771658042,0.023587973450204896
61,62,2024-07-05,07:44:43,26,843,2580.9431555401825,2911.700788609008,2229.513170404555,01604,4648.79501N,00950.66681E,40.4,-0.030277342561731035,-0.009256944161590794,0.0016243985977849006,0.84,0.97,2024-07-05 07:44:43,46.81325016666667,9.844446833333333,0.8656833089891874,1.5429243853794172,187,0.9674757828896804,0.4895,0.4478,0.385,0.008421296507009818,0.015652614855323592,0.022918239191586903,0.0006681320352221742,0.009476537672972898,0.013397945770774574
62,63,2024-07-05,07:44:53,26,843,2571.6405971101217,2901.364612575607,2224.3450823878543,01605,4648.79429N,00950.66894E,40.4,-0.027937087617989548,-0.006952105669057887,0.0031285067248401043,0.84,0.97,2024-07-05 07:44:53,46.813238166666665,9.844482333333334,0.8656833089891874,1.5429243853794172,187,0.9674757828896804,0.4922,0.4504,0.3868,0.010761551450751305,0.0179574533478565,0.024422347318642106,0.003008386978963662,0.011781376165505805,0.014902053897829764
63,64,2024-07-05,07:45:02,26,843,2583.0103907468624,2917.902494229049,2222.2778471811744,01604,4648.79378N,00950.67047E,40.4,-0.030796253639140514,-0.010635923194703365,0.0037311287125263402,0.81,0.98,2024-07-05 07:45:02,46.813229666666665,9.844507833333331,0.8656833089891874,1.5429243853794172,187,0.9674757828896804,0.4897,0.447,0.3876,0.00790238542960034,0.01427363582221102,0.025024969306328342,0.00014922095781269573,0.008097558639860327,0.015504675885516
64,65,2024-07-05,08:05:26,27,843,2564.405273886741,2880.6922605088057,2176.7986726342106,01601,4648.78948N,00950.68985E,43.9,-0.014318319356140613,0.005846379579188507,0.023793842608809315,0.76,0.98,2024-07-05 08:05:26,46.813158,9.844830833333331,0.8045967851693859,1.442165219677258,187,0.9674757828896804,0.5392,0.4934,0.433,0.027084061650883784,0.0324962845358799,0.046575411226801505,0.018789210017965075,0.025888705902991492,0.03638996737160588
65,66,2024-07-05,08:05:35,27,843,2550.96824504332,2849.683732408603,2176.7986726342106,01601,4648.78975N,00950.68917E,43.9,-0.010675464435746684,0.0133508016179985,0.023793842608809315,0.79,0.96,2024-07-05 08:05:35,46.8131625,9.8448195,0.8045967851693859,1.442165219677258,187,0.9674757828896804,0.5432,0.5011,0.4333,0.03072691657127774,0.040000706574689925,0.046575411226801505,0.022432064938359003,0.03339312794180151,0.03638996737160588
66,67,2024-07-05,08:38:23,27,843,2691.540239097571,3002.659137702936,2270.857874538158,01616,4648.79106N,00950.68536E,49.2,-0.034385557586932514,-0.014078925441953017,0.0011261207080844292,0.83,0.98,2024-07-05 08:38:23,46.81318433333333,9.844756,0.7120943348136864,1.3210125912104165,187,0.9674757828896804,0.5679,0.5173,0.4476,0.010813916133031565,0.01501509401854966,0.025997031196874753,0.0017583275588019809,0.0078015215257221295,0.014877460518536802
67,68,2024-07-05,08:38:53,27,843,2692.573856700911,2997.491049686235,2281.194050571559,01615,4648.79637N,00950.67178E,49.3,-0.03443506904732929,-0.012614760335276221,-0.002197419257782527,0.85,0.97,2024-07-05 08:38:53,46.813272833333336,9.844529666666666,0.7103490055616922,1.3190274496936798,187,0.9674757828896804,0.5685,0.5194,0.4448,0.010832430058942716,0.016523045739320945,0.02271092204943528,0.0017632127881750947,0.009298616791426592,0.011574616373348053
68,69,2024-07-05,09:06:46,28,843,2721.5151495944333,3022.2978721663967,2274.992344951518,01613,4648.79215N,00950.68017E,53.6,-0.03314335628625459,-0.012676529093588304,0.004681991947451333,0.82,0.98,2024-07-05 09:06:46,46.8132025,9.8446695,0.635299847725936,1.2423999331154147,187,0.9674757828896804,0.6049,0.5511,0.4786,0.014916106941847612,0.01825840981925416,0.03112660534031694,0.005287527441379142,0.01058839967466326,0.019303445596493923
69,70,2024-07-05,09:06:57,28,843,2737.0194136445343,3032.6340481997977,2299.7991674316804,01606,4648.79372N,00950.67534E,53.6,-0.0377157628110556,-0.015424547458895066,-0.0040471722973373404,0.85,0.97,2024-07-05 09:06:57,46.81322866666667,9.844589,0.635299847725936,1.2423999331154147,187,0.9674757828896804,0.6006,0.5485,0.4701,0.010343700417046603,0.015510391453947411,0.022397441095528266,0.0007151209165781047,0.007840381309356511,0.01057428135170525
70,71,2024-07-05,09:07:10,28,843,2733.918560834514,3029.5331953897776,2300.83278503502,0000M,4648.79613N,00950.66625E,53.7,-0.036600164368488286,-0.014466730109466567,-0.004313988556948357,0.86,0.97,2024-07-05 09:07:10,46.81326883333333,9.8444375,0.6335545184739416,1.240805195730357,187,0.9674757828896804,0.6019,0.5496,0.4699,0.011521066994514856,0.016507967746809203,0.02216461261559138,0.0018801124203867425,0.008828099767996275,0.010326257227103227
71,72,2024-07-05,09:07:26,28,843,2726.683237611134,3010.928078529656,2296.69831462166,01606,4648.79470N,00950.67638E,53.7,-0.034464445543116895,-0.009502063800318811,-0.002864476867196892,0.86,0.96,2024-07-05 09:07:26,46.813245,9.844606333333331,0.6335545184739416,1.240805195730357,187,0.9674757828896804,0.6044,0.5549,0.4717,0.013656785819886219,0.021472634055956973,0.02361412430534286,0.0040158312457581335,0.013792766077144017,0.011775768916854692
72,73,2024-07-05,09:28:21,26,843,2775.2632649681177,3072.945134730061,2306.0008730517206,01604,4648.79531N,00950.66870E,56.7,-0.043276524337079375,-0.02247671762385533,-0.0034496289263279863,0.82,0.98,2024-07-05 09:28:21,46.81325516666666,9.844478333333331,0.5811946409141117,1.1964479450898062,187,0.9674757828896804,0.6181,0.5622,0.4883,0.006628759169153814,0.009646339792871708,0.024010642993895947,-0.0033696252791395598,0.0016817474930211542,0.011733391037200069
73,74,2024-07-05,09:28:40,26,843,2758.725383314676,3047.104694646559,2303.9336378450407,01610,4648.79603N,00950.67196E,56.8,-0.038101702950230354,-0.015299894733841505,-0.0026135712177130545,0.84,0.97,2024-07-05 09:28:40,46.81326716666667,9.844532666666666,0.5794493116621174,1.195079646580846,187,0.9674757828896804,0.6235,0.5696,0.4893,0.011860719279104842,0.01685994176425664,0.02487814115857721,0.0018508872469020776,0.008886230457317698,0.012586832443744308
74,75,2024-07-05,09:28:54,26,842,2777.3305001747976,3076.045987540081,2311.168961068421,01603,4648.79755N,00950.66545E,56.8,-0.04372598015233814,-0.023209947148172934,-0.005237246466548124,0.83,0.98,2024-07-05 09:28:54,46.8132925,9.844424166666666,0.5794493116621174,1.195079646580846,187,0.9674757828896804,0.6183,0.5621,0.487,0.006236442076997056,0.008949889349925208,0.02225446590974214,-0.003773389955205708,0.0009761780429862667,0.009963157194909238
75,76,2024-07-05,09:29:16,26,843,2755.624530504656,3045.0374594398786,2301.8664026383603,01607,4648.79594N,00950.66556E,56.8,-0.0371606370814509,-0.014732019372066274,-0.0018624362359818437,0.84,0.97,2024-07-05 09:29:16,46.813265666666666,9.844426,0.5794493116621174,1.195079646580846,187,0.9674757828896804,0.6251,0.5708,0.4906,0.012801785147884298,0.017427817126031885,0.02562927614030842,0.0027919531156815336,0.009454105819092942,0.013337967425475519
76,77,2024-07-09,07:35:58,23,846,2382.9195878933074,2755.961205945989,2126.647229785094,01604,4648.79232N,00950.67611E,38.5,0.012913286341627583,0.02062103469284831,0.027875846584058988,0.9,0.99,2024-07-09 07:35:58,46.813205333333336,9.844601833333334,0.8988445647770797,1.6063879323404948,191,0.9677204433233476,0.513,0.4601,0.3964,0.05008305878455252,0.04454649208858926,0.048328431696977564,0.04263619847980088,0.03861441310642818,0.039184256383398924
77,78,2024-07-09,07:36:20,23,846,2389.119725589474,2749.7610682498225,2132.8473674812603,0000M,4648.79126N,00950.67905E,38.6,0.011747780061861557,0.02233268307898153,0.026292211636934206,0.9,0.98,2024-07-09 07:36:20,46.81318766666666,9.844650833333333,0.8970992355250854,1.602873383381084,191,0.9677204433233476,0.5123,0.4623,0.3953,0.04899905300658239,0.04631060075777759,0.04678964222078712,0.041535864303464204,0.0403655147706777,0.03762541688194372
78,79,2024-07-09,08:03:12,23,846,2448.0210337030558,2794.1953884056825,2147.314355438982,01607,4648.78925N,00950.69041E,43.1,0.01477981150339433,0.024850936743077222,0.03162200128471504,0.88,0.98,2024-07-09 08:03:12,46.81315416666666,9.844840166666666,0.8185594191853406,1.4635421971679012,191,0.9677204433233476,0.5604,0.5054,0.435,0.05557745575014025,0.0511115844446725,0.054070814837297615,0.047403761441546205,0.04460051827310992,0.04403414291669058
