CALITOO #1504-0124
------------------------------------------
CN0_465=3636;RAY_465=0.19490
CN0_540=3364;RAY_540=0.10637;OZ_540=0.0128
CN0_619=2455;RAY_619=0.06281;OZ_619=0.0154
----------------------------------------------------------------------
Date;Time;Temperature;Pression;RAW465;RAW540;RAW619;Altitude;Latitude;Longitude;Elevation;AOT465;AOT540;AOT619;Alpha;R²
2024-08-06;13:01:31;+35;0841;2483;2793;2143;00049;4648.80278N;00950.66911E;53.4;0.0996;0.0777;0.0679;1.34;0.98
2024-08-06;13:01:48;+35;0841;2480;2798;2145;01630;4648.80306N;00950.66940E;53.4;0.1004;0.0762;0.0671;1.42;0.97
2024-08-06;13:34:31;+35;0841;2422;2741;2121;01621;4648.80255N;00950.67078E;49.2;0.1035;0.0818;0.0680;1.47;1.00
2024-08-06;13:34:47;+35;0840;2428;2745;2124;01621;4648.80281N;00950.67053E;49.2;0.1017;0.0807;0.0669;1.46;1.00
2024-08-06;14:30:19;+33;0840;2056;2368;1846;01620;4648.80234N;00950.67220E;40.9;0.1750;0.1528;0.1406;0.77;0.99
2024-08-06;14:30:28;+33;0840;2079;2395;1869;01619;4648.80227N;00950.67173E;40.9;0.1675;0.1453;0.1324;0.83;0.99
2024-08-06;14:30:39;+33;0840;2061;2377;1863;01619;4648.80205N;00950.67147E;40.8;0.1730;0.1501;0.1344;0.89;1.00
2024-08-06;15:00:29;+33;0840;2103;2466;1947;01620;4648.80082N;00950.66956E;36.0;0.1272;0.1030;0.0880;1.29;1.00
2024-08-06;15:00:40;+32;0840;2111;2477;1943;01621;4648.80089N;00950.66954E;36.0;0.1248;0.1002;0.0891;1.18;0.98
2024-08-06;15:00:53;+32;0840;2114;2477;1947;01619;4648.80146N;00950.66889E;35.9;0.2851;0.1001;0.0877;4.17;0.85
2024-08-09;13:03:37;+24;0846;2347;2624;1966;01622;4648.80451N;00950.67049E;52.4;0.1405;0.1250;0.1348;0.15;0.14
2024-08-20;10:26:53;+24;0840;0001;0001;0001;01622;4648.80082N;00950.67030E;53.6;3.4464;3.4464;3.4464;-.--;-.--
2024-08-20;10:28:08;+24;0840;2399;2714;2066;01621;4648.80092N;00950.67004E;53.7;0.1327;0.1059;0.1022;0.92;0.87
2024-08-20;10:30:43;+25;0840;2414;2727;2091;01612;4648.80061N;00950.67067E;53.8;0.1283;0.1025;0.0929;1.13;0.96
2024-08-20;10:51:37;+29;0840;2398;2713;2071;01621;4648.79991N;00950.66962E;54.9;0.1374;0.1093;0.1028;1.02;0.91
2024-08-23;08:32:23;+24;0843;2234;2584;1997;01618;4648.79995N;00950.66711E;39.9;0.1187;0.0957;0.0901;0.97;0.92
2024-08-23;08:46:10;+28;0843;2277;2609;2032;01622;4648.80087N;00950.66904E;41.9;0.1174;0.0973;0.0849;1.13;1.00
2024-08-23;09:02:01;+29;0843;2305;2634;2034;01606;4648.79510N;00950.66903E;44.0;0.1204;0.0989;0.0905;1.00;0.96
2024-08-23;09:16:38;+28;0843;2317;2636;2035;01622;4648.80141N;00950.66698E;45.9;0.1261;0.1050;0.0955;0.98;0.98
2024-08-23;09:36:24;+28;0843;2355;2674;2062;01612;4648.80052N;00950.66922E;48.2;0.1250;0.1023;0.0919;1.08;0.98
2024-08-23;09:51:07;+29;0843;2380;2705;2071;01610;4648.80011N;00950.66974E;49.8;0.1237;0.0983;0.0923;1.03;0.92
2024-08-23;10:00:55;+29;0843;2379;2697;2075;01611;4648.79971N;00950.67044E;50.7;0.1279;0.1032;0.0930;1.12;0.97
2024-08-23;10:17:02;+29;0843;2381;2697;2073;01608;4648.79966N;00950.66917E;52.0;0.1326;0.1070;0.0967;1.11;0.97
2024-08-23;10:25:11;+28;0843;2390;2706;2078;01610;4648.80024N;00950.66977E;52.6;0.1319;0.1060;0.0961;1.11;0.96
2024-08-23;10:33:59;+29;0843;2383;2696;2065;01613;4648.79958N;00950.66901E;53.1;0.1363;0.1104;0.1022;1.01;0.95
2024-08-23;11:53:33;+25;0843;2304;2612;1992;01619;4648.80068N;00950.66943E;53.6;0.1656;0.1374;0.1324;0.79;0.89
2024-08-23;15:2.:00;+27;0843;2292;2596;2005;01612;4648.80046N;00950.66939E;28.6;0.0352;0.0435;0.0482;-.--;-.--
2024-08-23;12:15:55;+32;0843;2258;2578;1981;01609;4648.80016N;00950.66905E;52.4;0.1763;0.1440;0.1336;0.98;0.95
2024-08-23;12:29:00;+33;0843;2261;2589;2010;01612;4648.79934N;00950.66936E;51.4;0.1708;0.1374;0.1196;1.25;0.99
2024-08-23;12:43:08;+27;0843;2244;2560;1977;01609;4648.79973N;00950.66850E;50.2;0.1708;0.1419;0.1290;0.98;0.98
2024-08-23;12:56:31;+32;0843;2238;2571;1986;01613;4648.79944N;00950.66843E;48.9;0.1662;0.1338;0.1217;1.10;0.96
2024-08-23;13:13:42;+32;0843;2270;2597;2027;01611;4648.80069N;00950.66953E;46.9;0.1460;0.1195;0.1011;1.29;1.00
2024-08-23;13:29:49;+32;0843;2251;2576;2023;01613;4648.79960N;00950.66924E;44.9;0.1418;0.1179;0.0969;1.33;1.00
2024-08-23;13:45:52;+33;0843;2221;2559;2025;01610;4648.79973N;00950.66918E;42.8;0.1393;0.1141;0.0900;1.52;0.99
2024-08-23;13:57:26;+33;0843;2201;2545;1989;01613;4648.79993N;00950.66823E;41.2;0.1360;0.1110;0.0969;1.19;0.99
2024-08-23;14:00:47;+33;0843;2172;2520;1968;01610;4648.80009N;00950.66968E;40.7;0.1417;0.1154;0.1023;1.14;0.99
2024-08-29;07:12:55;+23;0849;1658;2080;1733;01612;4648.79248N;00950.67579E;26.1;0.1613;0.1296;0.1035;1.55;1.00
2024-08-29;07:13:09;+23;0849;1659;2082;1721;01605;4648.79369N;00950.67345E;26.1;0.1614;0.1295;0.1068;1.44;1.00
2024-08-29;07:13:23;+23;0849;1664;2092;1728;01605;4648.79322N;00950.67410E;26.1;0.1606;0.1277;0.1053;1.48;1.00
2024-08-29;07:33:40;+23;0849;1803;2217;1807;01611;4648.79063N;00950.68211E;29.5;0.1588;0.1258;0.1035;1.50;1.00
2024-08-29;07:33:57;+23;0849;1803;2219;1803;0000M;4648.79162N;00950.67994E;29.5;0.1592;0.1257;0.1048;1.46;1.00
2024-08-29;07:34:40;+23;0849;1800;2216;1800;01608;4648.79303N;00950.67604E;29.6;0.1612;0.1272;0.1062;1.46;1.00
2024-08-29;07:49:10;+25;0849;1916;2324;1867;01630;4648.78650N;00950.69209E;31.9;0.1509;0.1181;0.0991;1.47;1.00
2024-08-29;07:41:.0;+25;0849;1901;2302;1853;01620;4648.79129N;00950.68001E;31.3;0.1491;0.1189;0.0999;1.40;1.00
2024-08-29;07:49:56;+25;0849;1910;2316;1859;01624;4648.78974N;00950.68664E;32.0;0.1537;0.1207;0.1020;1.44;0.99
2024-08-29;08:00:42;+26;0849;1964;2365;1890;01646;4648.78133N;00950.71056E;33.7;0.1529;0.1194;0.1007;1.46;0.99
2024-08-29;08:00:55;+26;0849;1962;2356;1884;01642;4648.78271N;00950.70467E;33.8;0.1538;0.1217;0.1026;1.42;1.00
2024-08-29;08:01:08;+26;0849;1962;2359;1891;01639;4648.78377N;00950.70015E;33.8;0.1540;0.1212;0.1007;1.49;1.00
2024-08-29;08:55:32;+26;0849;2166;2519;1995;01612;4648.79052N;00950.67574E;41.6;0.1501;0.1210;0.0980;1.49;1.00
2024-08-29;08:56:02;+26;0849;2166;2531;1994;01611;4648.79371N;00950.67052E;41.7;0.1505;0.1182;0.0985;1.48;1.00
2024-08-29;09:22:06;+28;0849;2208;2565;2018;01606;4648.79068N;00950.68034E;44.9;0.1563;0.1223;0.1003;1.55;1.00
2024-08-29;09:22:24;+28;0849;2213;2571;2019;01605;4648.78998N;00950.68069E;45.0;0.1549;0.1208;0.1001;1.53;1.00
2024-08-29;09:22:35;+28;0849;2205;2568;2016;01605;4648.78908N;00950.68151E;45.0;0.1576;0.1217;0.1012;1.55;1.00
2024-08-29;09:39:40;+29;0849;2281;2628;2064;01597;4648.78982N;00950.67006E;46.9;0.1431;0.1120;0.0895;1.64;1.00
2024-08-29;09:40:00;+29;0849;2296;2647;2058;01607;4648.79095N;00950.67490E;46.9;0.1385;0.1069;0.0917;1.45;0.99
2024-08-29;09:40:23;+29;0849;2296;2644;2065;01589;4648.79197N;00950.66130E;46.9;0.1387;0.1078;0.0893;1.54;1.00
2024-08-29;09:53:42;+28;0849;2308;2669;2073;01594;4648.79266N;00950.66653E;48.2;0.1411;0.1052;0.0897;1.59;0.98
2024-08-29;09:53:57;+28;0849;2308;2654;2061;01600;4648.79234N;00950.66979E;48.3;0.1412;0.1095;0.0941;1.42;0.99
2024-08-29;09:54:15;+28;0849;2312;2657;2068;01595;4648.79151N;00950.66885E;48.3;0.1400;0.1087;0.0916;1.49;0.99
2024-08-29;10:11:16;+28;0849;2295;2623;2066;01610;4648.79382N;00950.67342E;49.7;0.1522;0.1231;0.0958;1.62;0.99
2024-08-29;10:11:29;+28;0849;2310;2662;2032;01607;4648.79418N;00950.67178E;49.7;0.1474;0.1119;0.1085;1.08;0.84
2024-08-29;10:11:38;+28;0849;2327;2671;2073;01608;4648.79430N;00950.67159E;49.7;0.1418;0.1094;0.0933;1.47;0.99
2024-08-29;11:32:49;+25;0848;2206;2548;1985;01611;4648.79369N;00950.66433E;52.1;0.1947;0.1540;0.1332;1.33;0.99
2024-08-29;11:33:07;+26;0848;2231;2575;2016;01608;4648.79665N;00950.66640E;52.1;0.1858;0.1457;0.1210;1.50;1.00
2024-08-29;11:33:20;+26;0848;2207;2543;1991;01608;4648.79627N;00950.66638E;52.1;0.1943;0.1555;0.1308;1.39;1.00
2024-08-29;11:33:29;+26;0848;2213;2555;2011;01610;4648.79557N;00950.66592E;52.1;0.1922;0.1518;0.1229;1.56;1.00
2024-08-29;12:12:35;+28;0848;2238;2593;2024;01609;4648.79452N;00950.67200E;50.5;0.1755;0.1347;0.1136;1.52;0.99
2024-08-29;12:13:49;+29;0848;2257;2612;2038;0000M;4648.78481N;00950.65994E;50.4;0.1686;0.1288;0.1081;1.56;0.99
2024-09-25;13:51:31;+24;0959;0006;0007;0007;00492;4722.63915N;00832.88808E;30.9;3.0890;3.0885;2.9633;0.14;0.73
2024-09-25;13:52:17;+24;0959;0526;0617;0460;00484;4722.64185N;00832.89957E;30.8;0.7892;0.7861;0.8118;-.--;-.--
2024-09-25;13:55:45;+24;0959;0001;0002;0001;00487;4722.64194N;00832.90392E;30.4;3.9442;3.6723;3.9001;0.05;0.03
2024-09-25;13:56:02;+24;0959;0325;0370;0274;00484;4722.64159N;00832.90338E;30.3;1.0190;1.0320;1.0612;-.--;-.--
2024-09-25;13:56:34;+24;0959;0018;0022;0018;00454;4722.64257N;00832.89800E;30.3;2.4748;2.4522;2.4312;0.06;1.00
2024-09-25;13:57:42;+25;0959;0760;0899;0690;00456;4722.64287N;00832.89436E;30.1;0.5851;0.5793;0.5906;-.--;-.--
2024-09-25;14:00:15;+26;0959;1709;2059;1615;00461;4722.64641N;00832.91315E;29.8;0.1749;0.1607;0.1615;0.28;0.73
2024-09-25;14:01:08;+26;0959;0867;1042;0821;00473;4722.64350N;00832.90838E;29.7;0.5097;0.4970;0.4958;0.10;0.84
2024-09-27;06:38:00;+22;0958;1282;1799;1584;00455;4724.50420N;00833.49812E;12.1;0.0273;0.0305;0.0290;-.--;-.--
2024-10-05;09:58:06;+20;0968;2268;2677;2093;00598;4724.48183N;00833.52833E;35.0;0.0694;0.0547;0.0520;1.02;0.89
2024-10-21;11:44:03;+21;0965;2140;2564;2011;00554;4724.42850N;00830.46600E;31.1;0.0797;0.0654;0.0650;0.72;0.80
2024-10-21;11:46:00;+22;0965;2136;2563;2007;00568;4724.42948N;00830.47410E;31.1;0.0802;0.0653;0.0658;0.70;0.75
2024-10-21;12:18:43;+23;0965;2043;2472;1951;00547;4724.42564N;00830.46982E;29.7;0.0911;0.0757;0.0739;0.74;0.85
2024-10-21;12:48:48;+24;0964;2010;2440;1922;00583;4724.42270N;00830.47214E;27.6;0.0813;0.0698;0.0715;0.46;0.65
2024-10-21;12:49:00;+24;0964;2010;2445;1920;00590;4724.42176N;00830.47282E;27.6;0.0812;0.0688;0.0719;0.44;0.53
2024-10-21;13:17:01;+23;0964;1931;2369;1880;00567;4724.42417N;00830.47365E;25.1;0.0760;0.0669;0.0685;0.37;0.61
2024-10-21;13:17:38;+23;0964;1913;2355;1863;00555;4724.42512N;00830.47271E;25.1;0.0794;0.0691;0.0721;0.35;0.48
2024-10-21;13:48:05;+23;0966;1792;2257;1812;00531;4724.46266N;00830.41952E;21.8;0.0709;0.0623;0.0643;0.35;0.55
2024-10-21;13:48:16;+23;0966;1792;2253;1814;00532;4724.46254N;00830.41983E;21.8;0.0707;0.0628;0.0637;0.37;0.67
2024-10-21;14:13:32;+21;0965;1696;2193;1789;00537;4724.46478N;00830.42460E;18.8;0.0541;0.0478;0.0496;0.31;0.49
2024-10-21;14:13:42;+21;0965;1691;2187;1784;00539;4724.46450N;00830.42395E;18.7;0.0548;0.0485;0.0503;0.30;0.48
2024-10-21;14:56:02;+23;0963;1213;1732;1503;00543;4724.41460N;00830.48440E;13.0;0.0581;0.0526;0.0515;0.42;0.89
2024-10-21;14:56:19;+23;0963;1200;1719;1484;00544;4724.39024N;00830.48935E;13.0;0.0598;0.0538;0.0540;0.36;0.75
2024-10-21;15:16:34;+22;0965;0947;1467;1339;00523;4724.44215N;00830.42203E;10.0;0.0453;0.0433;0.0426;0.21;0.94
2024-10-21;15:16:46;+22;0965;0946;1469;1341;00056;4724.44135N;00830.42030E;10.0;0.0448;0.0426;0.0420;0.23;0.92
2024-10-21;15:49:23;+22;0965;0340;0717;0810;00588;4724.49303N;00830.34900E;05.0;0.0185;0.0266;0.0272;-.--;-.--
2024-10-21;15:49:36;+22;0965;0333;0706;0800;00583;4724.49188N;00830.34724E;04.9;0.0189;0.0270;0.0276;-.--;-.--
2024-10-21;15:52:26;+23;0963;0300;0664;0777;00551;4724.49867N;00830.36346E;04.5;0.0091;0.0193;0.0207;-.--;-.--
2024-10-21;52:1.:00;+22;0963;0269;0629;0767;00554;4724.49720N;00830.36949E;00.0;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;15:55:38;+22;0963;0263;0621;0760;00553;4724.49681N;00830.36806E;04.0;0.0000;0.0090;0.0115;-.--;-.--
2024-10-21;15:56:47;+22;0963;0246;0591;0734;00547;4724.49672N;00830.36213E;03.8;0.0000;0.0066;0.0099;-.--;-.--
2024-10-21;15:57:12;+22;0963;0235;0569;0709;00545;4724.49647N;00830.36240E;03.7;0.0000;0.0070;0.0106;-.--;-.--
2024-10-21;15:57:20;+22;0963;0233;0560;0703;00544;4724.49635N;00830.36225E;03.7;0.0000;0.0074;0.0107;-.--;-.--
2024-10-21;15:57:36;+22;0963;0223;0544;0683;00544;4724.49631N;00830.36207E;03.7;0.0000;0.0079;0.0116;-.--;-.--
2024-10-21;15:58:19;+21;0963;0200;0494;0630;00544;4724.49634N;00830.36226E;03.6;0.0000;0.0101;0.0139;-.--;-.--
2024-10-21;16:00:16;+21;0963;0184;0477;0637;00546;4724.49605N;00830.36350E;03.3;0.0000;0.0013;0.0056;-.--;-.--
2024-10-21;16:02:20;+21;0963;0143;0391;0541;00545;4724.49599N;00830.36107E;02.9;0.0000;0.0000;0.0057;-.--;-.--
2024-10-21;16:02:59;+21;0963;0134;0371;0526;00544;4724.49574N;00830.36172E;02.8;0.0000;0.0000;0.0042;-.--;-.--
2024-10-21;16:04:30;+21;0963;0121;0349;0512;00550;4724.49648N;00830.36255E;02.6;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:05:19;+21;0963;0112;0327;0494;0000M;4724.49565N;00830.36201E;02.4;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:06:16;+21;0963;0098;0294;0454;00543;4724.49666N;00830.36270E;02.3;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:07:15;+21;0963;0088;0272;0432;00546;4724.49612N;00830.36245E;02.1;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:08:20;+21;0963;0077;0247;0408;00543;4724.49597N;00830.36197E;02.0;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:09:57;+20;0963;0064;0214;0376;00546;4724.49685N;00830.36281E;01.7;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:12:11;+20;0963;0042;0151;0287;00546;4724.49571N;00830.36249E;01.3;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:14:18;+20;0963;0028;0107;0228;00544;4724.49541N;00830.36168E;01.0;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:15:42;+20;0963;0020;0078;0176;00544;4724.49606N;00830.36265E;00.8;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:16:27;+20;0963;0017;0063;0153;00545;4724.49644N;00830.36203E;00.7;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:16:50;+20;0963;0015;0055;0139;00543;4724.49662N;00830.36209E;00.6;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:17:06;+20;0963;0013;0052;0132;00544;4724.49605N;00830.36218E;00.5;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:17:24;+20;0963;0014;0049;0127;0000M;4724.49603N;00830.36263E;00.5;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:17:48;+20;0963;0012;0041;0110;00543;4724.49563N;00830.36230E;00.4;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:18:06;+20;0963;0009;0033;0089;00545;4724.49573N;00830.36148E;00.4;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:18:19;+20;0963;0008;0029;0078;00546;4724.49567N;00830.36088E;00.3;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:18:41;+20;0963;0006;0021;0057;00545;4724.49593N;00830.36131E;00.3;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:19:02;+20;0963;0004;0014;0038;00543;4724.49698N;00830.36275E;00.2;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:19:11;+20;0963;0003;0010;0029;00543;4724.49682N;00830.36322E;00.2;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:19:29;+20;0963;0002;0006;0018;00542;4724.49686N;00830.36285E;00.2;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:19:41;+20;0963;0001;0004;0012;00538;4724.49629N;00830.36312E;00.1;0.0000;0.0000;0.0000;-.--;-.--
2024-10-21;16:19:50;+20;0963;0001;0002;0006;00537;4724.49625N;00830.36313E;00.1;0.0000;0.0000;0.0000;-.--;-.--
2024-11-08;11:50:27;+21;0968;1469;1884;1566;0000M;4723.82014N;00832.99210E;25.1;0.1955;0.1678;0.1499;0.93;1.00
2024-11-08;11:50:47;+21;0968;1473;1888;1570;00521;4723.81986N;00832.99243E;25.1;0.1942;0.1668;0.1487;0.93;1.00
2024-11-08;11:51:12;+21;0968;1467;1882;1566;00520;4723.81976N;00832.99232E;25.1;0.1957;0.1680;0.1497;0.94;1.00
2024-11-08;11:51:34;+21;0968;1451;1863;1548;00516;4723.82013N;00832.99244E;25.1;0.2002;0.1722;0.1545;0.91;1.00
2024-11-08;12:55:23;+22;0967;1086;1469;1265;00517;4723.81509N;00832.99509E;21.5;0.2540;0.2204;0.1972;0.88;1.00
2024-11-08;12:55:50;+22;0967;1059;1419;1265;00515;4723.81554N;00832.99546E;21.5;0.2625;0.2325;0.1968;1.00;0.99
2024-11-08;12:56:25;+22;0967;1105;1485;1289;00515;4723.81645N;00832.99536E;21.4;0.2461;0.2152;0.1894;0.91;1.00
2024-11-08;13:22:20;+22;0967;0958;1336;1193;00514;4723.81858N;00832.99709E;19.2;0.2492;0.2166;0.1880;0.98;1.00
2024-11-08;13:23:19;+21;0967;0964;1345;1197;0000M;4723.81703N;00832.99689E;19.1;0.2451;0.2129;0.1857;0.97;1.00
2024-11-08;13:23:55;+21;0967;0926;1285;1163;00499;4723.81675N;00832.99756E;19.0;0.2570;0.2268;0.1943;0.97;0.99
2024-11-08;14:38:03;+21;0967;0365;0636;0673;00519;4723.78958N;00833.08658E;10.5;0.2325;0.2055;0.1758;0.97;0.99
2024-11-08;14:38:18;+21;0967;0350;0608;0653;00513;4723.79064N;00833.08675E;10.5;0.2389;0.2127;0.1806;0.98;0.98
2024-11-08;14:38:28;+21;0967;0362;0631;0673;00512;4723.79074N;00833.08659E;10.5;0.2319;0.2052;0.1745;0.99;0.99
2024-11-11;12:30:50;+22;0977;0273;0355;0296;00444;4720.12260N;00831.11436E;22.5;0.8004;0.7781;0.7650;0.16;0.99
2024-11-14;07:56:22;+21;0977;0496;0774;0748;00470;4725.47073N;00832.19170E;11.1;0.1959;0.1854;0.1697;0.50;0.98
2024-11-14;07:56:56;+21;0977;0507;0773;0780;00485;4725.46400N;00832.19167E;11.2;0.1940;0.1874;0.1631;0.60;0.87
2024-11-15;11:23:23;+18;0975;1774;2262;1850;00446;4720.12555N;00831.10855E;23.9;0.1015;0.0813;0.0728;1.16;0.97
2024-11-15;11:36:33;+21;0975;1704;2165;1818;00448;4720.12656N;00831.10426E;23.7;0.1153;0.0974;0.0787;1.34;0.99
2024-11-15;11:53:20;+26;0975;1650;2114;1778;00454;4720.12552N;00831.10840E;23.3;0.1226;0.1030;0.0847;1.29;1.00
2024-11-15;14:37:33;+18;0974;0150;0266;0276;0000M;4720.12283N;00831.11354E;09.2;0.3202;0.3036;0.2861;0.39;1.00
2024-11-16;10:41:44;+17;0972;1332;1687;1369;00441;4720.12618N;00831.11289E;23.4;0.2107;0.1947;0.1901;0.36;0.93
2024-11-16;11:09:28;+17;0972;1888;2382;1949;00440;4720.12646N;00831.10939E;23.8;0.0751;0.0596;0.0511;1.35;0.99
2024-11-16;11:40:34;+18;0971;1855;2330;1904;00457;4720.12472N;00831.10252E;23.4;0.0786;0.0660;0.0587;1.02;0.99
2024-11-16;12:19:44;+19;0971;1875;2380;1943;00454;4720.12640N;00831.10165E;21.9;0.0586;0.0472;0.0430;1.09;0.96
2024-11-16;13:26:35;+18;0970;1578;2122;1798;00442;4720.12713N;00831.10762E;17.0;0.0556;0.0455;0.0398;1.17;0.99
2024-11-16;13:54:10;+19;0970;1364;1922;1697;00444;4720.12740N;00831.10945E;14.2;0.0520;0.0437;0.0353;1.35;0.99
