,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0
17,2024-06-18,07:36:25,33,844,2435.6622301613975,2781.6956682886525,2166.0660291129984,01610,4648.80088N,00950.66934E,40.0,0.5215,0.4728,0.4,0.92,0.97,2024-06-18 07:36:25,46.813348,9.844489,0.8726646259971648,1.5557238268604123,170,0.9681145319742257
18,2024-06-18,07:36:40,33,844,2432.563423252795,2783.761539561054,2151.604930206188,01609,4648.80093N,00950.66920E,40.0,0.5229,0.4728,0.4047,0.89,0.98,2024-06-18 07:36:40,46.813348833333336,9.844486666666667,0.8726646259971648,1.5557238268604123,170,0.9681145319742257
19,2024-06-18,08:01:36,35,844,2421.2011312545865,2744.5099853854254,2118.5509898477635,01621,4648.80097N,00950.67096E,44.2,0.5841,0.5313,0.4555,0.87,0.97,2024-06-18 08:01:36,46.8133495,9.844516,0.7993607974134029,1.4343804586682098,170,0.9681145319742257
20,2024-06-18,08:02:00,35,844,2373.6860919893516,2687.6985253943835,2078.2665000359334,01619,4648.80132N,00950.67117E,44.3,0.5989,0.5467,0.4695,0.85,0.97,2024-06-18 08:02:00,46.813355333333334,9.8445195,0.7976154681614086,1.431812878183043,170,0.9681145319742257
21,2024-06-18,08:02:13,35,844,2344.7638941757305,2659.809263216963,2052.4431091309148,01617,4648.80098N,00950.67065E,44.3,0.6079,0.5544,0.4786,0.83,0.98,2024-06-18 08:02:13,46.81334966666667,9.844510833333333,0.7976154681614086,1.431812878183043,170,0.9681145319742257
22,2024-06-18,08:32:59,36,844,2008.0268767742818,2259.030236371067,1734.2989331810797,01617,4648.80156N,00950.67072E,49.4,0.792,0.7349,0.6536,0.67,0.98,2024-06-18 08:32:59,46.81335933333333,9.844512,0.7086036763096978,1.317052271486593,170,0.9681145319742257
23,2024-06-18,08:33:17,36,844,2160.901350931995,2431.530487616594,1863.415887706175,01627,4648.80052N,00950.67114E,49.4,0.7369,0.6796,0.5995,0.72,0.98,2024-06-18 08:33:17,46.813342,9.844519,0.7086036763096978,1.317052271486593,170,0.9681145319742257
24,2024-06-18,08:33:46,36,844,2168.1319003854,2438.7610370699995,1873.7452440681827,01623,4648.80012N,00950.67061E,49.5,0.7354,0.6782,0.5961,0.73,0.98,2024-06-18 08:33:46,46.813335333333335,9.844510166666666,0.7068583470577035,1.3150869998907848,170,0.9681145319742257
25,2024-06-18,09:31:11,34,844,2461.4856210664166,2755.8722773836334,2103.056955304752,01616,4648.80138N,00950.66937E,58.1,0.7322,0.6652,0.5753,0.84,0.98,2024-06-18 09:31:11,46.81335633333333,9.8444895,0.5567600313861911,1.1778955818805026,170,0.9681145319742257
26,2024-06-18,09:31:42,34,844,2546.186343234879,2860.1987766399106,2182.5929992922106,01616,4648.80085N,00950.66981E,58.2,0.7041,0.6342,0.5443,0.9,0.98,2024-06-18 09:31:42,46.8133475,9.844496833333332,0.5550147021341968,1.1766191288050716,170,0.9681145319742257
27,2024-06-18,09:32:09,34,844,2490.4078188800377,2784.794475197255,2136.1108956631765,01617,4648.80115N,00950.66975E,58.2,0.7235,0.6574,0.563,0.87,0.97,2024-06-18 09:32:09,46.8133525,9.844495833333333,0.5550147021341968,1.1766191288050716,170,0.9681145319742257
28,2024-06-18,10:33:39,39,844,2615.39303086033,2906.6808802689447,2222.8774891040403,01616,4648.80115N,00950.66733E,64.9,0.7365,0.6678,0.5678,0.91,0.97,2024-06-18 10:33:39,46.8133525,9.8444555,0.4380776422505766,1.1042783288160736,170,0.9681145319742257
29,2024-06-18,10:34:27,39,844,2574.0756054122994,2860.1987766399106,2193.955291290419,01615,4648.80106N,00950.66925E,64.9,0.7514,0.6827,0.58,0.9,0.97,2024-06-18 10:34:27,46.813351,9.8444875,0.4380776422505766,1.1042783288160736,170,0.9681145319742257
30,2024-06-18,11:01:42,40,844,2420.168195618386,2674.2703621237733,2017.3232975000888,01616,4648.80192N,00950.66932E,66.3,0.8181,0.7531,0.6641,0.73,0.98,2024-06-18 11:01:42,46.81336533333333,9.844488666666667,0.4136430327226562,1.0921053314549496,170,0.9681145319742257
31,2024-06-18,11:02:13,40,844,2542.054600690076,2807.5190591936716,2134.045024390775,01614,4648.80108N,00950.66978E,66.4,0.7732,0.7086,0.6126,0.81,0.97,2024-06-18 11:02:13,46.81335133333333,9.844496333333334,0.4118977034706617,1.0912709211533682,170,0.9681145319742257
32,2024-06-19,07:07:03,22,843,1664.252625955975,1924.5826456585858,1484.5009456851249,01615,4648.80110N,00950.66733E,34.9,0.6655,0.6215,0.5657,0.57,0.99,2024-06-19 07:07:03,46.81335166666667,9.8444555,0.9616764178488756,1.7478060166333211,171,0.9680020778543847
33,2024-06-19,07:07:20,22,843,1660.120403421013,1917.351256222402,1480.3687231501629,01613,4648.80082N,00950.66862E,35.0,0.6679,0.6245,0.568,0.56,0.98,2024-06-19 07:07:20,46.813347,9.844477,0.9599310885968813,1.7434467956210982,171,0.9680020778543847
34,2024-06-19,07:07:49,22,843,1686.9798498982664,1948.3429252346175,1510.3273365286377,01615,4648.80104N,00950.66940E,35.1,0.6604,0.6168,0.5578,0.59,0.98,2024-06-19 07:07:49,46.813350666666665,9.84449,0.9581857593448869,1.7391145497306408,171,0.9680020778543847
35,2024-06-19,07:32:08,33,843,1810.9465259471287,2063.012100579815,1587.8065090591767,01615,4648.80070N,00950.66832E,39.2,0.6983,0.6529,0.5891,0.59,0.98,2024-06-19 07:32:08,46.813345,9.844472,0.8866272600131193,1.5822051221100972,171,0.9680020778543847
36,2024-06-19,07:32:23,33,843,1813.0126372146096,2066.1112674810365,1588.8395646929173,01617,4648.80098N,00950.66814E,39.3,0.6984,0.6526,0.5893,0.59,0.98,2024-06-19 07:32:23,46.81334966666667,9.844469,0.8848819307611251,1.5788288583006114,171,0.9680020778543847
37,2024-06-19,08:01:27,33,842,1976.2354273456115,2226.234890710817,1703.5087400381146,01611,4648.80090N,00950.66959E,44.2,0.7254,0.6768,0.6071,0.62,0.98,2024-06-19 08:01:27,46.81334833333333,9.844493166666666,0.7993607974134029,1.4343804586682098,171,0.9680020778543847
39,2024-06-19,08:02:15,33,842,1975.2023717118711,2226.234890710817,1715.905407643001,01617,4648.80182N,00950.66933E,44.3,0.7278,0.6787,0.6037,0.65,0.97,2024-06-19 08:02:15,46.81336366666667,9.844488833333333,0.7976154681614086,1.431812878183043,171,0.9680020778543847
40,2024-06-19,08:33:08,34,843,2107.4334928306575,2357.432956195863,1799.582913975983,01621,4648.80075N,00950.67052E,49.4,0.7555,0.7026,0.6256,0.66,0.97,2024-06-19 08:33:08,46.81334583333334,9.844508666666666,0.7086036763096978,1.317052271486593,171,0.9680020778543847
41,2024-06-19,08:33:33,34,843,2100.202103394474,2350.2015667596793,1796.4837470747614,01620,4648.80221N,00950.67283E,49.5,0.759,0.7058,0.6276,0.66,0.97,2024-06-19 08:33:33,46.813370166666665,9.844547166666667,0.7068583470577035,1.3150869998907848,171,0.9680020778543847
42,2024-06-19,09:26:54,37,843,2324.3751759161664,2590.90352942122,1969.004037909428,01621,4648.80129N,00950.66977E,57.5,0.7748,0.7123,0.6267,0.74,0.98,2024-06-19 09:26:54,46.813354833333335,9.844496166666667,0.5672320068981571,1.1856890474341606,171,0.9680020778543847
43,2024-06-19,09:27:33,36,843,2341.9371216897553,2604.3332526598465,1978.3015386130926,01620,4648.80135N,00950.66990E,57.6,0.7693,0.7087,0.6234,0.73,0.98,2024-06-19 09:27:33,46.81335583333333,9.844498333333334,0.5654866776461628,1.1843739497369181,171,0.9680020778543847
44,2024-06-19,09:27:54,36,843,2325.4082315499068,2588.837418153739,1975.2023717118711,01620,4648.80144N,00950.66981E,57.6,0.7758,0.7142,0.6251,0.75,0.97,2024-06-19 09:27:54,46.813357333333336,9.844496833333332,0.5654866776461628,1.1843739497369181,171,0.9680020778543847
45,2024-06-19,10:00:25,37,843,2441.110462528845,2709.7049273013795,2060.945989312334,01612,4648.80034N,00950.67134E,61.7,0.7731,0.7088,0.6172,0.78,0.98,2024-06-19 10:00:25,46.813339,9.844522333333334,0.4939281783143952,1.1357475533180699,171,0.9680020778543847
46,2024-06-19,10:00:50,37,843,2441.110462528845,2709.7049273013795,2058.879878044853,01613,4648.80278N,00950.67054E,61.8,0.7735,0.7092,0.6184,0.78,0.98,2024-06-19 10:00:50,46.81337966666667,9.844509,0.492182849062401,1.1346829490533465,171,0.9680020778543847
47,2024-06-19,10:01:14,37,843,2430.7799061914397,2701.4404822314555,2057.8468224111125,01615,4648.80241N,00950.66992E,61.8,0.7776,0.7122,0.6192,0.79,0.98,2024-06-19 10:01:14,46.8133735,9.844498666666667,0.492182849062401,1.1346829490533465,171,0.9680020778543847
48,2024-06-19,10:31:38,38,843,2529.9532470305294,2806.8121568729885,2127.061549871727,01620,4648.80282N,00950.66830E,64.7,0.7656,0.6985,0.6069,0.81,0.98,2024-06-19 10:31:38,46.813380333333335,9.844471666666667,0.4415683007545653,1.106093686218378,171,0.9680020778543847
49,2024-06-19,10:32:04,38,843,2514.4574125244217,2784.084932930697,2117.7640491680627,01619,4648.80269N,00950.66924E,64.8,0.7714,0.7061,0.611,0.81,0.97,2024-06-19 10:32:04,46.813378166666666,9.844487333333333,0.4398229715025711,1.1051835787563997,171,0.9680020778543847
50,2024-06-19,10:32:27,38,843,2517.556579425643,2778.9196547619945,2122.9293273367653,01619,4648.80273N,00950.66952E,64.8,0.7705,0.7079,0.609,0.82,0.97,2024-06-19 10:32:27,46.81337883333333,9.844492,0.4398229715025711,1.1051835787563997,171,0.9680020778543847
51,2024-06-19,11:02:35,39,843,2496.895466750833,2772.721320959551,2106.4004371969168,01617,4648.80301N,00950.67245E,66.4,0.7899,0.7202,0.6247,0.82,0.98,2024-06-19 11:02:35,46.8133835,9.844540833333333,0.4118977034706617,1.0912709211533682,171,0.9680020778543847
52,2024-06-19,11:02:49,39,843,2487.597966047168,2751.0271526510005,2103.3012702956953,01620,4648.80437N,00950.67247E,66.4,0.7934,0.7275,0.6261,0.82,0.97,2024-06-19 11:02:49,46.81340616666667,9.844541166666666,0.4118977034706617,1.0912709211533682,171,0.9680020778543847
53,2024-06-19,11:03:10,39,843,2491.7301885821303,2755.1593751859623,2104.3343259294356,01620,4648.80192N,00950.67097E,66.4,0.7919,0.7262,0.6257,0.82,0.97,2024-06-19 11:03:10,46.81336533333333,9.844516166666667,0.4118977034706617,1.0912709211533682,171,0.9680020778543847
54,2024-06-19,13:58:38,28,844,2184.912665361196,2448.3418519650286,1849.1695843955279,01617,4648.80124N,00950.66878E,50.5,0.7422,0.6862,0.6157,0.65,0.99,2024-06-19 13:58:38,46.813354,9.844479666666667,0.6894050545377601,1.2959670045887168,171,0.9680020778543847
55,2024-06-19,14:15:04,25,844,2070.2434900159988,2332.6396209860904,1776.8556900336916,01620,4648.79927N,00950.66840E,47.8,0.7467,0.6913,0.6185,0.66,0.98,2024-06-19 14:15:04,46.81332116666667,9.844473333333333,0.7365289443416071,1.349883633298788,171,0.9680020778543847
