,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0
25,2024-06-18,09:37:35,35,844,2249.73381564526,2445.991586523405,1989.434035322668,01617,4648.80113N,00950.66897E,59.0,0.2284,0.1892,0.1726,0.98,0.97,2024-06-18 09:37:35,46.81335216666667,9.844482833333334,0.5410520681182421,1.1666333972153304,170,0.9681145319742257
29,2024-06-18,11:05:13,40,844,2373.6860919893516,2623.656515949936,2134.045024390775,01617,4648.80153N,00950.66965E,66.4,0.2065,0.1452,0.1250,1.76,0.96,2024-06-18 11:05:13,46.81335883333333,9.844494166666667,0.4118977034706617,1.0912709211533682,170,0.9681145319742257
30,2024-06-18,11:05:49,40,844,2399.5094828943706,2663.9410057617656,2159.868415295794,01616,4648.80184N,00950.66956E,66.5,0.1966,0.1313,0.1140,1.92,0.94,2024-06-18 11:05:49,46.813364,9.844492666666667,0.41015237421866746,1.0904411040579713,170,0.9681145319742257
32,2024-06-19,07:09:51,24,843,1732.4342977828492,1893.59097664637,1547.5173393432965,01615,4648.80107N,00950.66770E,35.4,0.2537,0.2437,0.2405,0.19,0.93,2024-06-19 07:09:51,46.81335116666666,9.844461666666668,0.9529497715889039,1.7262774068003737,171,0.9680020778543847
33,2024-06-19,07:10:08,25,843,1708.6740182068172,1877.0620865065218,1542.352061174594,0000M,4648.80102N,00950.66744E,35.5,0.2622,0.2492,0.2428,0.27,0.97,2024-06-19 07:10:08,46.81335033333333,9.844457333333333,0.9512044423369096,1.7220508181772995,171,0.9680020778543847
41,2024-06-19,08:36:53,34,843,2036.1526541025617,2243.796836484406,1825.409304819496,01611,4648.79993N,00950.66854E,50.0,0.2636,0.2246,0.2131,0.75,0.94,2024-06-19 08:36:53,46.81333216666667,9.844475666666666,0.6981317007977318,1.3054072893322786,171,0.9680020778543847
42,2024-06-19,08:37:11,34,843,2042.3509879050048,2273.755449862881,1851.2356956630088,01612,4648.79997N,00950.66817E,50.0,0.2615,0.2146,0.2025,0.9,0.92,2024-06-19 08:37:11,46.813332833333334,9.8444695,0.6981317007977318,1.3054072893322786,171,0.9680020778543847
46,2024-06-19,10:03:17,38,843,2420.4493498540346,2568.1763054789285,2076.4418238184417,01611,4648.80274N,00950.66947E,62.1,0.1761,0.1553,0.1423,0.75,0.99,2024-06-19 10:03:17,46.813379,9.844491166666666,0.4869468613064179,1.1315217133977493,171,0.9680020778543847
47,2024-06-19,10:03:36,38,843,2330.5735097186093,2539.250747734194,2066.1112674810365,01610,4648.80235N,00950.66921E,62.1,0.2097,0.1654,0.1468,1.25,0.97,2024-06-19 10:03:36,46.8133725,9.844486833333333,0.4869468613064179,1.1315217133977493,171,0.9680020778543847
48,2024-06-19,10:03:51,38,843,2357.432956195863,2526.854080129308,2057.8468224111125,01610,4648.80189N,00950.66875E,62.1,0.1996,0.1698,0.1504,0.99,1.0,2024-06-19 10:03:51,46.81336483333333,9.844479166666666,0.4869468613064179,1.1315217133977493,171,0.9680020778543847
50,2024-06-19,10:34:55,38,844,2434.9121287264015,2632.225754770841,2126.0284942379867,01619,4648.80171N,00950.66979E,65.0,0.1792,0.1394,0.1262,1.23,0.95,2024-06-19 10:34:55,46.81336183333333,9.8444965,0.4363323129985824,1.1033779189624917,171,0.9680020778543847
51,2024-06-19,10:35:21,38,844,2405.9865709816672,2620.862142799695,2138.425161842873,01616,4648.80178N,00950.66972E,65.0,0.1901,0.1434,0.1210,1.58,0.99,2024-06-19 10:35:21,46.813363,9.844495333333333,0.4363323129985824,1.1033779189624917,171,0.9680020778543847
52,2024-06-19,11:04:48,40,844,2426.6476836564775,2635.3249216720624,2130.160716772949,01618,4648.80338N,00950.67121E,66.4,0.1863,0.1411,0.1267,1.36,0.95,2024-06-19 11:04:48,46.813389666666666,9.844520166666667,0.4118977034706617,1.0912709211533682,171,0.9680020778543847
61,2024-07-05,07:01:55,23,843,2426.93413264251,2657.4308581873483,2177.8322902375508,01608,4648.79461N,00950.67619E,33.1,0.0452,0.0385,0.0359,0.81,0.96,2024-07-05 07:01:55,46.8132435,9.844603166666667,0.9930923443847735,1.831159877438305,187,0.9674757828896804
63,2024-07-05,07:02:27,23,843,2401.093692559008,2633.6576533105263,2177.8322902375508,01602,4648.79468N,00950.67863E,33.2,0.0516,0.0437,0.0362,1.24,1.0,2024-07-05 07:02:27,46.81324466666667,9.844643833333333,0.9913470151327791,1.8262731262732534,187,0.9674757828896804
67,2024-07-05,07:46:04,27,843,2527.195040166498,2743.221119264575,2248.1182872646764,01599,4648.79231N,00950.67921E,40.6,0.0588,0.0447,0.0352,1.8,1.0,2024-07-05 07:46:04,46.81320516666667,9.8446535,0.8621926504851988,1.536631251621152,187,0.9674757828896804
77,2024-07-05,09:29:33,26,843,2780.4313529848177,2912.7344062123484,2340.1102539619433,01606,4648.79292N,00950.66962E,56.9,0.0423,0.0364,0.0311,1.07,1.0,2024-07-05 09:29:33,46.81321533333333,9.844493666666667,0.5777039824101231,1.1937181062806421,187,0.9674757828896804
79,2024-07-05,09:30:08,26,843,2692.573856700911,2853.8182028219635,2301.8664026383603,01600,4648.79392N,00950.66513E,57.0,0.0694,0.0536,0.0450,1.51,0.99,2024-07-05 09:30:08,46.813232,9.844418833333334,0.5759586531581288,1.1923632928359473,187,0.9674757828896804
80,2024-07-09,07:35:58,22,847,2398.4199321337237,2635.0585208707435,2158.681274548621,01609,4648.79150N,00950.68179E,38.5,0.0810,0.0629,0.0557,1.31,0.97,2024-07-09 07:35:58,46.81319166666667,9.8446965,0.8988445647770797,1.6063879323404948,191,0.9677204433233475
81,2024-07-09,07:36:08,22,847,2415.9869889395286,2604.057832389911,2130.7806549158718,01608,4648.79217N,00950.68042E,38.5,0.0766,0.0704,0.0639,0.63,1.0,2024-07-09 07:36:08,46.813202833333335,9.844673666666667,0.8988445647770797,1.6063879323404948,191,0.9677204433233475
83,2024-07-09,08:03:52,23,846,2428.3872643318614,2603.0244761072167,2164.881412244787,01611,4648.79246N,00950.68419E,43.2,0.0969,0.0878,0.0661,1.33,0.91,2024-07-09 08:03:52,46.81320766666666,9.8447365,0.8168140899333461,1.460819849122513,191,0.9677204433233475
84,2024-07-09,08:04:10,24,846,2389.119725589474,2653.6589339592424,2170.048193658259,01611,4648.79354N,00950.68069E,43.2,0.1084,0.0748,0.0646,1.82,0.95,2024-07-09 08:04:10,46.81322566666667,9.844678166666666,0.8168140899333461,1.460819849122513,191,0.9677204433233475
89,2024-07-10,07:13:56,23,847,2093.396895064191,2396.1438300364557,2007.6358179218773,01601,4648.79395N,00950.67830E,34.6,0.1370,0.1026,0.0862,1.63,0.99,2024-07-10 07:13:56,46.8132325,9.844638333333334,0.9669124056048586,1.7610478387967206,192,0.967805008585281
90,2024-07-10,07:14:09,23,847,2148.159992516512,2372.378712274128,2008.6690839115438,01610,4648.79341N,00950.67254E,34.7,0.1226,0.1084,0.0860,1.23,0.96,2024-07-10 07:14:09,46.8132235,9.844542333333333,0.9651670763528641,1.7566063047083746,192,0.967805008585281
93,2024-07-10,07:40:01,26,847,2177.091440227172,2485.0047051477686,2068.598511312197,01618,4648.80034N,00950.65065E,39.1,0.1451,0.1019,0.0841,1.91,0.98,2024-07-10 07:40:01,46.813339,9.8441775,0.8883725892651138,1.5856006972472185,192,0.967805008585281
94,2024-07-10,07:40:15,26,847,2200.8565579895,2471.5722472821053,2051.0329894878673,01618,4648.80057N,00950.65059E,39.1,0.1385,0.1055,0.0896,1.52,0.99,2024-07-10 07:40:15,46.81334283333333,9.8441765,0.8883725892651138,1.5856006972472185,192,0.967805008585281
95,2024-07-10,07:40:29,26,847,2184.3243021548374,2481.9049071787695,2072.7315752708623,01619,4648.79976N,00950.65376E,39.1,0.1435,0.1031,0.0831,1.91,0.99,2024-07-10 07:40:29,46.813329333333336,9.844229333333333,0.8883725892651138,1.5856006972472185,192,0.967805008585281
96,2024-07-10,08:39:40,24,847,2429.2083417057815,2599.697230000743,2133.694268661182,01612,4648.79280N,00950.67432E,48.9,0.1228,0.1078,0.0905,1.06,0.99,2024-07-10 08:39:40,46.81321333333333,9.844572,0.7173303225696694,1.3270283697641696,192,0.967805008585281
98,2024-07-10,08:40:07,25,846,2404.409957953787,2569.732516300416,2137.8273326198478,01609,4648.79239N,00950.67614E,49.0,0.1310,0.1169,0.0893,1.33,0.94,2024-07-10 08:40:07,46.8132065,9.844602333333333,0.7155849933176751,1.3250129933488113,192,0.967805008585281
102,2024-07-11,07:09:08,23,847,2110.7576537425007,2371.115426010298,1985.7445964234391,01602,4648.79403N,00950.67546E,33.7,0.1253,0.1036,0.0886,1.21,1.0,2024-07-11 07:09:08,46.813233833333335,9.844591,0.9826203688728075,1.8023070081094419,193,0.9678988946825031
103,2024-07-11,07:09:19,23,847,2041.5355476236814,2372.1485917732657,2001.242082867951,01606,4648.79304N,00950.67781E,33.7,0.1441,0.1035,0.0844,1.87,0.99,2024-07-11 07:09:19,46.813217333333334,9.844630166666667,0.9826203688728075,1.8023070081094419,193,0.9678988946825031
104,2024-07-11,07:09:28,23,847,2081.8290123794122,2351.4852765139167,1997.109419816081,01604,4648.79280N,00950.67797E,33.8,0.1334,0.1085,0.0856,1.55,1.0,2024-07-11 07:09:28,46.81321333333333,9.844632833333334,0.9808750396208132,1.7976053956503852,193,0.9678988946825031
105,2024-07-11,07:31:41,25,847,2248.1687002171716,2476.498333832978,2050.8340394903885,01602,4648.79038N,00950.68544E,37.5,0.1153,0.0973,0.0843,1.09,1.0,2024-07-11 07:31:41,46.813173,9.844757333333334,0.9162978572970231,1.6426796317045815,193,0.9678988946825031
106,2024-07-11,07:32:02,25,847,2226.472219194855,2472.3656707811083,2054.966702542258,01601,4648.79169N,00950.68067E,37.6,0.1216,0.0986,0.0833,1.32,1.0,2024-07-11 07:32:02,46.813194833333334,9.844677833333334,0.9145525280450286,1.6389542344415233,193,0.9678988946825031
107,2024-07-11,07:32:19,25,847,2216.1405615651806,2484.7636599367174,2053.933536779291,0000M,4648.79097N,00950.68250E,37.7,0.1247,0.0957,0.0838,1.4,0.97,2024-07-11 07:32:19,46.813182833333336,9.844708333333333,0.9128071987930343,1.635250666423711,193,0.9678988946825031
108,2024-07-11,07:32:31,25,847,2231.6380480096923,2504.3938094330992,2070.4641889867703,01600,4648.79097N,00950.68204E,37.7,0.1207,0.0911,0.0790,1.49,0.97,2024-07-11 07:32:31,46.813182833333336,9.844700666666666,0.9128071987930343,1.635250666423711,193,0.9678988946825031
109,2024-07-11,07:55:50,25,847,2226.472219194855,2540.55461113696,2096.2933330609562,01605,4648.78739N,00950.69037E,41.6,0.1468,0.0982,0.0835,1.98,0.96,2024-07-11 07:55:50,46.813123166666664,9.8448395,0.8447393579652555,1.5061914727017875,193,0.9678988946825031
110,2024-07-11,07:56:09,25,846,2290.528496498837,2562.251092159276,2090.0943384831517,01606,4648.78907N,00950.68543E,41.7,0.1284,0.0929,0.0857,1.43,0.91,2024-07-11 07:56:09,46.813151166666664,9.844757166666666,0.8429940287132611,1.5032386796594364,193,0.9678988946825031
111,2024-07-11,07:56:23,25,846,2261.5998551357484,2545.7204399517973,2106.624990690631,01606,4648.79079N,00950.68086E,41.7,0.1371,0.0973,0.0805,1.87,0.98,2024-07-11 07:56:23,46.813179833333336,9.844681,0.8429940287132611,1.5032386796594364,193,0.9678988946825031
112,2024-07-11,08:13:26,26,846,2303.9596514174136,2539.5214453739923,2108.691322216566,0000M,4648.79229N,00950.67981E,44.5,0.1403,0.1098,0.0879,1.64,1.0,2024-07-11 08:13:26,46.81320483333333,9.8446635,0.7941248096574199,1.426718194399835,193,0.9678988946825031
113,2024-07-11,08:13:45,26,846,2304.9928171803813,2516.7917985887084,2113.857151031403,01611,4648.79321N,00950.67582E,44.6,0.1403,0.1163,0.0863,1.69,0.98,2024-07-11 08:13:45,46.81322016666667,9.844597,0.7923794804054256,1.4241909164025093,193,0.9678988946825031
114,2024-07-11,08:14:03,26,846,2324.6229666767626,2526.0902904554155,2114.8903167943704,01610,4648.79457N,00950.67249E,44.6,0.1346,0.1139,0.0861,1.55,0.97,2024-07-11 08:14:03,46.813242833333334,9.8445415,0.7923794804054256,1.4241909164025093,193,0.9678988946825031
115,2024-07-11,08:14:23,26,846,2323.5898009137954,2566.3837552111463,2115.923482557338,01610,4648.79390N,00950.67462E,44.7,0.1352,0.1030,0.0859,1.59,0.99,2024-07-11 08:14:23,46.81323166666667,9.844577,0.7906341511534313,1.4216768991924045,193,0.9678988946825031
118,2024-07-11,08:40:31,26,846,2313.2581432841207,2565.3505894481787,2123.15564289811,01542,4648.78186N,00950.65954E,48.9,0.1599,0.1180,0.0944,1.85,1.0,2024-07-11 08:40:31,46.813031,9.844325666666666,0.7173303225696694,1.3270283697641696,193,0.9678988946825031
119,2024-07-11,08:54:40,27,846,2365.9495971954607,2535.3887823221226,2130.387803238882,01606,4648.79791N,00950.67168E,51.1,0.1529,0.1343,0.0970,1.58,0.93,2024-07-11 08:54:40,46.8132985,9.844528,0.6789330790257941,1.284945459390144,193,0.9678988946825031
121,2024-07-11,08:57:12,28,846,2362.8500999065586,2572.582749788951,2131.4209690018497,01609,4648.79210N,00950.67571E,51.5,0.1557,0.1242,0.0975,1.63,1.0,2024-07-11 08:57:12,46.813201666666664,9.844595166666666,0.6719517620178169,1.2777786574853989,193,0.9678988946825031
125,2024-07-11,09:15:01,28,846,2439.3043663661497,2604.610888440942,2148.984786972296,01591,4648.79554N,00950.65676E,54.2,0.1412,0.1222,0.0968,1.31,0.97,2024-07-11 09:15:01,46.813259,9.844279333333333,0.62482787221397,1.2329485998353475,193,0.9678988946825031
126,2024-07-11,09:30:59,27,846,2427.9395429735077,2672.7998287967935,2163.4491076538407,01607,4648.79148N,00950.67486E,56.4,0.1534,0.1068,0.0957,1.66,0.93,2024-07-11 09:30:59,46.813191333333336,9.844581,0.5864306286700948,1.200593706972173,193,0.9678988946825031
128,2024-07-11,09:31:27,27,846,2388.6792439807446,2632.506364041063,2140.719460868557,01610,4648.79457N,00950.67273E,56.5,0.1672,0.1196,0.1046,1.65,0.95,2024-07-11 09:31:27,46.813242833333334,9.8445455,0.5846852994181004,1.199204943335098,193,0.9678988946825031
130,2024-07-11,09:31:53,27,846,2375.2480890621678,2578.7817443667554,2145.885289683394,01609,4648.79369N,00950.67339E,56.5,0.1721,0.1370,0.1027,1.8,0.99,2024-07-11 09:31:53,46.81322816666667,9.8445565,0.5846852994181004,1.199204943335098,193,0.9678988946825031
131,2024-07-11,10:08:11,25,846,2477.531499595945,2673.832994559761,2178.9465940983523,01612,4648.79203N,00950.67386E,60.9,0.1513,0.1168,0.0975,1.54,0.99,2024-07-11 10:08:11,46.8132005,9.844564333333333,0.5078908123303499,1.1444630232419408,193,0.9678988946825031
133,2024-07-11,10:08:43,25,846,2465.133510440336,2641.80485590777,2164.482273416808,01611,4648.79386N,00950.66963E,61.0,0.1559,0.1274,0.1034,1.43,1.0,2024-07-11 10:08:43,46.813231,9.844493833333333,0.5061454830783556,1.14335406787332,193,0.9678988946825031
135,2024-07-11,10:57:34,27,846,2519.891295877611,2734.7897745748405,2210.9747327503433,0000M,4648.77988N,00950.66213E,64.6,0.1467,0.1038,0.0900,1.72,0.96,2024-07-11 10:57:34,46.812998,9.844368833333334,0.4433136300065598,1.1070086687638443,193,0.9678988946825031
136,2024-07-11,10:57:47,27,846,2563.284257922244,2749.254095256385,2221.306390380018,01623,4648.78553N,00950.66578E,64.7,0.1313,0.0991,0.0858,1.49,0.98,2024-07-11 10:57:47,46.813092166666664,9.844429666666667,0.4415683007545653,1.106093686218378,193,0.9678988946825031
137,2024-07-15,06:32:20,24,844,1897.0077879631203,2215.068973968913,1903.2037850931033,01613,4648.78965N,00950.67942E,26.9,0.1212,0.0969,0.0792,1.49,1.0,2024-07-15 06:32:20,46.813160833333335,9.844657,1.101302758008422,2.210263667703881,197,0.9683671367382457
138,2024-07-15,06:32:30,24,844,1894.9424555864593,2215.068973968913,1893.9097893981289,01613,4648.78990N,00950.67927E,26.9,0.1219,0.0971,0.0815,1.41,1.0,2024-07-15 06:32:30,46.813165,9.8446545,1.101302758008422,2.210263667703881,197,0.9683671367382457
139,2024-07-15,06:32:42,24,844,1867.060468501536,2201.6443135206164,1888.7464584564764,01613,4648.79010N,00950.67843E,27.0,0.1290,0.1001,0.0830,1.55,1.0,2024-07-15 06:32:42,46.81316833333333,9.8446405,1.0995574287564276,2.2026892645852665,197,0.9683671367382457
140,2024-07-15,07:00:41,25,844,2036.4177233877372,2337.956250380242,1988.9150787245344,01612,4648.79194N,00950.67511E,31.8,0.1301,0.1008,0.0800,1.7,1.0,2024-07-15 07:00:41,46.813199,9.844585166666667,1.0157816246606999,1.8976923843440396,197,0.9683671367382457
141,2024-07-15,07:01:01,25,844,2064.2997104726605,2362.740238900174,1990.9804111011954,01619,4648.79354N,00950.66931E,31.8,0.1234,0.0956,0.0796,1.53,1.0,2024-07-15 07:01:01,46.81322566666667,9.8444885,1.0157816246606999,1.8976923843440396,197,0.9683671367382457
142,2024-07-15,07:01:19,25,844,2082.8877018626094,2360.674906523513,1999.2417406078393,01617,4648.79295N,00950.67210E,31.9,0.1191,0.0964,0.0777,1.49,1.0,2024-07-15 07:01:19,46.81321583333333,9.844535,1.0140362954087054,1.89236838868895,197,0.9683671367382457
144,2024-07-15,07:22:40,26,844,2151.043670292422,2403.0142202450634,2031.2543924460847,01608,4648.79356N,00950.67435E,35.5,0.1286,0.1059,0.0830,1.53,0.99,2024-07-15 07:22:40,46.813226,9.8445725,0.9512044423369096,1.7220508181772995,197,0.9683671367382457
148,2024-07-15,08:02:11,28,844,2191.3176516373114,2451.5495310965966,2076.6917047326265,01604,4648.80014N,00950.66024E,42.2,0.1615,0.1247,0.0917,1.98,0.99,2024-07-15 08:02:11,46.81333566666667,9.844337333333334,0.8342673824532895,1.4887142301352918,197,0.9683671367382457
149,2024-07-15,08:02:54,28,844,2230.5589667938702,2452.582197284927,2075.659038544296,01599,4648.79833N,00950.66179E,42.3,0.1503,0.1250,0.0924,1.69,0.97,2024-07-15 08:02:54,46.8133055,9.844363166666668,0.8325220532012952,1.485856473581718,197,0.9683671367382457
151,2024-07-15,08:18:03,28,844,2329.694920873598,2512.476836208096,2094.247029934245,01625,4648.81348N,00950.62587E,44.8,0.1343,0.1186,0.0936,1.26,0.96,2024-07-15 08:18:03,46.813558,9.8437645,0.788888821901437,1.4191760573924812,197,0.9683671367382457
152,2024-07-15,08:18:19,28,844,2234.689631547192,2498.019509571469,2088.051032804262,0000M,4648.80830N,00950.64205E,44.9,0.1639,0.1228,0.0958,1.88,1.0,2024-07-15 08:18:19,46.813471666666665,9.844034166666667,0.7871434926494426,1.4166883063990245,197,0.9683671367382457
153,2024-07-15,08:30:40,27,843,2312.13959567198,2583.7308032029,2127.2923479608207,01616,4648.79291N,00950.68158E,46.9,0.1504,0.1060,0.0879,1.89,0.98,2024-07-15 08:30:40,46.813215166666666,9.844693,0.7522369076095561,1.3695585652932902,197,0.9683671367382457
159,2024-07-15,08:59:35,27,843,2442.255535401622,2630.2007816777723,2153.109002669083,01615,4648.79138N,00950.68427E,51.4,0.1297,0.1067,0.0895,1.3,1.0,2024-07-15 08:59:35,46.813189666666666,9.844737833333333,0.6736970912698113,1.279557011353757,197,0.9683671367382457
161,2024-08-06,07:04:57,21,842,2211.640188031261,2497.2119354872248,2071.9360238081995,01617,4648.80099N,00950.66959E,29.2,0.0686,0.0539,0.0492,1.17,0.95,2024-08-06 07:04:57,46.81334983333333,9.844493166666666,1.0611601852125523,2.0497698083202853,219,0.973485656324838
162,2024-08-06,07:05:12,21,842,2244.5117560837457,2480.7761514609824,2070.908787306559,01618,4648.80075N,00950.66973E,29.2,0.0617,0.0574,0.0496,0.76,0.95,2024-08-06 07:05:12,46.81334583333334,9.8444955,1.0611601852125523,2.0497698083202853,219,0.973485656324838
163,2024-08-06,07:05:36,21,842,2196.2316405066586,2500.2936449921453,2079.1266793196805,01618,4648.80076N,00950.67017E,29.3,0.0728,0.0539,0.0479,1.47,0.95,2024-08-06 07:05:36,46.813346,9.844502833333333,1.059414855960558,2.0433916182045806,219,0.973485656324838
164,2024-08-06,07:33:01,28,842,2296.9008176673938,2577.336382615157,2123.297848890207,01617,4648.80071N,00950.66928E,33.9,0.0808,0.0587,0.0524,1.52,0.94,2024-08-06 07:33:01,46.813345166666664,9.844488,0.9791297103688189,1.7929336965936788,219,0.973485656324838
166,2024-08-06,07:33:52,28,842,2280.4650336411514,2540.3558685561115,2121.243375886927,01618,4648.80121N,00950.67067E,34.1,0.0857,0.0674,0.0534,1.65,1.0,2024-08-06 07:33:52,46.8133535,9.844511166666667,0.9756390518648302,1.7836789978888938,219,0.973485656324838
169,2024-08-06,08:01:41,33,842,2408.8695963461714,2621.507552185684,2162.332835952533,0000M,4648.80100N,00950.67218E,38.7,0.0800,0.0672,0.0554,1.29,1.0,2024-08-06 08:01:41,46.81335,9.844536333333334,0.895353906273091,1.5993790408680628,219,0.973485656324838
177,2024-08-06,09:32:25,32,841,2582.472565123358,2766.347898916946,2253.7568845985074,01618,4648.80105N,00950.66943E,52.0,0.0886,0.0689,0.0549,1.67,1.0,2024-08-06 09:32:25,46.81335083333333,9.8444905,0.6632251157578453,1.2690182150725788,219,0.973485656324838
179,2024-08-06,10:05:17,32,841,2575.281909611877,2789.97433845467,2259.920303608348,01614,4648.80016N,00950.66833E,55.6,0.1029,0.0700,0.0585,1.98,0.97,2024-08-06 10:05:17,46.813336,9.844472166666666,0.6003932626860493,1.2119544790948493,219,0.973485656324838
185,2024-08-06,12:10:22,32,841,2612.2624236709225,2794.0832844612305,2259.920303608348,01617,4648.80317N,00950.67094E,58.1,0.0983,0.0737,0.0621,1.61,0.99,2024-08-06 12:10:22,46.81338616666667,9.844515666666666,0.5567600313861911,1.1778955818805026,219,0.973485656324838
186,2024-08-06,12:10:40,32,841,2565.0095445954753,2760.1844799071055,2252.729648096867,01616,4648.80334N,00950.67093E,58.1,0.1138,0.0840,0.0648,1.97,1.0,2024-08-06 12:10:40,46.813389,9.8445155,0.5567600313861911,1.1778955818805026,219,0.973485656324838
192,2024-08-06,13:02:43,35,841,2516.7294290183877,2739.639749874302,2228.0759720575033,01626,4648.80328N,00950.66965E,53.3,0.1137,0.0797,0.0662,1.9,0.98,2024-08-06 13:02:43,46.813388,9.844494166666667,0.640535835481919,1.2472317002634994,219,0.973485656324838
193,2024-08-06,14:30:54,33,841,2116.107193378726,2395.515521824849,1968.1851371425432,01617,4648.80127N,00950.67023E,40.8,0.1760,0.1340,0.1225,1.27,0.93,2024-08-06 14:30:54,46.8133545,9.844503833333333,0.8587019919812102,1.5304078167929072,219,0.973485656324838
194,2024-08-06,14:31:14,33,841,2115.079956877086,2372.9163187887657,1970.2396101458237,01619,4648.80189N,00950.67019E,40.7,0.1760,0.1399,0.1217,1.29,0.99,2024-08-06 14:31:14,46.81336483333333,9.844503166666666,0.8604473212332044,1.5335108844402192,219,0.973485656324838
195,2024-08-06,14:31:25,33,841,2133.570213906609,2374.970791792046,1972.294083149104,01621,4648.80193N,00950.67038E,40.7,0.1701,0.1392,0.1209,1.2,0.99,2024-08-06 14:31:25,46.8133655,9.844506333333333,0.8604473212332044,1.5335108844402192,219,0.973485656324838
196,2024-08-06,15:01:13,32,841,2105.8348283623245,2430.4415628806146,2020.5741987261913,01619,4648.80039N,00950.66941E,35.9,0.1440,0.1012,0.0875,1.75,0.96,2024-08-06 15:01:13,46.81333983333333,9.844490166666667,0.9442231253289323,1.7054009939465566,219,0.973485656324838
197,2024-08-06,15:01:26,32,841,2107.8893013656048,2427.359853375694,2019.5469622245512,01620,4648.80040N,00950.66902E,35.8,0.1431,0.1017,0.0877,1.72,0.96,2024-08-06 15:01:26,46.81334,9.844483666666667,0.9459684545809267,1.7095253943319157,219,0.973485656324838
